sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20,0.00476055400698,1.7387923510507729743,1.62508e-20,3.3406e-24,0.0,0.0,0.0
2,40,0.00510901138601,1.8660664087402419004,1.69613e-20,3.35462e-24,0.0,0.0,0.0
3,60,0.00514117026452,1.877812439116712781,1.73444e-20,3.36501e-24,0.0,0.0,0.0
4,80,0.0051450825784,1.8792414117599361402,1.72617e-20,3.40092e-24,0.0,0.0,0.0
5,100,0.00514740618641,1.8800901095855932863,1.70119e-20,3.46532e-24,0.0,0.0,0.0
6,120,0.00515883684044,1.8842651559697397196,1.69708e-20,3.4676e-24,0.0,0.0,0.0
7,140,0.00524840467685,1.9169798082192313851,1.71207e-20,3.4698e-24,0.0,0.0,0.0
8,160,0.00607740671956,2.2197728043200471852,1.72359e-20,3.47475e-24,0.0,0.0,0.0
9,180,0.00810517505721,2.9604151896456828914,1.72624e-20,4.15598e-24,0.0,0.0,0.0
10,200,0.0091269922768,3.3336339291006184033,1.72615e-20,4.42161e-24,0.0,0.0,0.0
11,220,0.0102112483656,3.7296584655447497304,1.72953e-20,4.41427e-24,0.0,0.0,0.0
12,240,0.0103812174196,3.7917396625236339109,1.7269e-20,4.38636e-24,0.0,0.0,0.0
13,260,0.010415332872,3.8042003314858813256,1.72267e-20,4.16061e-24,0.0,0.0,0.0
14,280,0.0104876818745,3.8306258046593868646,1.72226e-20,4.14325e-24,0.0,0.0,0.0
15,300,0.0110111846528,4.0218351944395944892,1.72443e-20,4.13518e-24,0.0,0.0,0.0
16,320,0.0163581306553,5.9748072218524816886,1.79205e-20,6.26933e-24,0.0,0.0,0.0
17,340,0.0186036159394,6.7949707218761118561,1.79626e-20,6.30044e-24,0.0,0.0,0.0
18,360,0.0188528029337,6.8859862715343382822,1.79386e-20,6.34171e-24,0.0,0.0,0.0
19,380,0.0189288668284,6.9137686090668278032,1.79279e-20,6.57221e-24,0.0,0.0,0.0
20,400,0.0191907495511,7.0094212735545330458,1.79222e-20,6.58227e-24,0.0,0.0,0.0
21,420,0.0215854010712,7.8840677412388990701,1.79746e-20,6.53985e-24,0.0,0.0,0.0
22,440,0.0237745852136,8.6836672492613708104,1.83248e-20,6.495e-24,0.0,0.0,0.0
23,460,0.0239622941631,8.7522279430853494307,1.91261e-20,6.50544e-24,0.0,0.0,0.0
24,480,0.0239804348639,8.7588538340456356049,1.92354e-20,6.51478e-24,0.0,0.0,0.0
25,500,0.0239829163438,8.7597601945681765733,1.91276e-20,6.57197e-24,0.0,0.0,0.0
26,520,0.0239851880972,8.7605899524911409538,1.89981e-20,6.60755e-24,0.0,0.0,0.0
27,540,0.0239981298189,8.7653169163673713428,1.8979e-20,6.60953e-24,0.0,0.0,0.0
28,560,0.0241002035581,8.8025993495909868132,1.91278e-20,6.61139e-24,0.0,0.0,0.0
29,580,0.0249028651264,9.0957714874031297384,1.91733e-20,6.61278e-24,0.0,0.0,0.0
30,600,0.0269226878956,9.8335117538849881305,1.91713e-20,6.50948e-24,0.0,0.0,0.0
31,620,0.0276604894664,10.102993777616102486,1.917e-20,6.09732e-24,0.0,0.0,0.0
32,640,0.0294383702147,10.752364720931087413,1.91695e-20,6.07858e-24,0.0,0.0,0.0
33,660,0.0313831166192,11.462683345180358165,1.91708e-20,6.09922e-24,0.0,0.0,0.0
34,680,0.0317523804334,11.597556953290941943,1.91509e-20,6.20492e-24,0.0,0.0,0.0
35,700,0.0319072342775,11.654117319840747072,1.91418e-20,6.53634e-24,0.0,0.0,0.0
36,720,0.0325959281567,11.905662759243076693,1.91379e-20,6.55506e-24,0.0,0.0,0.0
37,740,0.0371790223357,13.579637908106539526,1.91554e-20,6.57354e-24,0.0,0.0,0.0
38,760,0.0394554811342,14.411114484279916597,1.91536e-20,6.56682e-24,0.0,0.0,0.0
39,780,0.0399772771512,14.601700479490944261,1.91467e-20,6.43085e-24,0.0,0.0,0.0
40,800,0.0402607155759,14.705226364104711852,1.9143e-20,6.17171e-24,0.0,0.0,0.0
41,820,0.0416971720951,15.229892107729790873,1.91398e-20,6.15389e-24,0.0,0.0,0.0
42,840,0.0431597547098,15.76410040775303968,1.92754e-20,6.15518e-24,0.0,0.0,0.0
43,860,0.0433231751365,15.823789718619225858,2.049e-20,6.15313e-24,0.0,0.0,0.0
44,880,0.0433383678983,15.829338874840420827,2.5866e-20,6.15109e-24,0.0,0.0,0.0
45,900,0.0433397966369,15.829860721612511224,4.21605e-20,6.14909e-24,0.0,0.0,0.0
46,920,0.0433399396319,15.829912950559607814,4.05896e-20,6.1471e-24,0.0,0.0,0.0
47,940,0.0433399619217,15.829921091904476036,3.50815e-20,6.13104e-24,0.0,0.0,0.0
48,960,0.0433399910302,15.829931723788714477,3.61768e-20,6.12689e-24,0.0,0.0,0.0
49,980,0.0433401718496,15.829997768074261471,3.66941e-20,6.12647e-24,0.0,0.0,0.0
50,1000,0.0433416051423,15.83052127823936742,3.9392e-20,6.12609e-24,0.0,0.0,0.0
51,1020,0.0433534594736,15.834851072724904041,4.03299e-20,6.12571e-24,0.0,0.0,0.0
52,1040,0.0434525486873,15.871043408038384841,4.05786e-20,6.12533e-24,0.0,0.0,0.0
53,1060,0.0442159255953,16.149866823685658388,4.06238e-20,6.12508e-24,0.0,0.0,0.0
54,1080,0.0461521362939,16.85706778134977599,4.06085e-20,6.17971e-24,0.0,0.0,0.0
55,1100,0.0465746434923,17.011388535565387582,4.06051e-20,6.48497e-24,0.0,0.0,0.0
56,1120,0.0470680153836,17.191592618849362439,4.06041e-20,6.59326e-24,0.0,0.0,0.0
