sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20,0.00476055400698,1.7387923510507729743,2.35628e-16,2.2939e-16,0.0,0.0,0.0
2,40,0.00510901138601,1.8660664087402419004,1.24219e-15,2.66967e-16,0.0,0.0,0.0
3,60,0.00514117026452,1.877812439116712781,7.35399e-14,4.53639e-15,0.0,0.0,0.0
4,80,0.0051450825784,1.8792414117599361402,2.14055e-13,2.37091e-15,0.0,0.0,0.0
5,100,0.00514740618641,1.8800901095855932863,1.41269e-13,3.32053e-15,0.0,0.0,0.0
6,120,0.00515883684044,1.8842651559697397196,4.85058e-14,2.0897e-15,0.0,0.0,0.0
7,140,0.00524840467685,1.9169798082192313851,4.17177e-14,6.80109e-16,0.0,0.0,0.0
8,160,0.00607740671956,2.2197728043200471852,4.19671e-14,1.25962e-15,0.0,0.0,0.0
9,180,0.00810517505721,2.9604151896456828914,4.18059e-14,5.59087e-16,0.0,0.0,0.0
10,200,0.0091269922768,3.3336339291006184033,4.1978e-14,4.80545e-17,0.0,0.0,0.0
11,220,0.0102112483656,3.7296584655447497304,4.22448e-14,6.17614e-17,0.0,0.0,0.0
12,240,0.0103812174196,3.7917396625236339109,4.05247e-14,1.48489e-15,0.0,0.0,0.0
13,260,0.010415332872,3.8042003314858813256,5.0472e-14,3.06652e-15,0.0,0.0,0.0
14,280,0.0104876818745,3.8306258046593868646,3.55562e-14,6.86945e-16,0.0,0.0,0.0
15,300,0.0110111846528,4.0218351944395944892,3.57925e-14,4.44595e-16,0.0,0.0,0.0
16,320,0.0163581306553,5.9748072218524816886,3.57733e-14,8.46352e-16,0.0,0.0,0.0
17,340,0.0186036159394,6.7949707218761118561,3.52973e-14,1.23657e-16,0.0,0.0,0.0
18,360,0.0188528029337,6.8859862715343382822,3.95162e-14,6.6223e-16,0.0,0.0,0.0
19,380,0.0189288668284,6.9137686090668278032,3.26153e-14,3.13867e-15,0.0,0.0,0.0
20,400,0.0191907495511,7.0094212735545330458,3.9432e-14,3.97235e-16,0.0,0.0,0.0
21,420,0.0215854010712,7.8840677412388990701,3.94567e-14,3.71133e-16,0.0,0.0,0.0
22,440,0.0237745852136,8.6836672492613708104,3.95335e-14,2.56134e-16,0.0,0.0,0.0
23,460,0.0239622941631,8.7522279430853494307,3.90669e-14,3.66994e-17,0.0,0.0,0.0
24,480,0.0239804348639,8.7588538340456356049,6.50064e-14,8.98777e-16,0.0,0.0,0.0
25,500,0.0239829163438,8.7597601945681765733,2.77398e-13,8.84514e-15,0.0,0.0,0.0
26,520,0.0239851880972,8.7605899524911409538,2.65342e-13,2.95226e-15,0.0,0.0,0.0
27,540,0.0239981298189,8.7653169163673713428,3.16409e-13,3.34079e-15,0.0,0.0,0.0
28,560,0.0241002035581,8.8025993495909868132,3.18247e-13,2.82175e-16,0.0,0.0,0.0
29,580,0.0249028651264,9.0957714874031297384,3.18321e-13,9.22669e-16,0.0,0.0,0.0
30,600,0.0269226878956,9.8335117538849881305,3.18554e-13,1.13952e-15,0.0,0.0,0.0
31,620,0.0276604894664,10.102993777616102486,3.18443e-13,5.69042e-16,0.0,0.0,0.0
32,640,0.0294383702147,10.752364720931087413,3.18514e-13,1.20691e-15,0.0,0.0,0.0
33,660,0.0313831166192,11.462683345180358165,3.18405e-13,1.07161e-15,0.0,0.0,0.0
34,680,0.0317523804334,11.597556953290941943,3.1868e-13,1.66087e-15,0.0,0.0,0.0
35,700,0.0319072342775,11.654117319840747072,3.17264e-13,1.02267e-15,0.0,0.0,0.0
36,720,0.0325959281567,11.905662759243076693,3.17192e-13,3.6161e-16,0.0,0.0,0.0
37,740,0.0371790223357,13.579637908106539526,3.17154e-13,3.16458e-16,0.0,0.0,0.0
38,760,0.0394554811342,14.411114484279916597,3.17178e-13,1.57359e-16,0.0,0.0,0.0
39,780,0.0399772771512,14.601700479490944261,3.1804e-13,6.05414e-16,0.0,0.0,0.0
40,800,0.0402607155759,14.705226364104711852,3.17074e-13,2.44834e-15,0.0,0.0,0.0
41,820,0.0416971720951,15.229892107729790873,3.16826e-13,1.18147e-15,0.0,0.0,0.0
42,840,0.0431597547098,15.76410040775303968,3.16659e-13,7.96664e-16,0.0,0.0,0.0
43,860,0.0433231751365,15.823789718619225858,3.07307e-13,9.20348e-16,0.0,0.0,0.0
44,880,0.0433383678983,15.829338874840420827,5.01883e-13,1.17176e-15,0.0,0.0,0.0
45,900,0.0433397966369,15.829860721612511224,2.82245e-12,3.28394e-16,0.0,0.0,0.0
46,920,0.0433399396319,15.829912950559607814,1.0564e-11,2.49694e-15,0.0,0.0,0.0
47,940,0.0433399619217,15.829921091904476036,5.379e-10,2.64758e-14,0.0,0.0,0.0
48,960,0.0433399910302,15.829931723788714477,3.50337e-11,7.71127e-15,0.0,0.0,0.0
49,980,0.0433401718496,15.829997768074261471,7.50736e-11,7.39108e-15,0.0,0.0,0.0
50,1000,0.0433416051423,15.83052127823936742,7.15581e-11,8.68899e-15,0.0,0.0,0.0
51,1020,0.0433534594736,15.834851072724904041,7.1511e-11,6.46431e-15,0.0,0.0,0.0
52,1040,0.0434525486873,15.871043408038384841,7.15153e-11,7.19852e-15,0.0,0.0,0.0
53,1060,0.0442159255953,16.149866823685658388,7.15142e-11,7.30401e-15,0.0,0.0,0.0
54,1080,0.0461521362939,16.85706778134977599,7.15141e-11,7.90788e-15,0.0,0.0,0.0
55,1100,0.0465746434923,17.011388535565387582,7.15131e-11,5.29173e-15,0.0,0.0,0.0
56,1120,0.0470680153836,17.191592618849362439,7.15145e-11,7.43713e-15,0.0,0.0,0.0
57,1140,0.0489689022942,17.885891562948026486,7.15143e-11,6.98865e-15,0.0,0.0,0.0
58,1160,0.0527205986125,19.256198643226228687,7.15143e-11,7.09944e-15,0.0,0.0,0.0
59,1180,0.054058337323,19.744807707217120806,7.15145e-11,7.40475e-15,0.0,0.0,0.0
60,1200,0.0542862691219,19.828059796757384126,7.15155e-11,6.14486e-15,0.0,0.0,0.0
61,1220,0.0547360054281,19.992325982626489438,7.15151e-11,6.0765e-15,0.0,0.0,0.0
62,1240,0.0569645137773,20.806288657167683327,7.15152e-11,6.29071e-15,0.0,0.0,0.0
63,1260,0.0590663578451,21.573987202908285052,7.15152e-11,6.32463e-15,0.0,0.0,0.0
64,1280,0.0598025001398,21.842863176074803666,7.15152e-11,6.23131e-15,0.0,0.0,0.0
65,1300,0.0610847313378,22.311198121117464781,7.1515e-11,6.36811e-15,0.0,0.0,0.0
66,1320,0.0626411909945,22.879695010751975877,7.15151e-11,6.09604e-15,0.0,0.0,0.0
67,1340,0.062851800988,22.956620310875021245,7.15128e-11,5.8777e-15,0.0,0.0,0.0
68,1360,0.0628738986987,22.964691499709047524,7.14876e-11,7.67439e-15,0.0,0.0,0.0
69,1380,0.0628789112175,22.966522322178273306,7.16034e-11,1.95161e-15,0.0,0.0,0.0
70,1400,0.0628913167055,22.971053426692441926,7.15443e-11,1.23572e-15,0.0,0.0,0.0
71,1420,0.0629789196291,23.003050394528017783,7.1551e-11,3.52249e-15,0.0,0.0,0.0
72,1440,0.0636963434344,23.265089439403415676,7.15515e-11,3.62792e-15,0.0,0.0,0.0
73,1460,0.0666179411415,24.332203001933992531,7.15515e-11,3.63506e-15,0.0,0.0,0.0
74,1480,0.0671124746351,24.512831360461945864,7.15514e-11,2.25909e-15,0.0,0.0,0.0
75,1500,0.0672073128102,24.54747100392761347,7.15515e-11,4.81119e-15,0.0,0.0,0.0
76,1520,0.0674133459425,24.622724605512790184,7.15503e-11,4.62287e-15,0.0,0.0,0.0
77,1540,0.0687557002475,25.113019515398365714,7.15508e-11,3.34173e-15,0.0,0.0,0.0
78,1560,0.0750118678534,27.39808473345872408,7.15507e-11,4.63733e-15,0.0,0.0,0.0
79,1580,0.0759538912753,27.742158788300659857,7.1551e-11,4.49137e-15,0.0,0.0,0.0
80,1600,0.0760443351854,27.775193426484598743,7.1536e-11,3.61487e-15,0.0,0.0,0.0
81,1620,0.0760681681619,27.783898421123390182,7.15447e-11,3.23666e-15,0.0,0.0,0.0
82,1640,0.0761387893521,27.809692810846211104,7.15413e-11,4.08776e-15,0.0,0.0,0.0
83,1660,0.0766369010449,27.99162810666156156,7.1542e-11,4.43851e-15,0.0,0.0,0.0
84,1680,0.0781517151466,28.544913957280329016,7.15419e-11,3.50906e-15,0.0,0.0,0.0
85,1700,0.0790073633352,28.857439458187629216,7.15416e-11,4.02915e-15,0.0,0.0,0.0
86,1720,0.081132655575,29.633702448784551616,7.15417e-11,3.86552e-15,0.0,0.0,0.0
87,1740,0.0815510755629,29.786530349363440685,7.15429e-11,5.68868e-15,0.0,0.0,0.0
88,1760,0.0815880436461,29.800032941751689608,7.15665e-11,9.57907e-16,0.0,0.0,0.0
89,1780,0.0815916342914,29.801344424924034265,7.14557e-11,9.04749e-15,0.0,0.0,0.0
90,1800,0.0815921172031,29.801520808414795051,6.60284e-11,3.75874e-15,0.0,0.0,0.0
91,1820,0.0815925312707,29.801672046628951456,7.01183e-11,1.51214e-14,0.0,0.0,0.0
92,1840,0.081594842479,29.802516215449582167,7.19526e-11,3.09004e-15,0.0,0.0,0.0
93,1860,0.0816129931899,29.80914576261897351,7.18863e-11,5.65231e-15,0.0,0.0,0.0
94,1880,0.0817658199245,29.864965727406880892,7.18857e-11,3.97966e-15,0.0,0.0,0.0
95,1900,0.0831942034524,30.38668281098079484,7.1886e-11,3.04437e-15,0.0,0.0,0.0
96,1920,0.0912495205136,33.328887367586638498,7.1886e-11,3.19476e-15,0.0,0.0,0.0
97,1940,0.092075003187,33.630394914050272794,7.18853e-11,3.75134e-15,0.0,0.0,0.0
98,1960,0.092177408996,33.667798635791428558,7.18868e-11,3.22654e-15,0.0,0.0,0.0
99,1980,0.0922230056038,33.684452796779080857,7.18845e-11,3.22571e-15,0.0,0.0,0.0
100,2000,0.0924189763935,33.756031127730297825,7.18861e-11,3.45534e-15,0.0,0.0,0.0
101,2020,0.0934730635001,34.141036443405153818,7.18859e-11,2.93647e-15,0.0,0.0,0.0
102,2040,0.0937959392035,34.258966794062347935,7.18861e-11,4.28127e-15,0.0,0.0,0.0
103,2060,0.0941720542683,34.396342821510840955,7.18863e-11,2.62268e-15,0.0,0.0,0.0
104,2080,0.0944609667725,34.50186811364520565,7.18862e-11,2.55779e-15,0.0,0.0,0.0
105,2100,0.0950399744242,34.713350658453362572,7.18865e-11,3.18569e-15,0.0,0.0,0.0
106,2120,0.0954805497502,34.874270796250976997,7.18862e-11,2.68409e-15,0.0,0.0,0.0
107,2140,0.0971378515837,35.479600290936705354,7.18863e-11,2.67973e-15,0.0,0.0,0.0
108,2160,0.102239581675,37.343007206665326771,7.18864e-11,2.52502e-15,0.0,0.0,0.0
109,2180,0.103193285417,37.691347498706561702,7.18867e-11,3.68282e-15,0.0,0.0,0.0
110,2200,0.104613099149,38.209934464275942181,7.18866e-11,2.43653e-15,0.0,0.0,0.0
111,2220,0.109963694879,40.164239554565770212,7.18865e-11,2.4812e-15,0.0,0.0,0.0
112,2240,0.111196274648,40.614439315199768813,7.18867e-11,3.06863e-15,0.0,0.0,0.0
113,2260,0.112280239431,41.010357452340674134,7.18865e-11,2.18096e-15,0.0,0.0,0.0
114,2280,0.112744345562,41.179872216563735194,7.18866e-11,2.52575e-15,0.0,0.0,0.0
115,2300,0.112814193856,41.205384306080482268,7.18869e-11,3.22724e-15,0.0,0.0,0.0
116,2320,0.112827662471,41.210303717703860198,7.18944e-11,3.50029e-15,0.0,0.0,0.0
117,2340,0.11285276316,41.219471744278463021,7.1884e-11,3.99391e-15,0.0,0.0,0.0
118,2360,0.113017944831,41.27980434945267897,7.18863e-11,3.96206e-15,0.0,0.0,0.0
119,2380,0.114147275556,41.692292396950939959,7.18863e-11,3.3268e-15,0.0,0.0,0.0
120,2400,0.114755744534,41.914535690974314018,7.18862e-11,4.16962e-15,0.0,0.0,0.0
121,2420,0.115859344752,42.317625670631321625,7.18861e-11,3.34055e-15,0.0,0.0,0.0
122,2440,0.122314282207,44.675291576289107978,7.18861e-11,3.38859e-15,0.0,0.0,0.0
123,2460,0.125736184507,45.925141391084327276,7.18863e-11,2.64215e-15,0.0,0.0,0.0
124,2480,0.125953469201,46.004504625524777548,7.18894e-11,4.99981e-15,0.0,0.0,0.0
125,2500,0.125979030395,46.013840851727443867,7.18591e-11,3.88395e-15,0.0,0.0,0.0
126,2520,0.125993993248,46.019306033927282457,7.18804e-11,2.10258e-15,0.0,0.0,0.0
127,2540,0.126067183414,46.046038742115149787,7.18871e-11,2.54575e-15,0.0,0.0,0.0
128,2560,0.126579447804,46.233143310352482332,7.18873e-11,3.35071e-15,0.0,0.0,0.0
