sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,1.68371e-72,1.55498e-61,1.54868e-73
1,100000,1953.060246,12265.308319953368665,4.98788e-15,1.69018e-15,1.02182e-10,1.78932e-10,1.08839e-11
2,200000,3906.16620614,24530.903726807989475,3.4521e-15,8.33594e-16,1.45544e-10,1.47531e-10,2.28808e-11
3,300000,5859.44215529,36797.566672471363792,3.73156e-15,2.37313e-15,7.20762e-11,5.55147e-11,1.95138e-11
4,400000,7812.82575206,49064.905650103507114,3.96618e-15,2.75104e-15,4.26292e-12,4.09131e-12,6.67501e-13
5,500000,9765.94234486,61330.567830581914657,7.54402e-15,3.35994e-15,1.72583e-10,3.07736e-10,1.82129e-11
6,600000,11719.0096438,73595.920443445443302,1.93731e-14,4.81726e-15,5.53284e-10,1.26496e-9,5.11196e-11
7,700000,13672.080821,85861.297411825095028,1.56408e-14,1.96566e-15,8.9539e-10,1.36699e-9,1.03353e-10
8,800000,15625.2089793,98127.032223713529834,2.31037e-14,3.41439e-15,9.26366e-10,8.37086e-10,1.65374e-10
9,900000,17578.59434,110394.38227917771566,1.3058e-14,3.10187e-15,8.4508e-10,6.52278e-10,2.2176e-10
10,1000000,19531.8649263,122661.01154621254293,1.50152e-15,1.72206e-16,1.67564e-9,1.91096e-9,2.37431e-10
11,1100000,21484.9612467,134926.54641465032255,1.04946e-15,5.0635e-15,2.38581e-9,4.80857e-9,2.35281e-10
12,1200000,23438.0255424,147191.8801672798051,4.68972e-15,3.23051e-15,2.45509e-9,5.31532e-9,2.3315e-10
13,1300000,25391.1045853,159457.30653238297415,4.02498e-15,3.0177e-15,1.92371e-9,2.54692e-9,2.43568e-10
14,1400000,27344.2642235,171723.2390401563557,9.12088e-15,3.85133e-15,1.25626e-9,1.03822e-9,2.58264e-10
15,1500000,29297.7042198,183990.93220918968028,9.03555e-15,4.56392e-15,1.28413e-9,1.03082e-9,2.83268e-10
16,1600000,31250.8959035,196257.06596391755339,1.09409e-14,4.87614e-15,2.51714e-9,3.34357e-9,3.18297e-10
17,1700000,33203.9783476,208522.5136892262829,9.8638e-16,7.91243e-15,3.51371e-9,7.73896e-9,3.30777e-10
18,1800000,35157.0423455,220787.84557131996402,2.02285e-15,8.77678e-15,3.36106e-9,6.62228e-9,3.35234e-10
19,1900000,37110.1327655,233053.34338506549058,7.09437e-15,1.02241e-14,2.51416e-9,2.8943e-9,3.53116e-10
20,2000000,39063.3384968,245319.56535965059749,7.13984e-15,9.4257e-15,1.57631e-9,1.23445e-9,3.76772e-10
21,2100000,41016.7755329,257587.23993885612089,3.04382e-15,8.58595e-15,2.0767e-9,1.8213e-9,3.87014e-10
22,2200000,42969.9212958,269853.08530870065838,3.56645e-15,6.43171e-15,3.37811e-9,5.22878e-9,3.86728e-10
23,2300000,44922.994377,282118.47423412197531,6.19086e-15,4.86031e-15,4.15543e-9,9.55766e-9,3.82566e-10
24,2400000,46876.0606996,294383.8207152474866,5.40917e-15,4.24115e-15,3.49557e-9,6.09773e-9,3.7271e-10
25,2500000,48829.1670964,306649.41886470599853,7.56122e-16,5.61144e-15,2.35862e-9,2.38323e-9,3.71747e-10
26,2600000,50782.4451976,318916.09532488827747,1.82418e-15,4.59331e-15,1.37459e-9,1.06141e-9,3.7381e-10
27,2700000,52735.826791,331183.42172169248812,9.74197e-16,2.51418e-16,2.26839e-9,2.24931e-9,3.6462e-10
28,2800000,54688.9428159,343449.08033581555201,1.99589e-15,7.52725e-16,3.50548e-9,6.26146e-9,3.68733e-10
29,2900000,56642.0100127,355714.4323067791065,7.0846e-15,4.26563e-15,3.97506e-9,9.07307e-9,3.67073e-10
30,3000000,58595.0813404,367979.81022067870524,3.69627e-15,5.55746e-15,3.07019e-9,4.66894e-9,3.54909e-10
31,3100000,60548.2101182,380245.54892354264563,1.1939e-14,9.00245e-15,1.80371e-9,1.62723e-9,3.23287e-10
32,3200000,62501.5976429,392512.91256868340393,1.61237e-18,5.59943e-15,1.17659e-9,9.1191e-10,3.08828e-10
33,3300000,64454.8657299,404779.526139496513,3.38002e-15,5.5464e-15,2.21587e-9,2.53376e-9,3.12834e-10
34,3400000,66407.9616633,417045.05857790451925,1.00165e-14,3.83567e-15,3.38884e-9,6.83717e-9,3.33255e-10
35,3500000,68361.0259226,429310.39210185612407,1.47479e-14,3.18515e-15,3.8681e-9,8.35047e-9,3.67278e-10
36,3600000,70314.1051901,441575.81987766815772,1.46259e-14,3.4582e-15,3.27624e-9,4.32272e-9,4.15732e-10
37,3700000,72267.2657181,453841.7579730003955,2.56255e-14,9.7582e-16,2.27661e-9,1.88132e-9,4.70425e-10
38,3800000,74220.7062282,466109.45436891615968,3.43872e-14,1.87466e-15,2.58342e-9,2.0772e-9,5.67547e-10
39,3900000,76173.8965552,478375.57960333942864,3.14256e-14,2.57619e-15,5.35504e-9,7.13385e-9,6.7498e-10
40,4000000,78126.9787321,490641.02565090630228,1.14124e-14,1.07653e-14,7.85217e-9,1.73139e-8,7.38273e-10
41,4100000,80080.0427537,502906.35768125332062,2.60622e-14,7.41044e-15,7.92386e-9,1.55721e-8,7.91412e-10
42,4200000,82033.1334883,515171.85747110505128,1.42815e-14,7.85727e-15,6.17602e-9,7.09065e-9,8.70065e-10
43,4300000,83986.3405439,527438.08776238102079,1.63011e-14,5.24698e-15,3.8321e-9,3.00125e-9,9.19939e-10
44,4400000,85939.7769294,539705.75825537907056,1.77133e-14,4.49611e-15,5.19085e-9,4.56131e-9,9.63172e-10
45,4500000,87892.9218422,551971.59828699450042,2.28798e-14,2.96583e-15,8.99849e-9,1.39734e-8,1.02762e-9
46,4600000,89845.9947472,564236.98610576410149,2.96236e-14,2.22512e-15,1.19691e-8,2.7545e-8,1.10185e-9
