sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,1.68371e-72,1.55498e-61,1.54868e-73
1,100000,1953.060246,12265.308319952004836,2.3139e-15,1.65912e-15,1.36894e-10,2.39714e-10,1.45818e-11
2,200000,3906.16620614,24530.903726805756546,5.20162e-15,9.1114e-16,1.27684e-10,1.29348e-10,2.00605e-11
3,300000,5859.44215529,36797.566672471234837,7.45086e-15,9.706e-16,1.5061e-10,1.15955e-10,4.07508e-11
4,400000,7812.82575206,49064.905650099569418,1.39671e-14,5.5802e-16,4.37027e-10,4.32064e-10,7.04903e-11
5,500000,9765.94234486,61330.56783057555612,1.95203e-14,9.98169e-16,1.085e-9,1.93427e-9,1.14477e-10
6,600000,11719.0096438,73595.92044343743314,1.00075e-14,5.84739e-16,1.82127e-9,4.16595e-9,1.68355e-10
7,700000,13672.080821,85861.297411816561859,1.07818e-14,2.46173e-15,1.68736e-9,2.57682e-9,1.94826e-10
8,800000,15625.2089793,98127.03222370656106,4.44274e-15,9.58749e-16,1.20332e-9,1.08689e-9,2.14729e-10
9,900000,17578.59434,110394.38227917990532,5.86264e-16,2.17327e-16,7.95261e-10,6.13486e-10,2.0856e-10
10,1000000,19531.8649263,122661.01154620260754,2.10357e-14,4.51954e-15,1.23e-9,1.40384e-9,1.74422e-10
11,1100000,21484.9612467,134926.54641463762875,1.77031e-14,1.4667e-15,1.18285e-9,2.3866e-9,1.16774e-10
12,1200000,23438.0255424,147191.88016726581745,1.75286e-14,1.53751e-15,8.0586e-10,1.74499e-9,7.65417e-11
13,1300000,25391.1045853,159457.30653236918819,3.47832e-14,2.67706e-16,2.30669e-12,4.94666e-12,4.70469e-13
14,1400000,27344.2642235,171723.23904014615291,3.51698e-14,1.40253e-15,4.79829e-10,3.98214e-10,9.90506e-11
15,1500000,29297.7042198,183990.93220918116691,1.40301e-14,5.88964e-16,7.50286e-10,6.00235e-10,1.64943e-10
16,1600000,31250.8959035,196257.06596390158097,1.01792e-14,2.91307e-15,1.56817e-9,2.08003e-9,1.98013e-10
17,1700000,33203.9783476,208522.51368920775056,2.9868e-15,5.56186e-15,2.22326e-9,4.8968e-9,2.09299e-10
18,1800000,35157.0423455,220787.845571300213,9.82869e-16,2.95257e-15,2.12024e-9,4.1827e-9,2.11739e-10
19,1900000,37110.1327655,233053.34338504596908,2.01101e-15,3.85745e-15,1.4738e-9,1.7008e-9,2.07506e-10
20,2000000,39063.3384968,245319.56535963641863,3.08061e-15,5.23137e-15,8.58139e-10,6.73506e-10,2.05556e-10
21,2100000,41016.7755329,257587.23993883758906,1.23018e-14,2.72322e-15,1.25716e-9,1.09872e-9,2.3347e-10
22,2200000,42969.9212958,269853.08530867673973,1.24405e-14,3.09041e-15,2.35556e-9,3.64174e-9,2.69351e-10
23,2300000,44922.994377,282118.4742340959923,1.90618e-14,2.52579e-15,3.54878e-9,8.16699e-9,3.26903e-10
24,2400000,46876.0606996,294383.82071522099129,2.47816e-14,3.44024e-15,3.75412e-9,6.55996e-9,4.00965e-10
25,2500000,48829.1670964,306649.41886468085428,2.589e-14,6.83987e-15,2.99529e-9,3.03271e-9,4.73054e-10
26,2600000,50782.4451976,318916.09532487472474,2.67189e-14,1.02584e-14,2.0394e-9,1.57155e-9,5.53452e-10
27,2700000,52735.826791,331183.42172166658145,3.02822e-14,9.31107e-15,3.89827e-9,3.8585e-9,6.25477e-10
28,2800000,54688.9428159,343449.08033578581768,3.53413e-14,7.26859e-15,6.9113e-9,1.23487e-8,7.27207e-10
29,2900000,56642.0100127,355714.43230674795787,3.691e-14,6.54374e-15,8.82109e-9,2.01627e-8,8.1573e-10
30,3000000,58595.0813404,367979.81022064793118,5.2183e-14,1.25076e-14,8.25464e-9,1.25758e-8,9.55949e-10
31,3100000,60548.2101183,380245.54892351519345,4.95923e-14,1.46218e-14,6.1214e-9,5.52613e-9,1.09788e-9
32,3200000,62501.5976429,392512.91256866825354,5.30593e-14,1.85805e-14,4.80313e-9,3.70269e-9,1.25393e-9
33,3300000,64454.8657299,404779.52613946579784,4.6063e-14,2.06342e-14,9.89238e-9,1.1309e-8,1.39627e-9
34,3400000,66407.9616633,417045.05857787130208,5.99691e-14,2.45783e-14,1.57558e-8,3.18331e-8,1.5516e-9
35,3500000,68361.0259226,429310.39210182248246,5.67606e-14,2.34449e-14,1.8028e-8,3.89883e-8,1.71482e-9
36,3600000,70314.1051901,441575.81987763598638,4.95677e-14,2.14374e-14,1.46626e-8,1.93713e-8,1.86301e-9
37,3700000,72267.2657181,453841.75797297432494,6.54169e-14,2.43555e-14,9.87284e-9,8.15226e-9,2.03849e-9
38,3800000,74220.7062282,466109.45436889404875,7.0831e-14,2.83424e-14,1.02236e-8,8.20289e-9,2.24121e-9
39,3900000,76173.8965552,478375.57960330841404,6.30443e-14,2.77068e-14,1.93362e-8,2.57654e-8,2.43782e-9
40,4000000,78126.9787322,490641.02565087377075,7.31449e-14,3.11658e-14,2.79896e-8,6.17678e-8,2.6338e-9
41,4100000,80080.0427537,502906.35768122112749,6.17291e-14,2.81415e-14,2.83367e-8,5.57375e-8,2.83272e-9
42,4200000,82033.1334883,515171.85747107499217,5.96834e-14,2.92899e-14,2.13761e-8,2.45548e-8,3.01303e-9
43,4300000,83986.3405439,527438.08776235952009,5.99755e-14,3.11232e-14,1.32769e-8,1.03873e-8,3.1839e-9
44,4400000,85939.7769294,539705.7582553538099,6.1534e-14,3.16561e-14,1.81552e-8,1.59424e-8,3.36641e-9
45,4500000,87892.9218422,551971.5982869637364,7.94292e-14,3.41834e-14,3.11684e-8,4.84158e-8,3.56054e-9
46,4600000,89845.9947472,564236.98610573274711,8.19325e-14,3.3297e-14,4.12904e-8,9.50798e-8,3.80338e-9
47,4700000,91799.0611552,576502.33312367948565,7.82282e-14,3.15107e-14,3.78444e-8,6.58843e-8,4.04658e-9
48,4800000,93752.167993,588767.93404216077497,7.56123e-14,3.04831e-14,2.70318e-8,2.72554e-8,4.27588e-9
49,4900000,95705.4482762,601034.6242058699472,7.13029e-14,3.29267e-14,1.65267e-8,1.27266e-8,4.49073e-9
50,5000000,97658.8278215,613301.93774016647829,9.34724e-14,4.24905e-14,2.96411e-8,2.94649e-8,4.74597e-9
51,5100000,99611.9432847,625567.59282639033366,8.58388e-14,4.30135e-14,4.77382e-8,8.56049e-8,5.01636e-9
52,5200000,101565.010381,637832.94416802843382,8.48824e-14,4.30703e-14,5.68319e-8,1.29792e-7,5.25715e-9
53,5300000,103518.081861,650098.32303957131184,9.21693e-14,4.66293e-14,4.76463e-8,7.23122e-8,5.52651e-9
54,5400000,105471.211265,662364.06567206273149,8.69574e-14,4.59089e-14,3.2252e-8,2.90233e-8,5.79851e-9
55,5500000,107424.600905,674631.44260188431922,9.30908e-14,4.70396e-14,2.33135e-8,1.79868e-8,6.06741e-9
56,5600000,109377.86653,686898.04070820603095,1.00107e-13,5.09692e-14,4.51141e-8,5.178e-8,6.35284e-9
57,5700000,111330.962079,699163.57073364095838,9.61884e-14,4.92696e-14,6.74292e-8,1.36594e-7,6.63248e-9
58,5800000,113284.026303,711428.90403605176843,8.84987e-14,4.73125e-14,7.26452e-8,1.56804e-7,6.91561e-9
59,5900000,115237.105796,723694.33323093573578,8.35102e-14,4.55484e-14,5.62584e-8,7.40535e-8,7.16228e-9
60,6000000,117190.267221,735960.27695500839823,8.93472e-14,4.73241e-14,3.57969e-8,2.94953e-8,7.4136e-9
61,6100000,119143.70822,748227.97642256012427,9.87418e-14,4.88235e-14,3.52026e-8,2.83025e-8,7.6884e-9
62,6200000,121096.897205,760494.09323140246001,8.4563e-14,4.72618e-14,6.3239e-8,8.45908e-8,7.95482e-9
63,6300000,123049.979117,772759.53761326498762,8.48526e-14,4.8858e-14,8.7211e-8,1.92762e-7,8.20024e-9
64,6400000,125003.043163,785024.86979937649133,8.22681e-14,5.19342e-14,8.44628e-8,1.65687e-7,8.4542e-9
65,6500000,126956.134214,797290.3715784152891,9.43386e-14,5.65114e-14,6.17685e-8,7.07125e-8,8.72674e-9
66,6600000,128909.342606,809556.61025984640862,9.41437e-14,5.57472e-14,3.73861e-8,2.92205e-8,8.99461e-9
67,6700000,130862.778313,821824.27649393499104,9.99546e-14,5.5911e-14,5.01821e-8,4.41925e-8,9.27327e-9
68,6800000,132815.922386,834090.11125090701575,1.00289e-13,5.57572e-14,8.38739e-8,1.30763e-7,9.56185e-9
69,6900000,134768.995117,846355.49797786445226,9.32246e-14,5.64475e-14,1.0695e-7,2.46368e-7,9.8494e-9
70,7000000,136722.061613,858620.84554473553089,1.02916e-13,6.08315e-14,9.45614e-8,1.64096e-7,1.01279e-8
71,7100000,138675.168896,870886.44926035695312,1.10736e-13,6.38836e-14,6.58442e-8,6.61849e-8,1.04431e-8
72,7200000,140628.451393,883153.15332801902955,1.20616e-13,6.63005e-14,3.96093e-8,3.05003e-8,1.07823e-8
73,7300000,142581.828844,895420.45370826109402,1.05267e-13,6.25269e-14,6.96041e-8,6.94225e-8,1.11109e-8
74,7400000,144534.943751,907686.10530240447246,9.70854e-14,5.76961e-14,1.08813e-7,1.9575e-7,1.14145e-8
75,7500000,146488.010749,919951.45602644319519,8.90308e-14,5.41728e-14,1.26298e-7,2.88197e-7,1.16873e-8
76,7600000,148441.082384,932216.83586669597336,8.90577e-14,5.46763e-14,1.02767e-7,1.55434e-7,1.19434e-8
77,7700000,150394.212419,944482.58246538788814,8.77033e-14,5.74967e-14,6.76707e-8,6.07412e-8,1.22034e-8
78,7800000,152347.604128,956749.97238815512358,1.0278e-13,6.34421e-14,4.81129e-8,3.71384e-8,1.24774e-8
79,7900000,154300.867326,969016.55525545859705,1.04327e-13,6.25862e-14,9.09512e-8,1.04767e-7,1.27728e-8
80,8000000,156253.962493,981282.08288363798241,1.10278e-13,6.52941e-14,1.33261e-7,2.70626e-7,1.30909e-8
81,8100000,158207.026683,993547.41597111538107,1.08534e-13,6.31613e-14,1.40721e-7,3.03175e-7,1.34082e-8
82,8200000,160160.106404,1005812.8465929270335,1.06176e-13,6.19274e-14,1.07597e-7,1.41149e-7,1.37287e-8
83,8300000,162113.268731,1018078.7959847407303,1.07085e-13,5.95059e-14,6.75271e-8,5.55406e-8,1.4032e-8
84,8400000,164066.710194,1030346.4983652716081,1.11404e-13,5.90059e-14,6.59846e-8,5.31452e-8,1.43535e-8
85,8500000,166019.897853,1042612.6068472442574,1.02459e-13,5.77733e-14,1.16823e-7,1.56848e-7,1.46598e-8
86,8600000,167972.979502,1054878.049576706023,1.04506e-13,5.66057e-14,1.59322e-7,3.5269e-7,1.49691e-8
87,8700000,169926.043574,1067143.3819269876082,8.78706e-14,5.37375e-14,1.52092e-7,2.97561e-7,1.52441e-8
88,8800000,171879.134945,1079408.885710081192,8.97729e-14,5.2393e-14,1.09489e-7,1.24934e-7,1.5507e-8
89,8900000,173832.344685,1091675.1328609426876,7.95096e-14,4.88186e-14,6.52689e-8,5.09706e-8,1.57557e-8
90,9000000,175785.779685,1103942.794652377298,8.62077e-14,4.89085e-14,8.68526e-8,7.66938e-8,1.59926e-8
91,9100000,177738.922928,1116208.6241985970357,8.27029e-14,4.62148e-14,1.42838e-7,2.23487e-7,1.62498e-8
92,9200000,179691.995488,1128474.0098491092991,8.11367e-14,4.58484e-14,1.79047e-7,4.12599e-7,1.6486e-8
93,9300000,181645.062072,1140739.3579772672737,7.82058e-14,4.50879e-14,1.55823e-7,2.69554e-7,1.67181e-8
94,9400000,183598.169806,1153004.9645191912286,8.40403e-14,4.77869e-14,1.06547e-7,1.06782e-7,1.69459e-8
95,9500000,185551.45455,1165271.6827008185482,7.5227e-14,4.51593e-14,6.30858e-8,4.85749e-8,1.72021e-8
96,9600000,187504.829859,1177538.9696295510616,7.50637e-14,4.68433e-14,1.09531e-7,1.09599e-7,1.74299e-8
97,9700000,189457.944215,1189804.6177644321068,6.4456e-14,4.55167e-14,1.68397e-7,3.03899e-7,1.76346e-8
98,9800000,191411.011117,1202069.9678815722773,6.63577e-14,4.78218e-14,1.92585e-7,4.39092e-7,1.78286e-8
99,9900000,193364.082907,1214335.3487004307756,5.52751e-14,4.35223e-14,1.54642e-7,2.3311e-7,1.80088e-8
100,10000000,195317.213579,1226601.0992992904145,6.15948e-14,4.35494e-14,1.00452e-7,8.99456e-8,1.8172e-8
