sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,3.88938e-62,1.55498e-61,1.54868e-73
1,100000,1953.060246,12265.30831995194392,1.06092e-15,3.24879e-16,5.41174e-11,9.47647e-11,5.76436e-12
2,200000,3906.16620614,24530.903726805485348,1.79417e-15,8.8321e-16,6.46764e-11,6.55127e-11,1.01601e-11
3,300000,5859.44215529,36797.566672470434256,2.34662e-15,1.99667e-15,4.08791e-11,3.13698e-11,1.10287e-11
4,400000,7812.82575206,49064.905650099410307,1.52e-14,2.53428e-15,5.60461e-11,5.53266e-11,9.02798e-12
5,500000,9765.94234486,61330.567830576133037,2.67156e-14,4.26313e-15,6.32328e-10,1.12655e-9,6.66738e-11
6,600000,11719.0096438,73595.920443438691889,2.62243e-14,2.02441e-15,1.61125e-9,3.68478e-9,1.4891e-10
7,700000,13672.080821,85861.29741181797634,2.29956e-14,3.76141e-16,1.90492e-9,2.90981e-9,2.20002e-10
8,800000,15625.2089793,98127.0322237069547,2.64007e-14,3.40772e-15,1.67013e-9,1.50988e-9,2.9829e-10
9,900000,17578.59434,110394.38227917483025,1.68499e-14,6.22259e-15,1.35459e-9,1.04465e-9,3.55147e-10
10,1000000,19531.8649263,122661.01154620378625,1.45692e-14,4.38134e-15,2.8915e-9,3.29651e-9,4.09584e-10
11,1100000,21484.9612467,134926.54641463978512,1.16591e-14,2.75341e-15,4.67365e-9,9.42153e-9,4.60992e-10
12,1200000,23438.0255424,147191.88016726799096,6.00924e-15,5.36647e-15,5.11278e-9,1.10755e-8,4.85812e-10
13,1300000,25391.1045853,159457.30653237061277,1.38788e-14,6.04496e-15,4.08723e-9,5.41495e-9,5.17845e-10
14,1400000,27344.2642235,171723.2390401451407,2.48821e-14,2.34147e-15,2.84302e-9,2.34949e-9,5.84455e-10
15,1500000,29297.7042198,183990.93220917927231,1.73534e-14,1.21831e-15,2.93025e-9,2.34919e-9,6.45553e-10
16,1600000,31250.8959035,196257.06596390272793,9.04146e-15,5.33714e-15,5.46447e-9,7.25884e-9,6.91016e-10
17,1700000,33203.9783476,208522.51368920950945,1.34699e-14,1.38691e-15,7.63665e-9,1.68288e-8,7.19294e-10
18,1800000,35157.0423455,220787.84557130212032,1.57356e-14,3.52049e-15,7.68028e-9,1.51429e-8,7.66567e-10
19,1900000,37110.1327655,233053.34338504737364,1.82887e-14,5.90418e-15,5.82242e-9,6.7057e-9,8.18129e-10
20,2000000,39063.3384968,245319.5653596350079,1.18312e-14,4.49797e-15,3.62752e-9,2.83798e-9,8.66199e-10
21,2100000,41016.7755329,257587.23993883800188,1.25625e-14,3.3914e-15,4.85022e-9,4.25139e-9,9.03384e-10
22,2200000,42969.9212958,269853.08530867889226,1.42565e-14,2.09676e-15,8.14552e-9,1.26139e-8,9.32938e-10
23,2300000,44922.994377,282118.47423409850972,1.34525e-14,4.02027e-16,1.06673e-8,2.45553e-8,9.82882e-10
24,2400000,46876.0606996,294383.82071522317974,1.6388e-14,8.69308e-17,9.65736e-9,1.68597e-8,1.03052e-9
25,2500000,48829.1670964,306649.4188646819853,2.47824e-14,2.10733e-15,6.87567e-9,6.94782e-9,1.08375e-9
