sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,3.88938e-62,1.55498e-61,1.54868e-73
1,100000,1953.060246,12265.30831995185158,7.93939e-15,9.77038e-16,1.62543e-10,2.84648e-10,1.73145e-11
2,200000,3906.16620614,24530.903726805204059,3.7749e-15,3.75717e-16,2.18864e-10,2.21813e-10,3.44011e-11
3,300000,5859.44215529,36797.566672469908409,1.48649e-15,3.28227e-15,1.60269e-10,1.2335e-10,4.33534e-11
4,400000,7812.82575206,49064.905650098400089,8.15221e-15,2.75327e-15,3.33492e-10,3.29666e-10,5.37848e-11
5,500000,9765.94234486,61330.567830574378732,5.28495e-15,3.41372e-15,3.97994e-10,7.09452e-10,4.19872e-11
6,600000,11719.0096438,73595.920443436024673,1.3964e-14,5.21461e-15,2.08482e-10,4.7672e-10,1.92648e-11
7,700000,13672.080821,85861.297411814394377,1.15225e-14,5.68918e-15,2.70082e-10,4.12721e-10,3.12051e-11
8,800000,15625.2089793,98127.032223703203343,1.23399e-14,5.53074e-15,4.03245e-10,3.64535e-10,7.20177e-11
9,900000,17578.59434,110394.38227917413509,7.40664e-15,3.25372e-15,3.65757e-10,2.81917e-10,9.58383e-11
10,1000000,19531.8649263,122661.01154619860843,2.3101e-16,6.78745e-16,7.89789e-10,9.00356e-10,1.11867e-10
11,1100000,21484.9612467,134926.54641463322675,4.07566e-15,8.84766e-16,1.16314e-9,2.34498e-9,1.1474e-10
12,1200000,23438.0255424,147191.88016726083921,6.25448e-15,2.85751e-15,1.36899e-9,2.96619e-9,1.3011e-10
13,1300000,25391.1045853,159457.3065323635727,7.65104e-15,5.94013e-15,1.19185e-9,1.57936e-9,1.51039e-10
14,1400000,27344.2642235,171723.23904014062434,1.82493e-14,8.21623e-15,9.28367e-10,7.67177e-10,1.90841e-10
15,1500000,29297.7042198,183990.93220917618,2.0339e-14,7.56678e-15,1.15849e-9,9.28489e-10,2.55146e-10
16,1600000,31250.8959035,196257.06596389330845,2.11368e-14,5.91159e-15,2.44667e-9,3.2502e-9,3.09409e-10
17,1700000,33203.9783476,208522.51368919809275,2.99435e-14,7.90818e-15,4.20804e-9,9.27431e-9,3.964e-10
18,1800000,35157.0423455,220787.84557128972328,3.16099e-14,6.99151e-15,4.93777e-9,9.73667e-9,4.92891e-10
19,1900000,37110.1327655,233053.34338503549508,4.20337e-14,8.42543e-15,4.322e-9,4.97812e-9,6.07353e-10
20,2000000,39063.3384968,245319.56535963003994,4.60739e-14,9.5355e-15,3.10662e-9,2.43039e-9,7.41783e-10
21,2100000,41016.7755329,257587.23993882819542,5.17122e-14,9.41923e-15,4.77423e-9,4.18388e-9,8.89045e-10
22,2200000,42969.9212958,269853.08530866264713,4.44578e-14,4.4243e-15,8.92924e-9,1.38269e-8,1.02266e-9
23,2300000,44922.994377,282118.47423407978658,5.01538e-14,5.63272e-15,1.25942e-8,2.89931e-8,1.16051e-9
24,2400000,46876.0606996,294383.82071520389297,5.24667e-14,5.66527e-15,1.22262e-8,2.13484e-8,1.30487e-9
25,2500000,48829.1670964,306649.41886466542573,6.28965e-14,8.41789e-15,9.41337e-9,9.5145e-9,1.48411e-9
26,2600000,50782.4451976,318916.09532487554902,6.26444e-14,1.01509e-14,6.14682e-9,4.73106e-9,1.66617e-9
27,2700000,52735.826791,331183.4217216496852,7.065e-14,9.88793e-15,1.16564e-8,1.15553e-8,1.87315e-9
28,2800000,54688.9428159,343449.08033576194132,7.02242e-14,9.5487e-15,1.96257e-8,3.50918e-8,2.06654e-9
29,2900000,56642.0100127,355714.43230672108551,8.23785e-14,1.2801e-14,2.47558e-8,5.65855e-8,2.2893e-9
30,3000000,58595.0813404,367979.81022062057967,8.52849e-14,1.09711e-14,2.18313e-8,3.32384e-8,2.52662e-9
31,3100000,60548.2101182,380245.54892349366952,8.32833e-14,1.08508e-14,1.55442e-8,1.40156e-8,2.7845e-9
32,3200000,62501.5976429,392512.91256867464677,8.80467e-14,1.4953e-14,1.16278e-8,8.96812e-9,3.03712e-9
33,3300000,64454.8657299,404779.52613943553475,7.79525e-14,1.02098e-14,2.31257e-8,2.64594e-8,3.26683e-9
34,3400000,66407.9616633,417045.05857783289216,6.13923e-14,6.82362e-15,3.52345e-8,7.12138e-8,3.47108e-9
35,3500000,68361.0259226,429310.39210178128542,5.32239e-14,3.17965e-15,3.82899e-8,8.28019e-8,3.64187e-9
36,3600000,70314.1051901,441575.81987759623336,5.02374e-14,1.10115e-15,3.0019e-8,3.96388e-8,3.81222e-9
37,3700000,72267.2657181,453841.75797294811933,4.95482e-14,5.82527e-16,1.92346e-8,1.58671e-8,3.96761e-9
38,3800000,74220.7062282,466109.4543688751884,5.89166e-14,2.81443e-15,1.88e-8,1.50938e-8,4.12396e-9
39,3900000,76173.8965552,478375.57960326317871,5.07678e-14,1.71043e-16,3.3949e-8,4.52613e-8,4.28245e-9
