sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,1.68371e-72,1.55498e-61,1.54868e-73
1,100000,1953.060246,12265.30831995256251,9.04306e-15,1.35811e-15,1.70999e-10,2.99424e-10,1.82137e-11
2,200000,3906.16620614,24530.903726806637453,8.30497e-17,1.32123e-15,2.52233e-10,2.55696e-10,3.96573e-11
3,300000,5859.44215529,36797.566672470875741,2.56907e-15,6.84379e-16,1.45248e-10,1.11948e-10,3.93429e-11
4,400000,7812.82575206,49064.905650101128504,3.5795e-15,8.9684e-17,1.951e-10,1.92548e-10,3.14123e-11
5,500000,9765.94234486,61330.567830578405602,5.10381e-15,1.41925e-15,3.19436e-10,5.68551e-10,3.36489e-11
6,600000,11719.0096438,73595.920443441258547,1.51358e-14,5.62907e-15,5.05669e-10,1.15621e-9,4.67251e-11
7,700000,13672.080821,85861.297411820960145,1.56765e-14,6.79803e-15,8.55094e-10,1.30677e-9,9.88016e-11
8,800000,15625.2089793,98127.032223710054718,1.93466e-14,7.17074e-15,7.90426e-10,7.1516e-10,1.41287e-10
9,900000,17578.59434,110394.38227917831291,1.82212e-14,5.94195e-15,7.1713e-10,5.5279e-10,1.8793e-10
10,1000000,19531.8649263,122661.01154620799523,1.19205e-14,3.75207e-15,1.5919e-9,1.81388e-9,2.2537e-10
11,1100000,21484.9612467,134926.54641464450555,1.02673e-14,2.89876e-15,2.65819e-9,5.35783e-9,2.62157e-10
12,1200000,23438.0255424,147191.88016727312644,4.01794e-16,1.99877e-15,2.88075e-9,6.24172e-9,2.73787e-10
13,1300000,25391.1045853,159457.30653237600368,1.16183e-15,1.3159e-15,2.19211e-9,2.9059e-9,2.779e-10
14,1400000,27344.2642235,171723.23904015025169,1.42619e-15,2.16103e-15,1.29364e-9,1.0699e-9,2.66148e-10
15,1500000,29297.7042198,183990.93220918434508,1.01135e-14,1.52242e-16,1.12694e-9,9.02185e-10,2.47911e-10
16,1600000,31250.8959035,196257.06596390819808,1.6541e-14,1.86836e-15,1.64677e-9,2.18603e-9,2.08101e-10
17,1700000,33203.9783476,208522.51368921537341,3.90517e-15,4.07904e-16,1.79813e-9,3.96354e-9,1.69409e-10
18,1800000,35157.0423455,220787.84557130838799,3.55421e-16,2.41061e-15,1.7501e-9,3.4541e-9,1.74854e-10
19,1900000,37110.1327655,233053.34338505374144,1.12507e-14,2.5305e-16,1.18254e-9,1.36394e-9,1.66409e-10
20,2000000,39063.3384968,245319.56535964142915,4.49571e-15,6.51215e-15,6.27215e-10,4.90756e-10,1.49789e-10
21,2100000,41016.7755329,257587.23993884467578,1.28688e-14,8.63295e-15,6.80402e-10,5.9485e-10,1.26394e-10
22,2200000,42969.9212958,269853.08530868606273,4.12735e-15,7.0597e-15,9.05977e-10,1.40243e-9,1.03726e-10
23,2300000,44922.994377,282118.47423410595828,4.65498e-15,9.31553e-15,1.0732e-9,2.47379e-9,9.90195e-11
24,2400000,46876.0606996,294383.82071523106011,6.31832e-15,1.05247e-14,1.00966e-9,1.76659e-9,1.0798e-10
25,2500000,48829.1670964,306649.41886469084896,1.69992e-14,1.31914e-14,9.00396e-10,9.11409e-10,1.42166e-10
26,2600000,50782.4451976,318916.09532488325439,1.60956e-14,1.27231e-14,7.27159e-10,5.58578e-10,1.9672e-10
27,2700000,52735.826791,331183.4217216775836,4.64936e-15,7.99692e-15,1.33886e-9,1.32628e-9,2.14991e-10
28,2800000,54688.9428159,343449.08033579696772,2.45203e-16,8.23823e-15,1.95309e-9,3.49408e-9,2.05763e-10
29,2900000,56642.0100127,355714.43230675908191,4.07496e-15,9.55253e-15,2.13066e-9,4.87532e-9,1.97242e-10
30,3000000,58595.0813404,367979.81022065887739,6.42523e-16,1.08974e-14,1.6685e-9,2.54271e-9,1.93285e-10
31,3100000,60548.2101182,380245.54892352618324,1.06403e-14,1.19612e-14,1.10317e-9,9.94418e-10,1.97566e-10
32,3200000,62501.5976429,392512.91256868087818,1.77744e-14,1.52816e-14,8.88423e-10,6.83468e-10,2.31465e-10
33,3300000,64454.8657299,404779.5261394765979,2.42993e-14,1.75561e-14,2.02479e-9,2.31739e-9,2.86117e-10
34,3400000,66407.9616633,417045.05857788181399,2.31642e-14,1.64872e-14,3.61496e-9,7.31091e-9,3.56346e-10
35,3500000,68361.0259226,429310.39210183277458,1.43984e-14,1.13467e-14,4.36348e-9,9.4406e-9,4.15225e-10
36,3600000,70314.1051901,441575.8198776459376,1.94066e-14,1.39737e-14,3.58199e-9,4.73053e-9,4.54954e-10
37,3700000,72267.2657181,453841.75797298456521,7.07806e-15,1.2596e-14,2.40542e-9,1.98296e-9,4.9585e-10
38,3800000,74220.7062282,466109.45436890360293,1.54336e-14,1.45641e-14,2.37397e-9,1.90552e-9,5.2063e-10
39,3900000,76173.8965552,478375.57960331739402,2.18374e-14,1.69842e-14,4.49988e-9,6.00161e-9,5.67847e-10
40,4000000,78126.9787322,490641.02565088222514,5.6826e-15,1.43348e-14,6.48025e-9,1.43086e-8,6.10124e-10
41,4100000,80080.0427537,502906.35768122913576,2.11546e-14,1.68105e-14,6.39518e-9,1.25793e-8,6.39312e-10
42,4200000,82033.1334883,515171.85747108330497,2.88672e-14,1.99704e-14,5.07786e-9,5.82883e-9,7.15233e-10
43,4300000,83986.3405439,527438.08776236890887,4.46889e-14,1.97492e-14,3.44167e-9,2.68863e-9,8.24125e-10
44,4400000,85939.7769294,539705.75825536249611,5.22873e-14,2.10839e-14,5.16664e-9,4.54097e-9,9.58878e-10
45,4500000,87892.9218422,551971.59828697206779,4.98155e-14,1.87512e-14,9.79565e-9,1.52261e-8,1.11974e-9
46,4600000,89845.9947472,564236.98610574087876,6.24488e-14,2.05032e-14,1.38321e-8,3.18577e-8,1.27437e-9
47,4700000,91799.0611552,576502.33312368782825,7.81187e-14,2.66338e-14,1.3791e-8,2.4002e-8,1.47419e-9
48,4800000,93752.167993,588767.9340421690471,8.84316e-14,3.29586e-14,1.08527e-8,1.09335e-8,1.71526e-9
49,4900000,95705.4482762,601034.62420587613684,1.01097e-13,3.29815e-14,7.31885e-9,5.63262e-9,1.98755e-9
50,5000000,97658.8278215,613301.93774017558649,9.9578e-14,3.09459e-14,1.42826e-8,1.42087e-8,2.28862e-9
51,5100000,99611.9432847,625567.59282640077912,1.01464e-13,3.28014e-14,2.45985e-8,4.41274e-8,2.58582e-9
52,5200000,101565.010381,637832.94416803966605,9.03233e-14,3.13666e-14,3.10266e-8,7.08577e-8,2.87005e-9
53,5300000,103518.081861,650098.32303958246215,9.1104e-14,2.98125e-14,2.70665e-8,4.10622e-8,3.1382e-9
54,5400000,105471.211265,662364.06567207216983,9.09118e-14,3.01995e-14,1.89746e-8,1.70615e-8,3.40868e-9
55,5500000,107424.600905,674631.44260188573113,1.03884e-13,3.3653e-14,1.41878e-8,1.09506e-8,3.69395e-9
56,5600000,109377.86653,686898.04070821685639,9.61572e-14,2.81235e-14,2.82227e-8,3.24125e-8,3.97666e-9
57,5700000,111330.962079,699163.57073365379876,9.96209e-14,2.71988e-14,4.32507e-8,8.76367e-8,4.25529e-9
58,5800000,113284.026303,711428.9040360650926,1.0425e-13,2.89205e-14,4.77591e-8,1.03077e-7,4.54604e-9
59,5900000,115237.105796,723694.33323094813755,1.11175e-13,3.24539e-14,3.81579e-8,5.02039e-8,4.8556e-9
60,6000000,117190.267221,735960.2769550148401,1.21205e-13,3.64442e-14,2.51153e-8,2.06771e-8,5.19715e-9
61,6100000,119143.70822,748227.976422562383,1.11123e-13,3.51108e-14,2.53543e-8,2.03988e-8,5.54137e-9
62,6200000,121096.897205,760494.09323141606037,1.12752e-13,3.39983e-14,4.66197e-8,6.23915e-8,5.86723e-9
63,6300000,123049.979117,772759.53761328178138,1.27143e-13,4.09206e-14,6.59927e-8,1.45887e-7,6.20612e-9
64,6400000,125003.043163,785024.86979939392517,1.11744e-13,3.94313e-14,6.55754e-8,1.28613e-7,6.56249e-9
65,6500000,126956.134214,797290.37157842994554,1.04888e-13,3.91488e-14,4.88007e-8,5.58367e-8,6.89088e-9
66,6600000,128909.342606,809556.6102598460593,1.06774e-13,3.90552e-14,3.00053e-8,2.3434e-8,7.21345e-9
67,6700000,130862.778313,821824.27649394276912,1.15296e-13,4.30295e-14,4.07247e-8,3.58884e-8,7.53077e-9
68,6800000,132815.922386,834090.11125092522631,1.20216e-13,4.56554e-14,6.90867e-8,1.07752e-7,7.87922e-9
69,6900000,134768.995117,846355.49797788564064,1.318e-13,4.86668e-14,8.94999e-8,2.06186e-7,8.24298e-9
70,7000000,136722.061613,858620.84554475646932,1.3129e-13,4.60609e-14,8.06016e-8,1.39837e-7,8.63059e-9
71,7100000,138675.168896,870886.4492603720735,1.29373e-13,4.54971e-14,5.67919e-8,5.70517e-8,9.00195e-9
72,7200000,140628.451393,883153.15332800111693,1.38608e-13,4.86428e-14,3.45279e-8,2.65771e-8,9.39543e-9
73,7300000,142581.828844,895420.4537082751709,1.37379e-13,5.21757e-14,6.13507e-8,6.12262e-8,9.79916e-9
74,7400000,144534.943751,907686.1053024278605,1.20957e-13,5.05794e-14,9.70628e-8,1.74664e-7,1.0185e-8
75,7500000,146488.010749,919951.45602646895063,1.07523e-13,4.68164e-14,1.13693e-7,2.59434e-7,1.05208e-8
76,7600000,148441.082384,932216.83586671964752,9.96318e-14,4.15484e-14,9.31157e-8,1.40793e-7,1.08183e-8
77,7700000,150394.212419,944482.58246540069469,9.51362e-14,4.17428e-14,6.15602e-8,5.52207e-8,1.10943e-8
78,7800000,152347.604128,956749.97238813012194,1.02592e-13,4.49958e-14,4.38855e-8,3.38858e-8,1.13846e-8
79,7900000,154300.867326,969016.55525547812053,1.09334e-13,4.53424e-14,8.32789e-8,9.59768e-8,1.17012e-8
80,8000000,156253.962493,981282.08288366505648,1.0269e-13,4.43405e-14,1.22251e-7,2.48322e-7,1.2012e-8
81,8100000,158207.026683,993547.41597114314696,9.13268e-14,4.16024e-14,1.28969e-7,2.77836e-7,1.22875e-8
82,8200000,160160.106404,1005812.8465929500653,8.54353e-14,3.84094e-14,9.83819e-8,1.29011e-7,1.25481e-8
83,8300000,162113.268731,1018078.7959847447586,7.81022e-14,3.78953e-14,6.15697e-8,5.06063e-8,1.27854e-8
84,8400000,164066.710194,1030346.4983652657307,7.38549e-14,3.6624e-14,5.97624e-8,4.81606e-8,1.30073e-8
85,8500000,166019.897853,1042612.6068472657279,6.5455e-14,3.43154e-14,1.0523e-7,1.41341e-7,1.32104e-8
86,8600000,167972.979502,1054878.0495767328091,5.99761e-14,3.17306e-14,1.42475e-7,3.15438e-7,1.33881e-8
87,8700000,169926.043574,1067143.3819270135356,5.17426e-14,2.70971e-14,1.35271e-7,2.64612e-7,1.35561e-8
88,8800000,171879.134945,1079408.8857100998615,5.99456e-14,2.84301e-14,9.69583e-8,1.10585e-7,1.3726e-8
89,8900000,173832.344685,1091675.1328609309722,5.22799e-14,2.58818e-14,5.75669e-8,4.49273e-8,1.38877e-8
90,9000000,175785.779685,1103942.7946523813902,6.19461e-14,2.96239e-14,7.62005e-8,6.73274e-8,1.40394e-8
91,9100000,177738.922928,1116208.6241986195867,5.94215e-14,2.87248e-14,1.24922e-7,1.95523e-7,1.42165e-8
92,9200000,179691.995488,1128474.0098491356638,5.56293e-14,2.64367e-14,1.56225e-7,3.60029e-7,1.43855e-8
93,9300000,181645.062072,1140739.3579772913681,5.91747e-14,2.61484e-14,1.35606e-7,2.34529e-7,1.45458e-8
94,9400000,183598.169806,1153004.9645192044649,3.96706e-14,2.18464e-14,9.24472e-8,9.26002e-8,1.46953e-8
95,9500000,185551.45455,1165271.6827007764841,4.44846e-14,2.17613e-14,5.43508e-8,4.18355e-8,1.48154e-8
96,9600000,187504.829859,1177538.9696295609099,6.02039e-14,2.53326e-14,9.39836e-8,9.40945e-8,1.49641e-8
97,9700000,189457.944215,1189804.6177644556742,5.80524e-14,2.5067e-14,1.44492e-7,2.60829e-7,1.51353e-8
98,9800000,191411.011117,1202069.9678815983105,5.32987e-14,2.50877e-14,1.65179e-7,3.76602e-7,1.52913e-8
99,9900000,193364.082907,1214335.3487004529201,4.70538e-14,2.24996e-14,1.32639e-7,1.99882e-7,1.54417e-8
100,10000000,195317.213579,1226601.0992992958687,5.39067e-14,2.26157e-14,8.62568e-8,7.71868e-8,1.55943e-8
