sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,1.68371e-72,1.55498e-61,1.54868e-73
1,100000,1953.060246,12265.308319952441822,4.11482e-15,4.36966e-16,2.09423e-11,3.66544e-11,2.22956e-12
2,200000,3906.16620614,24530.903726806319566,1.97689e-15,2.55449e-15,5.92556e-11,6.00801e-11,9.31831e-12
3,300000,5859.44215529,36797.566672470893731,2.08385e-15,4.55513e-16,5.2331e-11,4.03979e-11,1.42026e-11
4,400000,7812.82575206,49064.905650100891263,2.62298e-17,3.3342e-16,1.60093e-11,1.59883e-11,2.60836e-12
5,500000,9765.94234486,61330.567830578053892,7.13174e-15,6.09944e-16,2.08503e-10,3.71634e-10,2.19953e-11
6,600000,11719.0096438,73595.920443440684845,1.03214e-15,7.05089e-16,3.69615e-10,8.46562e-10,3.42117e-11
7,700000,13672.080821,85861.297411819875204,9.1809e-15,3.49701e-15,2.38768e-10,3.65798e-10,2.76574e-11
8,800000,15625.2089793,98127.03222370867414,2.86614e-15,7.0081e-16,5.44662e-11,4.95489e-11,9.78962e-12
9,900000,17578.59434,110394.38227917601943,9.43681e-15,5.66389e-16,4.08805e-11,3.23761e-11,1.10085e-11
10,1000000,19531.8649263,122661.01154620590816,2.23902e-15,3.53892e-15,1.74026e-10,1.99064e-10,2.47334e-11
11,1100000,21484.9612467,134926.54641464228776,1.33401e-14,6.94058e-15,8.43865e-11,1.71078e-10,8.37114e-12
12,1200000,23438.0255424,147191.88016727098404,1.14525e-14,6.61813e-15,4.46077e-10,9.69735e-10,4.25373e-11
13,1300000,25391.1045853,159457.30653237415791,8.1695e-15,5.86961e-15,5.64136e-10,7.49852e-10,7.17112e-11
14,1400000,27344.2642235,171723.23904014943334,1.27705e-14,5.84944e-15,5.23174e-10,4.33138e-10,1.07744e-10
15,1500000,29297.7042198,183990.93220918399073,1.35955e-14,6.00695e-15,6.58811e-10,5.26318e-10,1.44626e-10
16,1600000,31250.8959035,196257.06596390730168,1.10977e-14,5.65086e-15,1.33952e-9,1.77765e-9,1.69228e-10
17,1700000,33203.9783476,208522.51368921467416,7.60947e-15,5.19805e-15,2.25159e-9,4.96376e-9,2.12161e-10
18,1800000,35157.0423455,220787.84557130755109,9.68605e-15,4.07513e-15,2.34392e-9,4.62723e-9,2.34242e-10
19,1900000,37110.1327655,233053.34338505295747,8.64239e-15,9.06642e-16,1.58155e-9,1.82511e-9,2.22675e-10
20,2000000,39063.3384968,245319.56535964070536,8.98728e-15,1.83736e-15,9.23868e-10,7.23107e-10,2.20693e-10
21,2100000,41016.7755329,257587.23993884395781,2.73251e-14,6.91266e-15,1.49978e-9,1.31112e-9,2.78601e-10
22,2200000,42969.9212958,269853.08530868598391,4.40569e-14,1.23912e-14,3.38116e-9,5.23353e-9,3.87083e-10
23,2300000,44922.994377,282118.47423410664957,4.26553e-14,1.03834e-14,5.52753e-9,1.27298e-8,5.09539e-10
24,2400000,46876.0606996,294383.82071523223735,5.18457e-14,1.28111e-14,6.11152e-9,1.06793e-8,6.5275e-10
25,2500000,48829.1670964,306649.41886469177377,6.24572e-14,1.66334e-14,5.21892e-9,5.27928e-9,8.23482e-10
26,2600000,50782.4451976,318916.09532487945262,5.12733e-14,1.30561e-14,3.66264e-9,2.81816e-9,9.92477e-10
27,2700000,52735.826791,331183.42172167846179,5.93886e-14,1.83552e-14,7.11386e-9,7.0476e-9,1.14244e-9
28,2800000,54688.9428159,343449.08033580056214,6.23203e-14,1.95785e-14,1.25839e-8,2.24981e-8,1.3249e-9
29,2900000,56642.0100127,355714.43230676422661,7.80847e-14,2.27415e-14,1.66386e-8,3.80392e-8,1.53897e-9
30,3000000,58595.0813404,367979.81022066438722,7.51602e-14,2.34197e-14,1.51601e-8,2.30904e-8,1.75522e-9
31,3100000,60548.2101183,380245.54892352956236,7.82284e-14,2.41528e-14,1.10418e-8,9.96032e-9,1.97883e-9
32,3200000,62501.5976429,392512.91256867304395,8.02069e-14,2.43317e-14,8.40994e-9,6.48252e-9,2.19535e-9
33,3300000,64454.8657299,404779.52613948318066,6.61246e-14,2.26511e-14,1.70117e-8,1.94581e-8,2.40241e-9
34,3400000,66407.9616633,417045.05857789128403,7.631e-14,2.90661e-14,2.65281e-8,5.36152e-8,2.6133e-9
35,3500000,68361.0259226,429310.39210184346217,7.37524e-14,2.9064e-14,2.99133e-8,6.46965e-8,2.84554e-9
36,3600000,70314.1051901,441575.81987765625747,8.12866e-14,3.12057e-14,2.41629e-8,3.19145e-8,3.06935e-9
37,3700000,72267.2657181,453841.75797298951513,7.68538e-14,3.15181e-14,1.59353e-8,1.31493e-8,3.28802e-9
38,3800000,74220.7062282,466109.45436890649083,8.51174e-14,3.08458e-14,1.61018e-8,1.29227e-8,3.53078e-9
39,3900000,76173.8965552,478375.57960333021774,9.60563e-14,3.5184e-14,3.00502e-8,4.00564e-8,3.78998e-9
40,4000000,78126.9787322,490641.0256508981414,7.98384e-14,3.14409e-14,4.30493e-8,9.50207e-8,4.05172e-9
41,4100000,80080.0427537,502906.35768124596225,8.63035e-14,3.39863e-14,4.30198e-8,8.46182e-8,4.30052e-9
42,4200000,82033.1334883,515171.85747109802023,7.34639e-14,3.00378e-14,3.2118e-8,3.6884e-8,4.52589e-9
43,4300000,83986.3405439,527438.08776237166135,7.65042e-14,3.08128e-14,1.97991e-8,1.54803e-8,4.74502e-9
44,4400000,85939.7769294,539705.75825537186128,8.11044e-14,3.60448e-14,2.68054e-8,2.35463e-8,4.97204e-9
45,4500000,87892.9218422,551971.59828698998726,8.70642e-14,3.86703e-14,4.57562e-8,7.10968e-8,5.22851e-9
46,4600000,89845.9947472,564236.98610576092242,7.89509e-14,3.85582e-14,5.94131e-8,1.3683e-7,5.47345e-9
47,4700000,91799.0611552,576502.33312370730685,7.72342e-14,3.75113e-14,5.3362e-8,9.28936e-8,5.70549e-9
48,4800000,93752.167993,588767.93404218474048,7.54164e-14,3.60781e-14,3.74533e-8,3.7751e-8,5.92245e-9
49,4900000,95705.4482762,601034.62420587375608,6.0537e-14,3.57206e-14,2.25312e-8,1.73426e-8,6.11955e-9
50,5000000,97658.8278215,613301.93774018971792,7.71202e-14,4.26347e-14,3.95315e-8,3.93086e-8,6.3315e-9
51,5100000,99611.9432847,625567.59282641888539,7.48581e-14,3.77901e-14,6.22995e-8,1.11741e-7,6.54791e-9
52,5200000,101565.010381,637832.94416805812914,7.11857e-14,3.6318e-14,7.31261e-8,1.67017e-7,6.76494e-9
53,5300000,103518.081861,650098.3230395995868,7.45216e-14,4.03336e-14,6.01161e-8,9.12286e-8,6.97221e-9
54,5400000,105471.211265,662364.06567208517206,7.53475e-14,4.00558e-14,4.00402e-8,3.60198e-8,7.19632e-9
55,5500000,107424.600905,674631.44260188625796,5.78362e-14,3.59823e-14,2.83905e-8,2.19028e-8,7.38837e-9
56,5600000,109377.86653,686898.04070823150907,6.37712e-14,3.54414e-14,5.37423e-8,6.16984e-8,7.56972e-9
57,5700000,111330.962079,699163.57073367007422,6.45894e-14,3.42938e-14,7.88031e-8,1.59661e-7,7.7525e-9
58,5800000,113284.026303,711428.90403608085694,5.6021e-14,3.23898e-14,8.32115e-8,1.79618e-7,7.92182e-9
