sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,3.88938e-62,1.55498e-61,1.54868e-73
1,100000,1953.060246,12265.30831995316905,8.32054e-15,8.94281e-16,6.48404e-11,1.13584e-10,6.90877e-12
2,200000,3906.16620614,24530.903726807889301,2.19408e-14,5.31019e-15,3.57175e-10,3.62103e-10,5.61579e-11
3,300000,5859.44215529,36797.566672471537406,7.93414e-15,6.15871e-15,3.43729e-10,2.64573e-10,9.29897e-11
4,400000,7812.82575206,49064.905650103614698,9.81127e-15,8.68704e-15,6.82121e-10,6.73969e-10,1.09953e-10
5,500000,9765.94234486,61330.56783058239578,1.828e-14,1.12422e-14,1.52268e-9,2.71412e-9,1.60629e-10
6,600000,11719.0096438,73595.920443446191396,1.29853e-14,1.13426e-14,2.14238e-9,4.90117e-9,1.98066e-10
7,700000,13672.080821,85861.297411826252437,1.82324e-14,1.48314e-14,2.09055e-9,3.19365e-9,2.41463e-10
8,800000,15625.2089793,98127.032223714841953,2.36829e-14,1.57752e-14,1.67677e-9,1.51529e-9,2.99367e-10
9,900000,17578.59434,110394.38227917879767,3.0536e-14,1.70518e-14,1.41998e-9,1.09465e-9,3.72151e-10
10,1000000,19531.8649263,122661.0115462153648,2.76749e-14,1.98569e-14,3.30819e-9,3.77247e-9,4.68718e-10
11,1100000,21484.9612467,134926.54641465390124,4.34623e-14,1.65776e-14,5.89793e-9,1.18918e-8,5.81861e-10
12,1200000,23438.0255424,147191.88016728393949,3.56085e-14,1.81491e-14,7.26224e-9,1.57332e-8,6.90117e-10
13,1300000,25391.1045853,159457.30653238775007,4.89122e-14,2.02914e-14,6.52678e-9,8.64675e-9,8.26911e-10
14,1400000,27344.2642235,171723.23904016107186,3.94506e-14,1.72715e-14,4.6431e-9,3.83636e-9,9.54335e-10
15,1500000,29297.7042198,183990.93220919486791,4.00562e-14,1.59234e-14,4.87153e-9,3.90509e-9,1.07311e-9
