sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,1.68371e-72,1.55498e-61,1.54868e-73
1,100000,1953.060246,12265.308319952628418,1.57069e-15,1.31838e-15,9.90187e-11,1.73375e-10,1.05458e-11
2,200000,3906.16620614,24530.903726806464135,1.7897e-15,4.36782e-15,4.64478e-11,4.71989e-11,7.32103e-12
3,300000,5859.44215529,36797.566672470503549,3.74918e-15,7.19661e-15,5.95651e-11,4.59612e-11,1.61543e-11
4,400000,7812.82575206,49064.905650100740363,2.54233e-15,7.61264e-15,9.635e-11,9.49299e-11,1.54848e-11
5,500000,9765.94234486,61330.567830578353122,1.00223e-14,6.49717e-15,8.49e-11,1.52157e-10,9.0057e-12
6,600000,11719.0096438,73595.920443441444458,1.36411e-14,3.47085e-15,4.97479e-10,1.13822e-9,4.5997e-11
7,700000,13672.080821,85861.297411820849759,1.35758e-14,2.97919e-15,7.26884e-10,1.10936e-9,8.38743e-11
8,800000,15625.2089793,98127.032223708940687,7.00832e-15,2.57944e-15,5.88714e-10,5.31092e-10,1.04923e-10
9,900000,17578.59434,110394.38227917279642,6.38803e-15,4.26552e-15,4.48307e-10,3.46079e-10,1.1766e-10
10,1000000,19531.8649263,122661.01154620699803,8.52364e-15,5.12385e-15,1.00707e-9,1.15001e-9,1.42888e-10
11,1100000,21484.9612467,134926.54641464413348,5.8095e-15,4.74345e-15,1.70966e-9,3.44857e-9,1.68737e-10
12,1200000,23438.0255424,147191.88016727287822,5.23997e-15,6.50716e-15,1.92423e-9,4.16699e-9,1.82779e-10
13,1300000,25391.1045853,159457.30653237522549,1.12185e-14,7.68213e-15,1.41102e-9,1.86673e-9,1.7852e-10
14,1400000,27344.2642235,171723.23904014765752,1.07417e-14,6.92017e-15,7.49071e-10,6.17126e-10,1.5352e-10
15,1500000,29297.7042198,183990.93220918042411,1.60295e-14,8.69483e-15,5.08658e-10,4.09341e-10,1.1249e-10
16,1600000,31250.8959035,196257.06596390726058,1.10831e-14,3.58782e-15,4.2252e-10,5.65161e-10,5.37996e-11
17,1700000,33203.9783476,208522.51368921517994,1.88583e-14,6.17019e-15,1.90396e-10,4.23299e-10,1.80905e-11
18,1800000,35157.0423455,220787.84557130776418,1.26821e-14,3.45453e-15,3.16655e-10,6.2684e-10,3.17339e-11
19,1900000,37110.1327655,233053.34338505234915,2.64183e-15,3.98528e-15,3.53944e-10,4.12008e-10,5.02687e-11
20,2000000,39063.3384968,245319.56535963620438,3.6111e-15,4.43107e-15,2.83004e-10,2.244e-10,6.84809e-11
21,2100000,41016.7755329,257587.23993884099653,4.22961e-16,5.60088e-15,4.10596e-10,3.56076e-10,7.56586e-11
22,2200000,42969.9212958,269853.08530868512541,4.1394e-16,3.76559e-15,6.71479e-10,1.03216e-9,7.6342e-11
23,2300000,44922.994377,282118.47423410561249,8.60608e-15,8.41995e-15,9.933e-10,2.28224e-9,9.13538e-11
24,2400000,46876.0606996,294383.8207152301421,1.15891e-14,1.02807e-14,1.11887e-9,1.95862e-9,1.19719e-10
25,2500000,48829.1670964,306649.41886468766873,3.46418e-15,3.81208e-15,8.83501e-10,8.99207e-10,1.40264e-10
26,2600000,50782.4451976,318916.09532486906001,1.12055e-15,4.17552e-15,4.91123e-10,3.80918e-10,1.34135e-10
27,2700000,52735.826791,331183.42172167258684,9.55345e-15,2.34481e-15,7.07915e-10,6.95059e-10,1.12669e-10
28,2800000,54688.9428159,343449.08033579534804,2.4132e-14,2.78822e-16,5.71342e-10,1.00967e-9,5.94591e-11
29,2900000,56642.0100127,355714.43230675869907,3.12758e-14,1.41505e-15,3.48006e-10,7.98564e-10,3.23061e-11
30,3000000,58595.0813404,367979.81022065798745,2.11864e-14,1.4145e-15,9.6494e-10,1.46142e-9,1.11087e-10
31,3100000,60548.2101182,380245.54892352132289,2.31208e-14,4.64932e-15,9.71736e-10,8.68218e-10,1.72487e-10
32,3200000,62501.5976429,392512.91256865853298,1.65088e-14,7.77162e-15,9.11248e-10,7.03524e-10,2.38273e-10
33,3300000,64454.8657299,404779.52613947326914,1.74059e-14,5.13147e-15,2.00242e-9,2.30226e-9,2.84251e-10
34,3400000,66407.9616633,417045.05857788133635,1.73827e-14,2.71654e-15,3.38401e-9,6.8561e-9,3.34177e-10
35,3500000,68361.0259226,429310.3921018326121,1.06283e-14,9.43953e-16,3.97275e-9,8.5915e-9,3.77878e-10
36,3600000,70314.1051901,441575.81987764371253,6.27475e-15,4.55481e-15,3.16299e-9,4.16621e-9,4.00679e-10
37,3700000,72267.2657181,453841.75797297380932,1.43408e-14,1.20627e-15,2.08771e-9,1.71269e-9,4.28265e-10
