sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,3.88938e-62,1.55498e-61,1.54868e-73
1,100000,1953.060246,12265.308319953172164,2.12392e-14,5.57705e-15,3.09857e-10,5.42579e-10,3.30041e-11
2,200000,3906.16620614,24530.903726807782333,7.38165e-15,1.56239e-15,4.09532e-10,4.15044e-10,6.43701e-11
3,300000,5859.44215529,36797.566672472259254,1.08214e-14,5.33193e-16,3.48022e-10,2.67956e-10,9.41743e-11
4,400000,7812.82575206,49064.905650103240695,1.29057e-14,5.39964e-16,8.72417e-10,8.62209e-10,1.40666e-10
5,500000,9765.94234486,61330.56783058128885,1.78244e-14,1.24586e-16,1.85339e-9,3.30327e-9,1.95498e-10
6,600000,11719.0096438,73595.920443444677637,8.02394e-15,2.72487e-15,2.61357e-9,5.97796e-9,2.41582e-10
7,700000,13672.080821,85861.297411824556979,9.27466e-15,4.91814e-16,2.46528e-9,3.76566e-9,2.84711e-10
8,800000,15625.2089793,98127.032223713580745,1.04845e-14,7.05903e-16,1.75741e-9,1.58848e-9,3.13824e-10
9,900000,17578.59434,110394.38227917930909,1.74192e-14,4.8199e-15,1.37594e-9,1.06131e-9,3.60804e-10
10,1000000,19531.8649263,122661.01154621243407,7.33893e-15,1.24858e-15,2.8368e-9,3.23431e-9,4.01854e-10
11,1100000,21484.9612467,134926.54641464984331,1.24389e-14,6.88758e-15,4.35217e-9,8.77262e-9,4.29242e-10
12,1200000,23438.0255424,147191.88016727922904,5.58961e-16,3.33513e-15,4.71139e-9,1.02043e-8,4.47603e-10
13,1300000,25391.1045853,159457.30653238266766,1.81161e-15,4.55879e-15,3.55392e-9,4.70786e-9,4.50227e-10
14,1400000,27344.2642235,171723.23904015649104,1.25753e-15,1.96006e-16,2.16355e-9,1.78847e-9,4.449e-10
15,1500000,29297.7042198,183990.93220919001035,6.35611e-16,1.19664e-15,2.03878e-9,1.63503e-9,4.49296e-10
16,1600000,31250.8959035,196257.06596391723658,4.87801e-15,3.89421e-15,3.58545e-9,4.76166e-9,4.53294e-10
17,1700000,33203.9783476,208522.51368922583199,9.96762e-15,5.01703e-15,5.08493e-9,1.12017e-8,4.7878e-10
18,1800000,35157.0423455,220787.84557131926861,4.81448e-16,3.01142e-15,4.97426e-9,9.80487e-9,4.96345e-10
19,1900000,37110.1327655,233053.34338506440404,7.31112e-15,2.11178e-15,3.63196e-9,4.18328e-9,5.10381e-10
20,2000000,39063.3384968,245319.56535964789261,3.22523e-15,1.51533e-15,2.13027e-9,1.66858e-9,5.09279e-10
21,2100000,41016.7755329,257587.23993885388853,4.98255e-15,3.58712e-15,2.64931e-9,2.32193e-9,4.93386e-10
22,2200000,42969.9212958,269853.08530869981843,1.15963e-14,3.52685e-15,4.06784e-9,6.29499e-9,4.65584e-10
23,2300000,44922.994377,282118.47423412151242,1.67955e-14,6.84795e-15,4.6863e-9,1.07797e-8,4.31479e-10
24,2400000,46876.0606996,294383.8207152470041,1.03493e-14,8.31193e-15,3.53755e-9,6.17285e-9,3.77303e-10
25,2500000,48829.1670964,306649.41886470404943,1.20703e-14,1.00218e-14,2.1934e-9,2.21746e-9,3.45894e-10
26,2600000,50782.4451975,318916.0953248783383,3.52282e-15,1.34728e-14,1.23271e-9,9.52101e-10,3.35317e-10
27,2700000,52735.826791,331183.42172168952587,2.69517e-15,1.33056e-14,2.02105e-9,2.00296e-9,3.24684e-10
28,2800000,54688.9428159,343449.08033581477271,4.38785e-17,9.89721e-15,3.01593e-9,5.38568e-9,3.17158e-10
29,2900000,56642.0100127,355714.43230677854603,2.7981e-15,9.74782e-15,3.60064e-9,8.2192e-9,3.32527e-10
30,3000000,58595.0813404,367979.81022067730949,1.16705e-15,7.48579e-15,2.89388e-9,4.40233e-9,3.34644e-10
31,3100000,60548.2101182,380245.54892353798421,7.58209e-15,7.45149e-15,1.85409e-9,1.67321e-9,3.32426e-10
32,3200000,62501.5976429,392512.91256866596029,1.38993e-14,1.50141e-14,1.26022e-9,9.75493e-10,3.30362e-10
33,3300000,64454.8657299,404779.52613949243944,1.70676e-14,1.53253e-14,2.63678e-9,3.01491e-9,3.72237e-10
34,3400000,66407.9616633,417045.05857790257637,5.27971e-15,1.1573e-14,4.09363e-9,8.26305e-9,4.02754e-10
35,3500000,68361.0259226,429310.39210185437395,2.99655e-15,1.2809e-14,4.32831e-9,9.34845e-9,4.11172e-10
36,3600000,70314.1051901,441575.81987766482813,3.07168e-15,1.07005e-14,3.30634e-9,4.36344e-9,4.1965e-10
37,3700000,72267.2657181,453841.75797299039331,1.48538e-14,1.25365e-14,2.13159e-9,1.76102e-9,4.40352e-10
38,3800000,74220.7062282,466109.45436890161728,8.82663e-15,1.26304e-14,2.18433e-9,1.75602e-9,4.79783e-10
39,3900000,76173.8965552,478375.57960333593442,1.61325e-14,1.55525e-14,4.12185e-9,5.49145e-9,5.19578e-10
40,4000000,78126.9787321,490641.02565090522359,1.00406e-14,1.17098e-14,5.9116e-9,1.30359e-8,5.55855e-10
41,4100000,80080.0427537,502906.35768125194499,1.93947e-14,1.17117e-14,6.02976e-9,1.185e-8,6.02249e-10
42,4200000,82033.1334883,515171.85747110060605,9.65164e-15,6.2529e-15,4.51651e-9,5.18487e-9,6.36216e-10
43,4300000,83986.3405439,527438.08776236225752,1.4944e-14,6.41863e-15,2.74451e-9,2.14899e-9,6.58709e-10
44,4400000,85939.7769294,539705.7582553673062,4.93479e-15,4.3049e-15,3.72038e-9,3.2697e-9,6.9043e-10
45,4500000,87892.9218422,551971.59828699209115,6.95333e-15,2.71455e-16,6.02094e-9,9.35077e-9,6.87662e-10
46,4600000,89845.9947472,564236.98610576416903,2.33949e-14,4.37849e-15,7.00871e-9,1.61286e-8,6.45177e-10
47,4700000,91799.0611552,576502.33312370959305,3.04531e-14,4.96714e-15,5.30639e-9,9.23065e-9,5.66943e-10
48,4800000,93752.167993,588767.93404218237201,1.63576e-14,5.96715e-15,3.11441e-9,3.13897e-9,4.92449e-10
49,4900000,95705.4482762,601034.62420584795032,2.32543e-14,6.5223e-15,1.60402e-9,1.23817e-9,4.3691e-10
50,5000000,97658.8278215,613301.93774018531869,1.61572e-14,6.421e-15,2.30802e-9,2.29491e-9,3.69644e-10
