sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,1.68371e-72,1.55498e-61,1.54868e-73
1,100000,1953.060246,12265.308319952226542,2.00726e-14,2.80296e-15,2.26894e-10,3.9739e-10,2.41726e-11
2,200000,3906.16620614,24530.903726806084629,1.26737e-14,3.3233e-17,4.66478e-10,4.72914e-10,7.33442e-11
3,300000,5859.44215529,36797.56667247068168,1.13891e-14,1.94312e-15,4.16729e-10,3.20817e-10,1.12754e-10
4,400000,7812.82575206,49064.905650099923347,1.22921e-14,1.766e-15,9.13114e-10,9.02157e-10,1.47182e-10
5,500000,9765.94234486,61330.567830576786599,1.75861e-14,2.31907e-16,1.92076e-9,3.42328e-9,2.026e-10
6,600000,11719.0096438,73595.920443439174816,2.01252e-14,3.65807e-15,2.79407e-9,6.3917e-9,2.58301e-10
7,700000,13672.080821,85861.29741181837278,1.1298e-14,3.27266e-15,2.59753e-9,3.96848e-9,3.00045e-10
8,800000,15625.2089793,98127.032223707220575,1.65879e-14,6.29888e-15,1.95535e-9,1.76758e-9,3.49207e-10
9,900000,17578.59434,110394.38227917601322,1.0945e-14,5.2293e-15,1.46361e-9,1.12812e-9,3.8352e-10
10,1000000,19531.8649263,122661.01154620416494,2.55582e-14,1.12892e-14,3.04243e-9,3.46847e-9,4.30948e-10
11,1100000,21484.9612467,134926.546414640213,3.06759e-14,1.01855e-14,5.27335e-9,1.06318e-8,5.2021e-10
12,1200000,23438.0255424,147191.88016726872089,3.53224e-14,1.04964e-14,6.57395e-9,1.42434e-8,6.2477e-10
13,1300000,25391.1045853,159457.30653237199106,4.04302e-14,1.08884e-14,5.75533e-9,7.6263e-9,7.29324e-10
14,1400000,27344.2642235,171723.23904014792565,4.28873e-14,1.20455e-14,4.14652e-9,3.42686e-9,8.52458e-10
15,1500000,29297.7042198,183990.93220918249894,4.16474e-14,9.62241e-15,4.42026e-9,3.54236e-9,9.73425e-10
16,1600000,31250.8959035,196257.06596390510643,4.73798e-14,9.10181e-15,8.81758e-9,1.17122e-8,1.11497e-9
17,1700000,33203.9783476,208522.51368921234218,4.25301e-14,1.02645e-14,1.32104e-8,2.91143e-8,1.2444e-9
18,1800000,35157.0423455,220787.84557130559649,6.32608e-14,1.32861e-14,1.40528e-8,2.77123e-8,1.40286e-9
19,1900000,37110.1327655,233053.34338505147714,6.76517e-14,1.46565e-14,1.13506e-8,1.30755e-8,1.59527e-9
20,2000000,39063.3384968,245319.5653596391456,7.4488e-14,1.53493e-14,7.5248e-9,5.88734e-9,1.79689e-9
21,2100000,41016.7755329,257587.23993884290463,7.40744e-14,2.0789e-14,1.08878e-8,9.54041e-9,2.02726e-9
22,2200000,42969.9212958,269853.08530868579147,7.60719e-14,2.32238e-14,1.95375e-8,3.02524e-8,2.23751e-9
23,2300000,44922.994377,282118.47423410667698,8.80198e-14,2.3544e-14,2.68357e-8,6.17777e-8,2.47279e-9
24,2400000,46876.0606996,294383.82071523230503,9.46038e-14,2.402e-14,2.5632e-8,4.47565e-8,2.73565e-9
25,2500000,48829.1670964,306649.41886469125494,9.18676e-14,2.23933e-14,1.90406e-8,1.92457e-8,3.00203e-9
26,2600000,50782.4451976,318916.09532487589174,9.70908e-14,2.34557e-14,1.20885e-8,9.30478e-9,3.27693e-9
