sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,3.88938e-62,1.55498e-61,1.54868e-73
1,100000,1953.060246,12265.308319952120414,1.80168e-15,2.70955e-15,6.54715e-11,1.14685e-10,6.97602e-12
2,200000,3906.16620614,24530.903726805803827,1.85288e-15,9.07672e-18,7.87892e-11,7.98891e-11,1.23906e-11
3,300000,5859.44215529,36797.56667247041849,3.51259e-15,1.84886e-15,2.99857e-11,2.30694e-11,8.10835e-12
4,400000,7812.82575206,49064.905650100075532,1.67137e-15,3.89283e-15,1.84097e-10,1.81929e-10,2.96798e-11
5,500000,9765.94234486,61330.567830576779579,5.58647e-15,6.83892e-15,3.03048e-10,5.402e-10,3.19702e-11
6,600000,11719.0096438,73595.920443439224056,6.51894e-15,4.86053e-15,6.01038e-10,1.37504e-9,5.5568e-11
7,700000,13672.080821,85861.297411818529145,1.23625e-14,6.85252e-15,6.77866e-10,1.0356e-9,7.82986e-11
8,800000,15625.2089793,98127.032223707816019,2.10486e-14,1.07896e-14,7.20648e-10,6.51245e-10,1.28661e-10
9,900000,17578.59434,110394.38227917773083,2.81497e-14,1.27269e-14,7.89755e-10,6.08828e-10,2.06986e-10
10,1000000,19531.8649263,122661.01154620563573,3.68732e-14,1.36421e-14,2.12167e-9,2.41966e-9,3.00638e-10
11,1100000,21484.9612467,134926.54641464161668,2.82906e-14,1.00876e-14,4.05429e-9,8.17499e-9,3.99998e-10
12,1200000,23438.0255424,147191.88016727042569,3.82285e-14,1.09101e-14,5.32332e-9,1.15324e-8,5.05855e-10
13,1300000,25391.1045853,159457.30653237395809,3.50362e-14,9.46315e-15,4.8198e-9,6.38443e-9,6.10559e-10
14,1400000,27344.2642235,171723.23904015003202,2.68778e-14,8.31322e-15,3.37211e-9,2.78526e-9,6.9286e-10
15,1500000,29297.7042198,183990.93220918552038,2.33456e-14,9.88757e-15,3.45194e-9,2.76795e-9,7.60621e-10
16,1600000,31250.8959035,196257.06596390706949,4.09036e-14,1.60423e-14,6.71273e-9,8.91983e-9,8.49137e-10
17,1700000,33203.9783476,208522.51368921420887,4.15388e-14,1.74787e-14,1.02141e-8,2.25128e-8,9.62238e-10
18,1800000,35157.0423455,220787.84557130751201,4.93278e-14,1.5489e-14,1.09115e-8,2.15142e-8,1.0891e-9
19,1900000,37110.1327655,233053.34338505367707,4.60715e-14,1.33348e-14,8.79206e-9,1.01243e-8,1.23521e-9
20,2000000,39063.3384968,245319.56535964307101,4.16341e-14,1.05094e-14,5.75751e-9,4.50262e-9,1.37426e-9
21,2100000,41016.7755329,257587.2399388458269,3.7131e-14,1.23336e-14,8.01464e-9,7.0258e-9,1.49292e-9
22,2200000,42969.9212958,269853.08530868701188,3.75898e-14,1.0485e-14,1.40789e-8,2.18053e-8,1.61275e-9
23,2300000,44922.994377,282118.47423410708881,3.41803e-14,1.06348e-14,1.85616e-8,4.27326e-8,1.71047e-9
