sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,1.68371e-72,1.55498e-61,1.54868e-73
1,100000,1953.060246,12265.308319953011278,7.1014e-15,2.84285e-15,2.34313e-11,4.10691e-11,2.49811e-12
2,200000,3906.16620614,24530.903726807743628,1.3971e-14,4.22584e-15,8.11608e-11,8.2221e-11,1.27508e-11
3,300000,5859.44215529,36797.566672472719919,5.2009e-15,3.87048e-15,1.38516e-10,1.06601e-10,3.74696e-11
4,400000,7812.82575206,49064.905650103295006,9.74558e-15,1.00839e-14,3.21016e-10,3.17432e-10,5.17859e-11
5,500000,9765.94234486,61330.567830581166725,6.91577e-15,9.30272e-15,6.55564e-10,1.16874e-9,6.9169e-11
6,600000,11719.0096438,73595.920443444715526,2.06891e-14,1.3568e-14,1.31234e-9,3.0016e-9,1.21301e-10
7,700000,13672.080821,85861.297411825026799,4.06881e-14,1.84593e-14,1.82758e-9,2.79088e-9,2.1101e-10
8,800000,15625.2089793,98127.032223714675257,4.59184e-14,2.34154e-14,1.87938e-9,1.69814e-9,3.35488e-10
9,900000,17578.59434,110394.38227918188479,3.94541e-14,2.2493e-14,1.74272e-9,1.34444e-9,4.5706e-10
10,1000000,19531.8649263,122661.01154621488578,2.05266e-14,2.09756e-14,3.95761e-9,4.5133e-9,5.60763e-10
11,1100000,21484.9612467,134926.54641465215063,7.40976e-15,1.81994e-14,6.12291e-9,1.23437e-8,6.03972e-10
12,1200000,23438.0255424,147191.88016728161144,1.80822e-14,2.23848e-14,6.79421e-9,1.47158e-8,6.45492e-10
13,1300000,25391.1045853,159457.30653238545355,1.23553e-14,2.64694e-14,5.46575e-9,7.23915e-9,6.92302e-10
14,1400000,27344.2642235,171723.23904016134658,1.29522e-14,2.83409e-14,3.55392e-9,2.93618e-9,7.30414e-10
15,1500000,29297.7042198,183990.93220919701216,6.69193e-15,3.01792e-14,3.39619e-9,2.72422e-9,7.48595e-10
16,1600000,31250.8959035,196257.06596392090658,1.05724e-14,3.16999e-14,6.17448e-9,8.20325e-9,7.80916e-10
17,1700000,33203.9783476,208522.51368922879962,9.98581e-15,3.33076e-14,8.58471e-9,1.89163e-8,8.08514e-10
18,1800000,35157.0423455,220787.84557132257176,1.00508e-14,3.42541e-14,8.28888e-9,1.63387e-8,8.271e-10
19,1900000,37110.1327655,233053.34338506948006,1.7761e-14,3.44181e-14,6.12305e-9,7.04983e-9,8.6012e-10
20,2000000,39063.3384968,245319.56535966108772,2.46688e-14,3.5898e-14,3.84096e-9,3.00528e-9,9.17273e-10
21,2100000,41016.7755329,257587.23993886430628,3.18689e-14,3.73343e-14,5.409e-9,4.74264e-9,1.00776e-9
22,2200000,42969.9212958,269853.08530870518038,4.22004e-14,3.96542e-14,9.72026e-9,1.50515e-8,1.11323e-9
23,2300000,44922.994377,282118.47423412603928,3.67723e-14,4.01537e-14,1.33337e-8,3.06876e-8,1.22834e-9
24,2400000,46876.0606996,294383.82071525259844,4.75894e-14,4.22663e-14,1.26791e-8,2.21312e-8,1.35273e-9
25,2500000,48829.1670964,306649.41886471467302,4.03508e-14,3.86784e-14,9.40004e-9,9.49822e-9,1.48158e-9
26,2600000,50782.4451976,318916.09532491358244,5.05941e-14,3.9836e-14,5.93819e-9,4.57317e-9,1.61059e-9
27,2700000,52735.826791,331183.42172170375484,4.65911e-14,3.50314e-14,1.09761e-8,1.08838e-8,1.7643e-9
28,2800000,54688.9428159,343449.08033582334449,4.39297e-14,3.36977e-14,1.79877e-8,3.21602e-8,1.89389e-9
29,2900000,56642.0100127,355714.43230678674967,5.20392e-14,3.80333e-14,2.19662e-8,5.01971e-8,2.03084e-9
30,3000000,58595.0813404,367979.81022068826733,5.49819e-14,3.93921e-14,1.87969e-8,2.86104e-8,2.17482e-9
31,3100000,60548.2101183,380245.54892355855524,6.84319e-14,3.94768e-14,1.31726e-8,1.18754e-8,2.35933e-9
32,3200000,62501.5976429,392512.91256871879631,6.31767e-14,4.05294e-14,9.75301e-9,7.52711e-9,2.54912e-9
33,3300000,64454.8657299,404779.52613951078755,5.32491e-14,3.78387e-14,1.92245e-8,2.19982e-8,2.71602e-9
34,3400000,66407.9616633,417045.05857791613233,5.13366e-14,3.89589e-14,2.9061e-8,5.8729e-8,2.86255e-9
35,3500000,68361.0259226,429310.39210186811408,4.15042e-14,3.74519e-14,3.15326e-8,6.81733e-8,2.99846e-9
36,3600000,70314.1051901,441575.81987768287858,3.47827e-14,3.44749e-14,2.4413e-8,3.22284e-8,3.09953e-9
37,3700000,72267.2657181,453841.75797302411372,3.55272e-14,3.45218e-14,1.55478e-8,1.28256e-8,3.20711e-9
38,3800000,74220.7062282,466109.4543689458265,3.26388e-14,3.55485e-14,1.5061e-8,1.20978e-8,3.30539e-9
39,3900000,76173.8965552,478375.57960335729995,3.4225e-14,3.81862e-14,2.70651e-8,3.60843e-8,3.41415e-9
40,4000000,78126.9787322,490641.02565092241707,3.79236e-14,4.12836e-14,3.73146e-8,8.23512e-8,3.51148e-9
41,4100000,80080.0427537,502906.35768127052461,3.68265e-14,4.17711e-14,3.63553e-8,7.14853e-8,3.63307e-9
42,4200000,82033.1334883,515171.85747112653969,4.376e-14,4.33336e-14,2.65704e-8,3.05008e-8,3.74264e-9
43,4300000,83986.3405439,527438.08776241744675,4.10366e-14,4.11367e-14,1.61196e-8,1.26035e-8,3.86324e-9
44,4400000,85939.7769294,539705.75825540977902,4.8678e-14,4.38425e-14,2.14953e-8,1.88914e-8,3.9891e-9
45,4500000,87892.9218422,551971.59828701676746,4.06746e-14,4.18777e-14,3.60728e-8,5.60535e-8,4.12221e-9
46,4600000,89845.9947472,564236.98610578544552,5.41419e-14,4.55315e-14,4.62862e-8,1.06579e-7,4.26337e-9
47,4700000,91799.0611552,576502.33312373339079,6.23751e-14,4.69245e-14,4.14987e-8,7.22206e-8,4.43575e-9
48,4800000,93752.167993,588767.93404221770677,7.34226e-14,5.13304e-14,2.93247e-8,2.95494e-8,4.63577e-9
49,4900000,95705.4482762,601034.62420593917083,8.13457e-14,5.26695e-14,1.79442e-8,1.38171e-8,4.87557e-9
50,5000000,97658.8278215,613301.93774022616768,7.89587e-14,5.40827e-14,3.1978e-8,3.18058e-8,5.12301e-9
51,5100000,99611.9432847,625567.59282644808247,6.67891e-14,5.45806e-14,5.08054e-8,9.11228e-8,5.33969e-9
52,5200000,101565.010381,637832.94416808658603,7.87793e-14,5.85897e-14,6.01075e-8,1.3726e-7,5.55965e-9
53,5300000,103518.081861,650098.3230396310307,7.52941e-14,5.66477e-14,4.98665e-8,7.56569e-8,5.78213e-9
54,5400000,105471.211265,662364.06567212702665,7.82619e-14,5.94183e-14,3.34079e-8,3.0048e-8,6.00324e-9
55,5500000,107424.600905,674631.44260196199881,7.74359e-14,6.0102e-14,2.39072e-8,1.84525e-8,6.22453e-9
56,5600000,109377.86653,686898.04070827001397,6.8627e-14,5.55546e-14,4.56421e-8,5.24059e-8,6.42962e-9
57,5700000,111330.962079,699163.57073370339953,7.34944e-14,5.5547e-14,6.75768e-8,1.36909e-7,6.64777e-9
58,5800000,113284.026303,711428.90403611462539,7.65991e-14,5.27796e-14,7.22453e-8,1.55925e-7,6.87685e-9
59,5900000,115237.105796,723694.33323100103398,8.68761e-14,5.70358e-14,5.58954e-8,7.35537e-8,7.11394e-9
60,6000000,117190.267221,735960.2769550803256,7.42959e-14,5.23164e-14,3.55804e-8,2.93036e-8,7.36542e-9
61,6100000,119143.70822,748227.9764226354334,6.71963e-14,4.88037e-14,3.46252e-8,2.78502e-8,7.56552e-9
62,6200000,121096.897205,760494.0932314701358,5.37866e-14,4.80432e-14,6.15574e-8,8.23639e-8,7.7454e-9
63,6300000,123049.979117,772759.53761333134872,4.83291e-14,4.89531e-14,8.38962e-8,1.8545e-7,7.88916e-9
64,6400000,125003.043163,785024.86979944323003,4.84282e-14,4.72929e-14,8.0119e-8,1.5715e-7,8.01858e-9
65,6500000,126956.134214,797290.37157848410097,5.17432e-14,4.67101e-14,5.77373e-8,6.60788e-8,8.15488e-9
66,6600000,128909.342606,809556.6102599236955,5.75194e-14,4.77373e-14,3.4536e-8,2.69823e-8,8.30569e-9
67,6700000,130862.778313,821824.27649400832861,4.86223e-14,4.69332e-14,4.57507e-8,4.03038e-8,8.45726e-9
68,6800000,132815.922386,834090.11125097528122,4.16341e-14,4.53964e-14,7.52137e-8,1.17285e-7,8.57631e-9
69,6900000,134768.995117,846355.49797793176476,4.40642e-14,4.3567e-14,9.46129e-8,2.17959e-7,8.71363e-9
70,7000000,136722.061613,858620.84554480348903,4.1934e-14,4.31404e-14,8.26219e-8,1.43361e-7,8.84813e-9
71,7100000,138675.168896,870886.44926042761178,4.57285e-14,4.49702e-14,5.66101e-8,5.68868e-8,8.97595e-9
72,7200000,140628.451393,883153.15332810380355,3.39777e-14,4.34056e-14,3.33983e-8,2.57116e-8,9.08948e-9
73,7300000,142581.828844,895420.45370833192661,4.14024e-14,4.88172e-14,5.7641e-8,5.75061e-8,9.20375e-9
74,7400000,144534.943751,907686.1053024716808,5.41169e-14,5.03101e-14,8.90401e-8,1.60204e-7,9.34181e-9
75,7500000,146488.010749,919951.45602651022378,5.4602e-14,4.93983e-14,1.02682e-7,2.34313e-7,9.50212e-9
76,7600000,148441.082384,932216.83586676437064,5.60004e-14,5.1912e-14,8.31477e-8,1.25744e-7,9.66202e-9
77,7700000,150394.212419,944482.58246546065779,5.16826e-14,5.14516e-14,5.44455e-8,4.88555e-8,9.81549e-9
78,7800000,152347.604128,956749.97238824109347,4.70278e-14,5.13416e-14,3.83702e-8,2.96203e-8,9.95152e-9
79,7900000,154300.867326,969016.55525552947089,5.64553e-14,5.53329e-14,7.19964e-8,8.29519e-8,1.01132e-8
80,8000000,156253.962493,981282.08288370670104,6.50658e-14,6.00828e-14,1.0467e-7,2.1259e-7,1.02835e-8
81,8100000,158207.026683,993547.4159711841397,7.06011e-14,6.18552e-14,1.09892e-7,2.36755e-7,1.04707e-8
82,8200000,160160.106404,1005812.8465929976962,6.80216e-14,6.147e-14,8.37192e-8,1.09809e-7,1.06804e-8
83,8300000,162113.268731,1018078.7959848178079,5.55914e-14,5.78969e-14,5.22816e-8,4.29872e-8,1.08605e-8
84,8400000,164066.710194,1030346.4983653520871,4.96224e-14,5.79719e-14,5.06348e-8,4.07899e-8,1.10166e-8
85,8500000,166019.897853,1042612.6068473156118,4.03404e-14,5.59345e-14,8.88587e-8,1.19325e-7,1.11527e-8
86,8600000,167972.979502,1054878.0495767754507,3.54105e-14,5.43607e-14,1.19839e-7,2.65312e-7,1.12606e-8
87,8700000,169926.043574,1067143.3819270572452,2.43301e-14,5.18198e-14,1.13169e-7,2.21405e-7,1.13426e-8
88,8800000,171879.134945,1079408.8857101534877,2.66123e-14,5.19973e-14,8.07115e-8,9.20821e-8,1.14294e-8
89,8900000,173832.344685,1091675.1328610263604,3.60472e-14,5.52679e-14,4.77742e-8,3.72958e-8,1.15287e-8
90,9000000,175785.779685,1103942.7946524557106,5.56421e-14,5.73383e-14,6.33219e-8,5.59266e-8,1.16621e-8
91,9100000,177738.922928,1116208.6241986690696,3.72943e-14,5.3025e-14,1.0367e-7,1.62232e-7,1.17959e-8
92,9200000,179691.995488,1128474.0098491802129,3.47737e-14,5.63894e-14,1.29319e-7,2.98026e-7,1.19081e-8
93,9300000,181645.062072,1140739.3579773394807,3.9639e-14,5.69505e-14,1.12059e-7,1.93841e-7,1.20223e-8
94,9400000,183598.169806,1153004.9645192687875,4.65092e-14,5.87643e-14,7.64919e-8,7.66453e-8,1.21634e-8
95,9500000,185551.45455,1165271.6827009201818,4.31979e-14,5.60768e-14,4.50653e-8,3.46901e-8,1.2285e-8
96,9600000,187504.829859,1177538.9696296307565,4.71954e-14,5.63142e-14,7.79607e-8,7.8025e-8,1.24085e-8
97,9700000,189457.944215,1189804.6177645067398,3.82001e-14,5.51492e-14,1.19721e-7,2.16086e-7,1.2539e-8
98,9800000,191411.011117,1202069.9678816463511,3.06735e-14,5.52806e-14,1.36499e-7,3.1123e-7,1.2637e-8
99,9900000,193364.082907,1214335.3487005071138,2.90161e-14,5.63415e-14,1.09231e-7,1.64646e-7,1.27196e-8
