sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,1.68371e-72,1.55498e-61,1.54868e-73
1,100000,1953.060246,12265.308319951737098,7.30665e-15,3.14647e-15,1.59394e-10,2.79148e-10,1.69802e-11
2,200000,3906.16620614,24530.903726805449809,1.68687e-16,3.58462e-15,1.26804e-10,1.28569e-10,1.99411e-11
3,300000,5859.44215529,36797.566672472020566,3.22728e-15,2.57599e-15,9.52428e-11,7.34428e-11,2.58104e-11
4,400000,7812.82575206,49064.905650099081223,7.03537e-16,4.61278e-15,1.08126e-10,1.06841e-10,1.74293e-11
5,500000,9765.94234486,61330.567830574682851,3.02341e-15,2.57912e-15,2.3323e-10,4.15368e-10,2.45826e-11
6,600000,11719.0096438,73595.920443436603399,1.79346e-14,3.16526e-16,2.21319e-10,5.06677e-10,2.04752e-11
7,700000,13672.080821,85861.297411815767161,1.35254e-14,2.09522e-15,6.17019e-10,9.42441e-10,7.1254e-11
8,800000,15625.2089793,98127.032223705672593,1.6081e-14,2.97135e-15,6.54958e-10,5.91749e-10,1.16906e-10
9,900000,17578.59434,110394.38227917851835,1.79983e-14,8.02629e-15,6.49178e-10,5.00769e-10,1.7025e-10
10,1000000,19531.8649263,122661.01154620167611,1.71691e-14,6.86712e-15,1.54418e-9,1.76117e-9,2.18821e-10
11,1100000,21484.9612467,134926.54641463643169,2.34557e-15,1.44057e-15,2.52412e-9,5.0888e-9,2.48993e-10
12,1200000,23438.0255424,147191.88016726424797,1.49483e-14,7.28398e-15,2.75639e-9,5.96971e-9,2.61855e-10
13,1300000,25391.1045853,159457.30653236732339,1.0739e-14,4.48842e-15,2.29921e-9,3.04463e-9,2.91166e-10
14,1400000,27344.2642235,171723.23904014454829,4.52231e-15,2.43598e-15,1.52192e-9,1.25707e-9,3.1271e-10
15,1500000,29297.7042198,183990.93220918058634,1.78432e-14,5.55673e-15,1.60157e-9,1.285e-9,3.53116e-10
16,1600000,31250.8959035,196257.06596389849674,1.82708e-14,3.09005e-15,3.16278e-9,4.2024e-9,4.00054e-10
17,1700000,33203.9783476,208522.51368920427571,9.81571e-15,7.25581e-17,4.74908e-9,1.04648e-8,4.47281e-10
18,1800000,35157.0423455,220787.8455712966518,7.03133e-15,1.49391e-15,4.77774e-9,9.41743e-9,4.76731e-10
19,1900000,37110.1327655,233053.34338504283423,9.0905e-15,6.91721e-16,3.57151e-9,4.11173e-9,5.01651e-10
20,2000000,39063.3384968,245319.56535963523725,7.21835e-16,2.10799e-15,2.13713e-9,1.67196e-9,5.10311e-10
21,2100000,41016.7755329,257587.23993883529475,1.08765e-14,1.36965e-15,2.85952e-9,2.50781e-9,5.3289e-10
22,2200000,42969.9212958,269853.08530867259501,1.88355e-14,1.67336e-15,5.02367e-9,7.77976e-9,5.75402e-10
23,2300000,44922.994377,282118.47423409110207,9.07557e-15,3.21857e-15,6.50632e-9,1.49738e-8,5.9936e-10
24,2400000,46876.0606996,294383.82071521582883,1.30502e-14,3.22325e-15,5.90717e-9,1.03091e-8,6.30119e-10
25,2500000,48829.1670964,306649.41886467628741,2.40717e-15,6.97538e-15,4.14322e-9,4.18521e-9,6.52827e-10
26,2600000,50782.4451976,318916.09532487543561,6.93206e-17,8.40721e-15,2.43083e-9,1.87227e-9,6.59381e-10
27,2700000,52735.826791,331183.42172166118816,7.25908e-15,1.10982e-14,4.11424e-9,4.08136e-9,6.61606e-10
28,2800000,54688.9428159,343449.08033577776429,1.27841e-14,8.61463e-15,6.37878e-9,1.14054e-8,6.71656e-10
29,2900000,56642.0100127,355714.43230673897087,2.29842e-14,8.65642e-15,7.77315e-9,1.77596e-8,7.18506e-10
30,3000000,58595.0813404,367979.81022063855005,2.17896e-14,9.35063e-15,6.64074e-9,1.0104e-8,7.68053e-10
31,3100000,60548.2101183,380245.54892350682093,1.95219e-14,1.00242e-14,4.61877e-9,4.1624e-9,8.2695e-10
32,3200000,62501.5976429,392512.91256866551556,1.57849e-14,9.7089e-15,3.35197e-9,2.58899e-9,8.76789e-10
33,3300000,64454.8657299,404779.52613945442648,1.00313e-14,9.58933e-15,6.51151e-9,7.4529e-9,9.20179e-10
34,3400000,66407.9616633,417045.05857785743245,3.58421e-17,1.39568e-14,9.39584e-9,1.8986e-8,9.25408e-10
35,3500000,68361.0259226,429310.39210180702744,6.1378e-15,1.54808e-14,9.72978e-9,2.10284e-8,9.24892e-10
36,3600000,70314.1051901,441575.81987761965918,9.32753e-16,1.7132e-14,7.3203e-9,9.65934e-9,9.28975e-10
37,3700000,72267.2657181,453841.7579729584073,5.33596e-15,1.73805e-14,4.49653e-9,3.70868e-9,9.27366e-10
38,3800000,74220.7062282,466109.45436887689495,1.64506e-15,1.62917e-14,4.17508e-9,3.35687e-9,9.17177e-10
39,3900000,76173.8965552,478375.57960328719337,4.63154e-15,1.72155e-14,7.33748e-9,9.7836e-9,9.25687e-10
40,4000000,78126.9787322,490641.02565085050692,2.13849e-15,1.67776e-14,9.69929e-9,2.13991e-8,9.12466e-10
41,4100000,80080.0427537,502906.35768119613407,9.0481e-16,1.53142e-14,9.02396e-9,1.77344e-8,9.01308e-10
42,4200000,82033.1334883,515171.85747104910733,3.9676e-15,1.69913e-14,6.34e-9,7.27409e-9,8.92573e-10
43,4300000,83986.3405439,527438.08776233371004,5.53034e-16,1.54364e-14,3.73529e-9,2.9218e-9,8.9559e-10
44,4400000,85939.7769294,539705.75825532525661,1.05606e-15,1.54055e-14,4.85339e-9,4.26882e-9,9.01411e-10
45,4500000,87892.9218422,551971.59828693268653,8.98821e-15,1.71677e-14,7.92444e-9,1.23127e-8,9.05484e-10
46,4600000,89845.9947472,564236.98610569974297,1.10184e-14,1.80974e-14,1.01468e-8,2.33525e-8,9.34145e-10
47,4700000,91799.0611552,576502.33312364497514,1.81555e-14,1.41456e-14,9.22317e-9,1.60405e-8,9.852e-10
48,4800000,93752.167993,588767.93404212453544,1.52245e-14,1.60195e-14,6.54015e-9,6.58684e-9,1.03335e-9
49,4900000,95705.4482762,601034.62420583089585,1.51143e-14,1.86419e-14,3.98393e-9,3.07145e-9,1.0838e-9
50,5000000,97658.8278215,613301.93774012660809,2.15656e-14,1.76668e-14,7.12274e-9,7.08814e-9,1.14171e-9
51,5100000,99611.9432847,625567.59282634908459,2.34265e-14,1.76726e-14,1.14394e-8,2.05134e-8,1.20206e-9
52,5200000,101565.010381,637832.94416798564622,2.03376e-14,2.03261e-14,1.3623e-8,3.10928e-8,1.25939e-9
53,5300000,103518.081861,650098.32303952623976,1.39571e-14,2.30217e-14,1.13581e-8,1.72209e-8,1.31612e-9
54,5400000,105471.211265,662364.06567201390056,3.52159e-14,1.94109e-14,7.70031e-9,6.923e-9,1.38312e-9
55,5500000,107424.600905,674631.44260182578392,4.60881e-14,1.83393e-14,5.76402e-9,4.45568e-9,1.50304e-9
56,5600000,109377.86653,686898.04070815474307,4.31222e-14,2.03554e-14,1.16241e-8,1.33509e-8,1.63802e-9
57,5700000,111330.962079,699163.57073358979124,4.433e-14,2.36199e-14,1.79933e-8,3.64462e-8,1.76969e-9
58,5800000,113284.026303,711428.9040359991204,5.7137e-14,2.0752e-14,2.00785e-8,4.3314e-8,1.9103e-9
59,5900000,115237.105796,723694.3332308801132,5.77307e-14,2.48781e-14,1.62992e-8,2.14364e-8,2.07327e-9
60,6000000,117190.267221,735960.27695494367281,7.21165e-14,1.88889e-14,1.09464e-8,9.01369e-9,2.26556e-9
61,6100000,119143.70822,748227.97642248755103,7.77181e-14,1.77987e-14,1.13757e-8,9.15844e-9,2.48793e-9
62,6200000,121096.897205,760494.09323134213894,8.73198e-14,1.91782e-14,2.16904e-8,2.90259e-8,2.72957e-9
63,6300000,123049.979117,772759.53761320665642,7.2222e-14,2.42052e-14,3.15689e-8,6.97675e-8,2.96796e-9
64,6400000,125003.043163,785024.86979931678963,7.99137e-14,1.78165e-14,3.18874e-8,6.25209e-8,3.19014e-9
65,6500000,126956.134214,797290.37157834974947,8.79652e-14,1.799e-14,2.43666e-8,2.78747e-8,3.44005e-9
66,6600000,128909.342606,809556.61025975684721,9.69277e-14,1.45227e-14,1.54106e-8,1.20409e-8,3.7064e-9
67,6700000,130862.778313,821824.27649385490535,1.07775e-13,1.11983e-14,2.16421e-8,1.90759e-8,4.00287e-9
68,6800000,132815.922386,834090.11125084093507,8.89981e-14,1.90709e-14,3.77192e-8,5.88207e-8,4.30119e-9
69,6900000,134768.995117,846355.49797780075545,9.09595e-14,1.7268e-14,4.95266e-8,1.14071e-7,4.56039e-9
70,7000000,136722.061613,858620.84554466908295,1.08082e-13,1.42822e-14,4.53226e-8,7.86153e-8,4.85205e-9
71,7100000,138675.168896,870886.44926027859149,1.10812e-13,1.48711e-14,3.25507e-8,3.26985e-8,5.15935e-9
72,7200000,140628.451393,883153.15332788237047,1.16949e-13,1.86375e-14,2.01948e-8,1.55531e-8,5.49824e-9
73,7300000,142581.828844,895420.45370817636468,1.02222e-13,2.12756e-14,3.6484e-8,3.64103e-8,5.82742e-9
74,7400000,144534.943751,907686.10530233368456,1.06455e-13,1.68659e-14,5.84685e-8,1.05199e-7,6.13432e-9
75,7500000,146488.010749,919951.45602637447105,1.09783e-13,1.62424e-14,6.97093e-8,1.59042e-7,6.44964e-9
76,7600000,148441.082384,932216.83586662176754,1.2014e-13,1.40419e-14,5.84092e-8,8.83074e-8,6.78542e-9
77,7700000,150394.212419,944482.58246529130074,1.27771e-13,1.6224e-14,3.97231e-8,3.56361e-8,7.15956e-9
78,7800000,152347.604128,956749.97238798241668,1.44335e-13,1.11558e-14,2.91277e-8,2.24976e-8,7.55855e-9
79,7900000,154300.867326,969016.5552553723628,1.53549e-13,9.18508e-15,5.69337e-8,6.56086e-8,7.99881e-9
80,8000000,156253.962493,981282.08288356619905,1.53884e-13,5.12111e-15,8.6015e-8,1.74694e-7,8.45039e-9
81,8100000,158207.026683,993547.4159710445537,1.55654e-13,6.2054e-15,9.33382e-8,2.01058e-7,8.89198e-9
82,8200000,160160.106404,1005812.846592846135,1.59105e-13,4.9494e-15,7.3332e-8,9.61621e-8,9.35309e-9
83,8300000,162113.26873,1018078.7959846176944,1.59325e-13,1.98534e-15,4.72612e-8,3.88535e-8,9.81607e-9
84,8400000,164066.710194,1030346.4983651251436,1.60281e-13,1.3755e-15,4.72587e-8,3.80851e-8,1.02861e-8
85,8500000,166019.897853,1042612.6068471600673,1.53161e-13,3.03884e-15,8.56811e-8,1.1507e-7,1.0755e-8
86,8600000,167972.979502,1054878.0495766347822,1.62671e-13,5.89469e-15,1.19429e-7,2.64389e-7,1.12214e-8
87,8700000,169926.043574,1067143.3819269150826,1.44101e-13,4.15762e-15,1.1652e-7,2.27925e-7,1.16766e-8
88,8800000,171879.134945,1079408.8857099913994,1.50301e-13,8.40688e-15,8.55802e-8,9.76158e-8,1.21162e-8
89,8900000,173832.344685,1091675.1328607771371,1.47317e-13,5.01919e-15,5.20416e-8,4.06257e-8,1.25579e-8
90,9000000,175785.779685,1103942.7946522504329,1.31157e-13,1.92323e-15,7.03973e-8,6.21931e-8,1.29689e-8
91,9100000,177738.922928,1116208.6241985174488,1.35584e-13,2.90607e-15,1.17452e-7,1.83809e-7,1.33648e-8
92,9200000,179691.995488,1128474.009849039816,1.32101e-13,2.40409e-15,1.49492e-7,3.4449e-7,1.37646e-8
93,9300000,181645.062072,1140739.3579771922942,1.26735e-13,1.98722e-15,1.31901e-7,2.28124e-7,1.41486e-8
94,9400000,183598.169806,1153004.9645190875668,1.23966e-13,5.18385e-15,9.13145e-8,9.14789e-8,1.45174e-8
95,9500000,185551.45455,1165271.6827005673797,1.22523e-13,7.03726e-15,5.45662e-8,4.20107e-8,1.48774e-8
96,9600000,187504.829859,1177538.9696294390471,1.28478e-13,8.56624e-15,9.57605e-8,9.58591e-8,1.52447e-8
97,9700000,189457.944215,1189804.6177643563948,1.29432e-13,7.99774e-15,1.49198e-7,2.69294e-7,1.56265e-8
98,9800000,191411.011117,1202069.9678815030351,1.1982e-13,8.26601e-15,1.72655e-7,3.93632e-7,1.59827e-8
99,9900000,193364.082907,1214335.348700350558,1.21854e-13,7.76131e-15,1.4037e-7,2.11544e-7,1.63427e-8
100,10000000,195317.213579,1226601.0992991635514,1.28065e-13,6.82671e-15,9.23599e-8,8.26638e-8,1.67008e-8
