sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,1.68371e-72,1.55498e-61,1.54868e-73
1,100000,1953.060246,12265.308319952196741,4.99867e-16,3.69573e-15,1.62915e-11,2.84289e-11,1.72959e-12
2,200000,3906.16620614,24530.90372680630221,5.67213e-16,4.85103e-15,6.40484e-11,6.49453e-11,1.00737e-11
3,300000,5859.44215529,36797.566672472958661,5.97045e-15,4.92906e-15,1.41889e-11,1.10356e-11,3.87765e-12
4,400000,7812.82575206,49064.905650100566112,1.83988e-14,1.14078e-15,2.47328e-10,2.44633e-10,3.99134e-11
5,500000,9765.94234486,61330.567830576582698,1.14088e-14,4.73833e-15,8.54407e-10,1.52346e-9,9.01631e-11
6,600000,11719.0096438,73595.920443438843424,6.04429e-15,7.15151e-15,1.12136e-9,2.56526e-9,1.03667e-10
7,700000,13672.080821,85861.297411818191067,2.98421e-15,6.74777e-15,1.06032e-9,1.61904e-9,1.2241e-10
8,800000,15625.2089793,98127.032223708478662,1.06139e-14,5.50327e-15,7.90359e-10,7.13584e-10,1.40975e-10
9,900000,17578.59434,110394.38227918217099,1.48187e-14,6.15238e-15,6.55352e-10,5.05537e-10,1.71869e-10
10,1000000,19531.8649263,122661.01154620430766,2.98985e-14,6.47699e-15,1.75071e-9,1.99758e-9,2.48198e-10
11,1100000,21484.9612467,134926.54641463847098,3.40135e-14,4.70811e-15,3.58593e-9,7.23128e-9,3.53825e-10
12,1200000,23438.0255424,147191.88016726617914,2.53978e-14,1.19655e-14,4.68808e-9,1.0155e-8,4.45438e-10
13,1300000,25391.1045853,159457.30653236962133,3.68233e-14,9.99821e-15,4.15835e-9,5.50666e-9,5.26613e-10
14,1400000,27344.2642235,171723.23904014907092,5.5301e-14,4.42299e-15,3.19061e-9,2.6346e-9,6.5537e-10
15,1500000,29297.7042198,183990.93220918664237,4.3116e-14,1.22169e-14,3.62237e-9,2.90564e-9,7.98471e-10
16,1600000,31250.8959035,196257.0659639003045,6.57226e-14,7.5296e-15,7.59453e-9,1.00926e-8,9.60789e-10
17,1700000,33203.9783476,208522.51368920422258,7.0234e-14,6.13015e-15,1.23647e-8,2.72521e-8,1.1648e-9
18,1800000,35157.0423455,220787.84557129607377,6.95888e-14,6.69224e-15,1.37503e-8,2.71084e-8,1.37229e-9
19,1900000,37110.1327655,233053.34338504343704,7.58734e-14,5.1857e-15,1.13146e-8,1.3027e-8,1.58935e-9
20,2000000,39063.3384968,245319.56535964571303,7.14544e-14,5.74536e-15,7.57993e-9,5.92738e-9,1.80911e-9
21,2100000,41016.7755329,257587.2399388410107,6.64459e-14,5.54505e-15,1.07909e-8,9.46154e-9,2.01051e-9
22,2200000,42969.9212958,269853.08530867090429,6.08019e-14,9.30141e-15,1.91547e-8,2.96683e-8,2.19431e-9
23,2300000,44922.994377,282118.47423408731671,5.74536e-14,1.12113e-14,2.56936e-8,5.9149e-8,2.36757e-9
24,2400000,46876.0606996,294383.82071521240924,5.52727e-14,1.06355e-14,2.38691e-8,4.16683e-8,2.54689e-9
25,2500000,48829.1670964,306649.41886467772117,5.1802e-14,8.46977e-15,1.71314e-8,1.73075e-8,2.69971e-9
26,2600000,50782.4451976,318916.09532490367073,5.21758e-14,6.32897e-15,1.05702e-8,8.13425e-9,2.86471e-9
27,2700000,52735.826791,331183.42172166456029,5.13731e-14,7.51552e-15,1.88078e-8,1.86533e-8,3.02377e-9
28,2800000,54688.9428159,343449.08033577379409,4.49003e-14,1.12595e-14,3.00259e-8,5.36988e-8,3.16228e-9
