sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,1.68371e-72,1.55498e-61,1.54868e-73
1,10048074,100000.002886,628004.625,2.44916e-14,9.52146e-15,2.0413e-8,4.71269e-8,1.87946e-9
2,20096148,200000.005772,1256009.25,2.67183e-14,8.43244e-15,9.52533e-8,2.1929e-7,8.77989e-9
3,30144222,300000.008658,1884013.875,1.01624e-13,2.26265e-14,1.45315e-8,3.337e-8,1.34478e-9
4,40192296,400000.011544,2512018.5,5.7586e-14,8.24361e-15,1.25999e-7,2.86929e-7,1.16676e-8
5,50240370,500000.01443,3140023.125,4.7879e-14,5.47261e-15,1.8244e-7,4.12324e-7,1.69593e-8
6,60288444,600000.017316,3768027.75,1.5116e-14,1.18508e-14,2.36632e-7,5.29979e-7,2.21e-8
7,70336518,700000.020202,4396032.375,6.01304e-14,9.66803e-15,2.61159e-7,5.78825e-7,2.45239e-8
8,80384592,800000.023088,5024037.0,2.05374e-14,3.1799e-14,2.78622e-7,6.10285e-7,2.6325e-8
9,90432666,900000.025974,5652041.625,1.41914e-14,5.80963e-15,2.83785e-7,6.13514e-7,2.69941e-8
10,100480740,1000000.02886,6280046.25,5.46804e-14,3.66365e-15,3.63797e-7,7.75331e-7,3.48568e-8
11,110528814,1100000.03175,6908050.875,1.06646e-13,4.85023e-15,4.75966e-7,9.98987e-7,4.59613e-8
12,120576888,1200000.03463,7536055.5,1.57585e-13,5.78478e-15,6.63441e-7,1.37016e-6,6.46015e-8
13,130624962,1300000.03752,8164060.125,2.12325e-13,2.34e-14,9.59802e-7,1.94903e-6,9.4289e-8
14,140673036,1400000.0404,8792064.75,1.86565e-13,8.95737e-15,1.2418e-6,2.47781e-6,1.23126e-7
15,150721110,1500000.04329,9420069.375,1.44571e-13,1.08275e-14,1.48222e-6,2.90446e-6,1.48384e-7
16,160769184,1600000.04618,10048074.0,2.29107e-13,3.79728e-14,1.75138e-6,3.36877e-6,1.7708e-7
17,170817258,1700000.04906,10676078.625,2.18652e-13,3.11872e-14,2.05861e-6,3.88558e-6,2.10287e-7
18,180865332,1800000.05195,11304083.25,2.44989e-13,4.7662e-14,2.39725e-6,4.43881e-6,2.47462e-7
19,190913406,1900000.05483,11932087.875,2.34013e-13,1.82597e-14,2.70891e-6,4.91966e-6,2.82642e-7
20,200961480,2000000.05772,12560092.5,2.85788e-13,2.50681e-14,3.06744e-6,5.46328e-6,3.23553e-7
21,211009554,2100000.06061,13188097.125,1.69953e-13,8.47902e-17,3.35569e-6,5.86095e-6,3.57881e-7
22,221057628,2200000.06349,13816101.75,1.98208e-13,1.55598e-14,3.57301e-6,6.11969e-6,3.85327e-7
23,231105702,2300000.06638,14444106.375,2.44479e-13,9.40952e-16,3.88378e-6,6.52356e-6,4.23576e-7
24,241153776,2400000.06926,15072111.0,1.9409e-13,1.72677e-14,4.16881e-6,6.86783e-6,4.59834e-7
25,251201850,2500000.07215,15700115.625,1.59602e-13,2.43916e-14,4.36675e-6,7.05674e-6,4.87169e-7
26,261249924,2600000.07504,16328120.25,2.06994e-13,8.86356e-15,4.56726e-6,7.24127e-6,5.15374e-7
27,271297998,2700000.07792,16956124.875,1.56058e-13,2.11754e-14,4.75336e-6,7.39544e-6,5.42525e-7
28,281346072,2800000.08081,17584129.5,2.05246e-13,1.32818e-14,4.93272e-6,7.53277e-6,5.69452e-7
29,291394146,2900000.08369,18212134.125,9.74174e-14,4.11014e-14,5.09279e-6,7.6355e-6,5.94663e-7
30,301442220,3000000.08658,18840138.75,5.55513e-14,6.36557e-14,5.14076e-6,7.569e-6,6.07117e-7
31,311490294,3100000.08947,19468143.375,6.61144e-14,6.51318e-14,5.1463e-6,7.44322e-6,6.14688e-7
32,321538368,3200000.09235,20096148.0,7.05221e-14,6.19881e-14,5.1683e-6,7.3451e-6,6.24311e-7
33,331586442,3300000.09524,20724152.625,2.50495e-14,7.79547e-14,5.15424e-6,7.20002e-6,6.29635e-7
34,341634516,3400000.09812,21352157.25,2.18971e-15,7.78781e-14,5.08789e-6,6.98815e-6,6.28498e-7
35,351682590,3500000.10101,21980161.875,3.34476e-14,7.58723e-14,5.04509e-6,6.81539e-6,6.30157e-7
36,361730664,3600000.1039,22608166.5,8.36935e-14,7.57424e-14,4.92718e-6,6.54872e-6,6.22241e-7
37,371778738,3700000.10678,23236171.125,8.4397e-14,7.02147e-14,4.80843e-6,6.28985e-6,6.13915e-7
