sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,1.68371e-72,1.55498e-61,1.54868e-73
1,100000,995.215629244,6250.0,1.02621e-14,3.05806e-15,4.02642e-11,3.58996e-11,7.3228e-12
2,200000,1990.43125849,12500.0,1.49541e-14,3.52922e-15,9.86462e-11,7.59755e-11,2.64831e-11
3,300000,2985.64688773,18750.0,1.30975e-14,2.77026e-15,2.05473e-10,1.59928e-10,5.02521e-11
4,400000,3980.86251697,25000.0,2.03217e-14,5.11619e-15,5.18655e-10,5.85255e-10,7.4093e-11
5,500000,4976.07814622,31250.0,2.27174e-14,5.63956e-15,9.82172e-10,1.52644e-9,1.12241e-10
6,600000,5971.29377546,37500.0,2.47534e-14,4.44065e-15,6.71811e-10,5.39496e-10,1.47397e-10
7,700000,6966.50940471,43750.0,2.49857e-14,4.20282e-15,6.63467e-10,5.10589e-10,1.82925e-10
8,800000,7961.72503395,50000.0,2.17328e-14,4.94285e-15,1.03324e-9,8.43762e-10,2.17633e-10
9,900000,8956.94066319,56250.0,2.71148e-14,4.41382e-15,2.38306e-9,4.19918e-9,2.52983e-10
10,1000000,9952.15629244,62500.0,2.79694e-14,2.80237e-15,1.94089e-9,2.0355e-9,2.95529e-10
11,1100000,10947.3719217,68750.0,3.53828e-14,4.27555e-15,1.36162e-9,1.05502e-9,3.42478e-10
12,1200000,11942.5875509,75000.0,3.65351e-14,5.60687e-15,1.50351e-9,1.15867e-9,3.96854e-10
13,1300000,12937.8031802,81250.0,2.90062e-14,3.93454e-15,2.56752e-9,2.38571e-9,4.42849e-10
14,1400000,13933.0188094,87500.0,2.26107e-14,2.79253e-15,5.1514e-9,1.14793e-8,4.82513e-10
15,1500000,14928.2344387,93750.0,2.81103e-14,3.59724e-15,2.70287e-9,2.32857e-9,5.16688e-10
16,1600000,15923.4500679,100000.0,2.43589e-14,1.4118e-15,2.05399e-9,1.58104e-9,5.5848e-10
17,1700000,16918.6656971,106250.0,2.54083e-14,1.56724e-15,2.52172e-9,1.97594e-9,5.97719e-10
18,1800000,17913.8813264,112500.0,1.81732e-14,1.9105e-16,4.74274e-9,5.83468e-9,6.3337e-10
19,1900000,18909.0969556,118750.0,2.17364e-14,4.09252e-16,5.3659e-9,7.42483e-9,6.60262e-10
20,2000000,19904.3125849,125000.0,2.35544e-14,2.78245e-16,3.05351e-9,2.42036e-9,6.95772e-10
21,2100000,20899.5282141,131250.0,2.96054e-14,2.01187e-16,2.68647e-9,2.06735e-9,7.37608e-10
22,2200000,21894.7438434,137500.0,2.44104e-14,1.49925e-15,3.86706e-9,3.22642e-9,7.79777e-10
23,2300000,22889.9594726,143750.0,2.07545e-14,2.24586e-15,8.21822e-9,1.63881e-8,8.15302e-10
24,2400000,23885.1751018,150000.0,1.89883e-14,1.53485e-15,5.21427e-9,5.14095e-9,8.431e-10
25,2500000,24880.3907311,156250.0,2.07105e-14,9.94707e-16,3.38723e-9,2.61655e-9,8.73193e-10
26,2600000,25875.6063603,162500.0,2.68051e-14,1.66449e-16,3.52247e-9,2.71901e-9,9.10889e-10
27,2700000,26870.8219896,168750.0,2.26852e-14,9.35031e-17,5.80093e-9,5.6676e-9,9.45964e-10
28,2800000,27866.0376188,175000.0,2.7528e-14,7.60608e-16,9.99197e-9,2.02836e-8,9.82174e-10
