sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,3.88938e-62,1.55498e-61,1.54868e-73
1,100000,995.215629244,6250.0,6.15321e-15,2.01183e-15,2.80493e-11,2.50105e-11,5.10185e-12
2,200000,1990.43125849,12500.0,8.00017e-15,3.95809e-15,4.3837e-11,3.37544e-11,1.17666e-11
3,300000,2985.64688773,18750.0,1.51973e-14,6.19269e-15,1.13532e-10,8.83307e-11,2.7755e-11
4,400000,3980.86251697,25000.0,1.07914e-14,6.38388e-15,3.50743e-10,3.95715e-10,5.00964e-11
5,500000,4976.07814622,31250.0,5.44154e-15,5.28532e-15,5.65845e-10,8.79562e-10,6.46758e-11
6,600000,5971.29377546,37500.0,3.12175e-15,5.80231e-15,3.21874e-10,2.58526e-10,7.06376e-11
7,700000,6966.50940471,43750.0,7.69094e-15,6.69783e-15,2.77504e-10,2.13482e-10,7.64881e-11
8,800000,7961.72503395,50000.0,2.25608e-15,5.82664e-15,3.9751e-10,3.24475e-10,8.36913e-11
9,900000,8956.94066319,56250.0,5.78607e-15,6.26663e-15,8.7223e-10,1.53692e-9,9.25919e-11
10,1000000,9952.15629244,62500.0,1.41054e-15,4.34297e-15,6.63868e-10,6.96382e-10,1.01108e-10
11,1100000,10947.3719217,68750.0,3.72217e-15,4.9903e-15,4.21618e-10,3.26661e-10,1.06044e-10
12,1200000,11942.5875509,75000.0,1.1483e-15,4.68535e-15,4.24335e-10,3.26842e-10,1.11944e-10
13,1300000,12937.8031802,81250.0,3.94354e-15,5.02326e-15,6.78877e-10,6.30609e-10,1.17055e-10
14,1400000,13933.0188094,87500.0,1.23605e-15,4.47846e-15,1.28325e-9,2.86019e-9,1.20224e-10
15,1500000,14928.2344387,93750.0,3.44086e-15,3.89404e-15,6.0804e-10,5.23914e-10,1.16255e-10
16,1600000,15923.4500679,100000.0,2.77573e-15,5.96364e-15,4.37516e-10,3.36599e-10,1.189e-10
17,1700000,16918.6656971,106250.0,6.28718e-15,7.05058e-15,5.32373e-10,4.16917e-10,1.26114e-10
18,1800000,17913.8813264,112500.0,3.85685e-15,6.259e-15,1.00329e-9,1.23423e-9,1.33978e-10
19,1900000,18909.0969556,118750.0,9.36228e-15,8.29652e-15,1.19735e-9,1.65708e-9,1.47359e-10
20,2000000,19904.3125849,125000.0,4.75032e-16,6.7011e-15,6.84023e-10,5.42082e-10,1.55833e-10
21,2100000,20899.5282141,131250.0,1.09138e-14,7.67537e-15,5.91517e-10,4.54951e-10,1.62319e-10
22,2200000,21894.7438434,137500.0,1.53378e-14,6.9159e-15,8.96732e-10,7.48017e-10,1.80784e-10
23,2300000,22889.9594726,143750.0,1.49117e-14,6.53966e-15,2.03408e-9,4.05671e-9,2.0182e-10
24,2400000,23885.1751018,150000.0,9.69858e-15,4.89495e-15,1.34246e-9,1.32361e-9,2.17068e-10
25,2500000,24880.3907311,156250.0,3.76148e-15,3.98783e-15,8.79352e-10,6.79045e-10,2.26609e-10
26,2600000,25875.6063603,162500.0,1.70183e-15,5.21209e-15,8.81921e-10,6.80494e-10,2.27965e-10
27,2700000,26870.8219896,168750.0,2.17634e-15,5.88626e-15,1.4391e-9,1.40599e-9,2.34668e-10
28,2800000,27866.0376188,175000.0,2.59017e-15,6.27526e-15,2.37282e-9,4.81764e-9,2.3328e-10
29,2900000,28861.2532481,181250.0,5.37739e-15,7.04259e-15,1.18032e-9,9.88883e-10,2.36435e-10
30,3000000,29856.4688773,187500.0,4.55834e-15,6.63349e-15,8.85645e-10,6.81238e-10,2.4281e-10
31,3100000,30851.6845066,193750.0,1.06266e-15,6.47492e-15,1.07174e-9,8.47384e-10,2.45375e-10
32,3200000,31846.9001358,200000.0,8.08285e-16,7.46008e-15,1.93721e-9,2.63539e-9,2.41021e-10
33,3300000,32842.115765,206250.0,3.21401e-15,7.2355e-15,1.79279e-9,2.23897e-9,2.36965e-10
34,3400000,33837.3313943,212500.0,7.35427e-15,6.80655e-15,9.70678e-10,7.61578e-10,2.28917e-10
35,3500000,34832.5470235,218750.0,1.3853e-14,4.16114e-15,7.76269e-10,5.96956e-10,2.11219e-10
36,3600000,35827.7626528,225000.0,1.32576e-14,3.24867e-15,9.87815e-10,8.46444e-10,1.90107e-10
37,3700000,36822.978282,231250.0,1.61451e-14,2.23057e-15,1.77583e-9,3.91367e-9,1.67346e-10
38,3800000,37818.1939113,237500.0,1.84742e-14,3.18114e-15,8.11702e-10,7.59954e-10,1.38882e-10
39,3900000,38813.4095405,243750.0,1.79189e-14,3.85617e-15,4.25496e-10,3.27564e-10,1.11846e-10
40,4000000,39808.6251697,250000.0,2.36455e-14,1.06931e-15,3.15031e-10,2.43326e-10,7.93478e-11
41,4100000,40803.840799,256250.0,2.43952e-14,2.67771e-15,2.63307e-10,2.73151e-10,4.04471e-11
42,4200000,41799.0564282,262500.0,2.68625e-14,2.32831e-15,1.02138e-11,1.68937e-11,9.85518e-13
43,4300000,42794.2720575,268750.0,2.01796e-14,3.85907e-15,1.49432e-10,1.22689e-10,3.13388e-11
44,4400000,43789.4876867,275000.0,1.71575e-14,4.67358e-15,2.18776e-10,1.69142e-10,6.0577e-11
45,4500000,44784.703316,281250.0,2.05887e-14,4.57947e-15,4.10355e-10,3.29301e-10,9.07287e-11
46,4600000,45779.9189452,287500.0,2.14615e-14,4.38508e-15,1.03479e-9,1.57742e-9,1.19555e-10
47,4700000,46775.1345745,293750.0,1.87081e-14,4.70773e-15,1.03e-9,1.1766e-9,1.45615e-10
48,4800000,47770.3502037,300000.0,2.23924e-14,3.98814e-15,7.2078e-10,5.62248e-10,1.75681e-10
49,4900000,48765.5658329,306250.0,2.11182e-14,3.56766e-15,7.74687e-10,5.97374e-10,2.08729e-10
50,5000000,49760.7814622,312500.0,3.08168e-14,1.60199e-15,1.34439e-9,1.19177e-9,2.46487e-10
51,5100000,50755.9970914,318750.0,2.94998e-14,2.84382e-15,3.17273e-9,7.3184e-9,2.91871e-10
52,5200000,51751.2127207,325000.0,2.98159e-14,4.6317e-15,1.87594e-9,1.68244e-9,3.38501e-10
53,5300000,52746.4283499,331250.0,3.35911e-14,4.77249e-15,1.43779e-9,1.10821e-9,3.85371e-10
54,5400000,53741.6439792,337500.0,2.95633e-14,4.34229e-15,1.74905e-9,1.36106e-9,4.29968e-10
55,5500000,54736.8596084,343750.0,2.59679e-14,6.36354e-15,3.28116e-9,3.65769e-9,4.73474e-10
56,5600000,55732.0752376,350000.0,2.39715e-14,6.92116e-15,4.50362e-9,7.13204e-9,5.08678e-10
57,5700000,56727.2908669,356250.0,1.91276e-14,8.71656e-15,2.47582e-9,1.99333e-9,5.40038e-10
58,5800000,57722.5064961,362500.0,1.79091e-14,1.05545e-14,2.05177e-9,1.58005e-9,5.66246e-10
59,5900000,58717.7221254,368750.0,1.92801e-14,1.25989e-14,2.80481e-9,2.28454e-9,5.94813e-10
60,6000000,59712.9377546,375000.0,1.59469e-14,1.32297e-14,5.79939e-9,1.00182e-8,6.22488e-10
61,6100000,60708.1533839,381250.0,1.76857e-14,1.04779e-14,4.28497e-9,4.54098e-9,6.46142e-10
62,6200000,61703.3690131,387500.0,2.3835e-14,8.73401e-15,2.70603e-9,2.0988e-9,6.78122e-10
63,6300000,62698.5846424,393750.0,1.90018e-14,8.35128e-15,2.68368e-9,2.06905e-9,7.10818e-10
64,6400000,63693.8002716,400000.0,1.95452e-14,7.25384e-15,4.26043e-9,3.93184e-9,7.41135e-10
65,6500000,64689.0159008,406250.0,1.75867e-14,8.12033e-15,8.27551e-9,1.86213e-8,7.71076e-10
66,6600000,65684.2315301,412500.0,1.64287e-14,8.96953e-15,4.18519e-9,3.62327e-9,7.94105e-10
67,6700000,66679.4471593,418750.0,1.8707e-14,8.49745e-15,3.02255e-9,2.32793e-9,8.20877e-10
68,6800000,67674.6627886,425000.0,1.65364e-14,9.1971e-15,3.53911e-9,2.77111e-9,8.43509e-10
69,6900000,68669.8784178,431250.0,2.67622e-14,8.63852e-15,6.49672e-9,7.87926e-9,8.76898e-10
70,7000000,69665.0940471,437500.0,2.64612e-14,7.76784e-15,7.52582e-9,1.05915e-8,9.15448e-10
71,7100000,70660.3096763,443750.0,2.74113e-14,8.68221e-15,4.21928e-9,3.35096e-9,9.56155e-10
72,7200000,71655.5253055,450000.0,1.89952e-14,1.03464e-14,3.60628e-9,2.77672e-9,9.9162e-10
73,7300000,72650.7409348,456250.0,1.84384e-14,1.05458e-14,5.00907e-9,4.16516e-9,1.01736e-9
74,7400000,73645.956564,462500.0,2.16859e-14,1.0874e-14,1.04538e-8,2.04667e-8,1.0471e-9
75,7500000,74641.1721933,468750.0,2.36771e-14,8.57659e-15,6.75641e-9,6.71992e-9,1.08248e-9
76,7600000,75636.3878225,475000.0,2.30905e-14,8.41404e-15,4.36113e-9,3.3712e-9,1.1206e-9
77,7700000,76631.6034518,481250.0,2.35057e-14,9.56846e-15,4.45961e-9,3.44305e-9,1.15777e-9
78,7800000,77626.819081,487500.0,1.72647e-14,1.00407e-14,7.2108e-9,6.98729e-9,1.18654e-9
79,7900000,78622.0347103,493750.0,1.59489e-14,9.3134e-15,1.24325e-8,2.56662e-8,1.21095e-9
80,8000000,79617.2503395,500000.0,1.62621e-14,1.00088e-14,6.18703e-9,5.20467e-9,1.23081e-9
81,8100000,80612.4659687,506250.0,9.93934e-15,9.13279e-15,4.57198e-9,3.52031e-9,1.25335e-9
82,8200000,81607.681598,512500.0,1.60018e-14,9.076e-15,5.5087e-9,4.35143e-9,1.2691e-9
83,8300000,82602.8972272,518750.0,2.48213e-14,7.69734e-15,1.03495e-8,1.38478e-8,1.30196e-9
84,8400000,83598.1128565,525000.0,2.64227e-14,7.28692e-15,1.02821e-8,1.30307e-8,1.34402e-9
85,8500000,84593.3284857,531250.0,2.8551e-14,7.26842e-15,5.89395e-9,4.63304e-9,1.38355e-9
86,8600000,85588.544115,537500.0,2.49212e-14,8.01082e-15,5.20785e-9,4.00973e-9,1.421e-9
87,8700000,86583.7597442,543750.0,2.80301e-14,2.95849e-15,7.53792e-9,6.4329e-9,1.46216e-9
88,8800000,87578.9753734,550000.0,2.99126e-14,3.18103e-15,1.58867e-8,3.45553e-8,1.50606e-9
89,8900000,88574.1910027,556250.0,2.8607e-14,4.64463e-15,9.12846e-9,8.60934e-9,1.54847e-9
90,9000000,89569.4066319,562500.0,2.5759e-14,4.52497e-15,6.04595e-9,4.66397e-9,1.58733e-9
91,9100000,90564.6222612,568750.0,2.26164e-14,7.45168e-15,6.40626e-9,4.95872e-9,1.62442e-9
92,9200000,91559.8378904,575000.0,2.61081e-14,8.09009e-15,1.07075e-8,1.10009e-8,1.6611e-9
93,9300000,92555.0535197,581250.0,2.75017e-14,7.24104e-15,1.63726e-8,3.00049e-8,1.70031e-9
94,9400000,93550.2691489,587500.0,2.33187e-14,7.06446e-15,8.36964e-9,6.87983e-9,1.7406e-9
95,9500000,94545.4847782,593750.0,2.45775e-14,7.09497e-15,6.44116e-9,4.95913e-9,1.77524e-9
96,9600000,95540.7004074,600000.0,2.24868e-14,8.22065e-15,8.15856e-9,6.52223e-9,1.81154e-9
97,9700000,96535.9160366,606250.0,2.10235e-14,9.46511e-15,1.5746e-8,2.35716e-8,1.84088e-9
98,9800000,97531.1316659,612500.0,1.02735e-14,1.19305e-14,1.33036e-8,1.53985e-8,1.8623e-9
99,9900000,98526.3472951,618750.0,8.44848e-15,1.25669e-14,7.73995e-9,6.03855e-9,1.87628e-9
100,10000000,99521.5629244,625000.0,9.06082e-15,1.35545e-14,6.99938e-9,5.39067e-9,1.88777e-9
