sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,3.88938e-62,1.55498e-61,1.54868e-73
1,100000,995.215629244,6250.0,1.57823e-15,3.02395e-16,2.75165e-12,2.45405e-12,5.00834e-13
2,200000,1990.43125849,12500.0,2.438e-15,1.2487e-15,2.54453e-11,1.95906e-11,6.82842e-12
3,300000,2985.64688773,18750.0,1.69433e-15,1.7653e-15,3.90934e-11,3.04131e-11,9.55504e-12
4,400000,3980.86251697,25000.0,9.81478e-16,2.02571e-15,8.54131e-11,9.63629e-11,1.2199e-11
5,500000,4976.07814622,31250.0,5.50348e-15,2.00281e-15,1.76767e-10,2.74818e-10,2.02077e-11
6,600000,5971.29377546,37500.0,1.10087e-15,1.17547e-16,1.01848e-10,8.1762e-11,2.23391e-11
7,700000,6966.50940471,43750.0,2.20603e-15,5.09894e-16,8.43714e-11,6.48297e-11,2.32275e-11
8,800000,7961.72503395,50000.0,4.83383e-15,3.19441e-16,1.34101e-10,1.09456e-10,2.82328e-11
9,900000,8956.94066319,56250.0,3.75913e-15,6.65597e-16,3.10169e-10,5.46809e-10,3.29431e-11
10,1000000,9952.15629244,62500.0,5.83353e-15,9.1141e-16,2.57245e-10,2.69756e-10,3.91647e-11
11,1100000,10947.3719217,68750.0,3.70823e-15,8.97413e-16,1.80251e-10,1.39465e-10,4.52717e-11
12,1200000,11942.5875509,75000.0,3.33777e-15,5.22117e-17,1.90372e-10,1.46492e-10,5.01732e-11
13,1300000,12937.8031802,81250.0,1.25442e-14,9.52843e-16,3.58601e-10,3.33229e-10,6.18571e-11
14,1400000,13933.0188094,87500.0,1.31866e-14,1.3543e-15,8.77184e-10,1.95567e-9,8.22039e-11
15,1500000,14928.2344387,93750.0,9.64007e-15,9.88242e-16,5.29494e-10,4.55931e-10,1.01165e-10
16,1600000,15923.4500679,100000.0,7.22751e-15,7.0871e-16,4.18848e-10,3.21919e-10,1.13711e-10
17,1700000,16918.6656971,106250.0,7.98455e-15,4.89934e-16,5.33336e-10,4.17611e-10,1.26327e-10
18,1800000,17913.8813264,112500.0,4.81375e-15,6.95039e-16,9.98328e-10,1.22869e-9,1.33377e-10
19,1900000,18909.0969556,118750.0,2.79519e-15,1.3844e-15,1.11354e-9,1.54102e-9,1.37038e-10
20,2000000,19904.3125849,125000.0,1.03739e-14,2.83175e-15,5.51838e-10,4.36787e-10,1.25563e-10
21,2100000,20899.5282141,131250.0,1.44597e-14,3.92421e-15,3.94973e-10,3.0322e-10,1.08182e-10
22,2200000,21894.7438434,137500.0,6.52497e-15,1.17944e-15,4.64813e-10,3.87654e-10,9.36878e-11
23,2300000,22889.9594726,143750.0,1.11443e-14,3.09519e-15,8.1274e-10,1.62297e-9,8.07418e-11
24,2400000,23885.1751018,150000.0,1.34375e-14,2.3992e-15,4.05926e-10,3.99901e-10,6.55843e-11
25,2500000,24880.3907311,156250.0,9.28142e-15,2.12923e-15,1.86062e-10,1.4274e-10,4.76357e-11
26,2600000,25875.6063603,162500.0,1.29805e-14,1.6793e-15,1.18224e-10,9.04093e-11,3.02849e-11
27,2700000,26870.8219896,168750.0,1.76448e-14,1.82031e-15,1.67797e-11,1.64949e-11,2.7506e-12
28,2800000,27866.0376188,175000.0,1.20116e-14,1.78259e-15,2.09024e-10,4.2169e-10,2.04187e-11
29,2900000,28861.2532481,181250.0,1.36108e-14,2.92092e-15,2.02084e-10,1.70016e-10,4.06481e-11
30,3000000,29856.4688773,187500.0,1.27419e-14,3.44793e-15,2.1772e-10,1.68924e-10,6.02124e-11
31,3100000,30851.6845066,193750.0,1.5825e-14,5.42236e-15,3.48024e-10,2.76131e-10,7.99641e-11
32,3200000,31846.9001358,200000.0,1.93647e-14,4.29499e-15,8.52751e-10,1.15871e-9,1.05971e-10
33,3300000,32842.115765,206250.0,2.79412e-14,6.19791e-15,1.0858e-9,1.35506e-9,1.43411e-10
34,3400000,33837.3313943,212500.0,2.87916e-14,5.8175e-15,7.79138e-10,6.1275e-10,1.84175e-10
35,3500000,34832.5470235,218750.0,2.04238e-14,5.43355e-15,8.10103e-10,6.25199e-10,2.21219e-10
36,3600000,35827.7626528,225000.0,1.67064e-14,6.36479e-15,1.28917e-9,1.10571e-9,2.48345e-10
37,3700000,36822.978282,231250.0,2.36629e-14,6.76996e-15,2.97149e-9,6.5412e-9,2.79696e-10
38,3800000,37818.1939113,237500.0,2.60511e-14,6.61636e-15,1.85568e-9,1.73758e-9,3.17531e-10
39,3900000,38813.4095405,243750.0,2.74293e-14,8.83423e-15,1.34423e-9,1.03826e-9,3.54504e-10
40,4000000,39808.6251697,250000.0,2.7229e-14,9.36126e-15,1.54192e-9,1.19555e-9,3.89901e-10
41,4100000,40803.840799,256250.0,2.76655e-14,9.04516e-15,2.79397e-9,2.89927e-9,4.29358e-10
