sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,1.68371e-72,1.55498e-61,1.54868e-73
1,100000,995.215629244,6250.0,8.31023e-15,8.80572e-16,3.73403e-11,3.3292e-11,6.79076e-12
2,200000,1990.43125849,12500.0,7.17905e-15,7.41048e-16,6.23528e-11,4.80182e-11,1.67385e-11
3,300000,2985.64688773,18750.0,1.08505e-14,6.70409e-16,1.19159e-10,9.27365e-11,2.9141e-11
4,400000,3980.86251697,25000.0,1.08499e-14,1.01837e-15,3.29661e-10,3.72006e-10,4.70959e-11
5,500000,4976.07814622,31250.0,1.46195e-14,5.95289e-16,5.49272e-10,8.53699e-10,6.2773e-11
6,600000,5971.29377546,37500.0,1.65944e-14,1.37962e-15,3.94843e-10,3.17038e-10,8.66191e-11
7,700000,6966.50940471,43750.0,2.94057e-14,3.751e-15,4.24234e-10,3.26399e-10,1.1694e-10
8,800000,7961.72503395,50000.0,2.25671e-14,1.93886e-15,7.41864e-10,6.05803e-10,1.56259e-10
9,900000,8956.94066319,56250.0,2.47808e-14,2.4695e-15,1.80822e-9,3.18648e-9,1.91972e-10
10,1000000,9952.15629244,62500.0,1.70256e-14,2.24296e-15,1.44744e-9,1.51786e-9,2.20375e-10
11,1100000,10947.3719217,68750.0,1.54654e-14,1.76239e-15,9.76868e-10,7.56754e-10,2.45659e-10
12,1200000,11942.5875509,75000.0,1.24631e-14,2.12386e-15,1.02407e-9,7.89145e-10,2.70288e-10
13,1300000,12937.8031802,81250.0,2.14335e-14,4.38583e-15,1.70795e-9,1.58712e-9,2.9461e-10
14,1400000,13933.0188094,87500.0,1.92634e-14,5.42371e-15,3.47163e-9,7.73641e-9,3.25188e-10
15,1500000,14928.2344387,93750.0,1.18969e-14,3.00085e-15,1.82476e-9,1.5719e-9,3.48793e-10
16,1600000,15923.4500679,100000.0,2.33641e-14,4.95532e-15,1.38089e-9,1.06274e-9,3.75401e-10
17,1700000,16918.6656971,106250.0,2.13822e-14,5.64359e-15,1.7112e-9,1.3408e-9,4.05592e-10
18,1800000,17913.8813264,112500.0,1.91859e-14,5.65957e-15,3.27776e-9,4.03273e-9,4.37763e-10
19,1900000,18909.0969556,118750.0,2.02514e-14,5.85974e-15,3.80865e-9,5.26998e-9,4.6864e-10
20,2000000,19904.3125849,125000.0,2.03382e-14,6.02444e-15,2.18526e-9,1.73185e-9,4.97847e-10
21,2100000,20899.5282141,131250.0,1.72247e-14,6.07109e-15,1.91556e-9,1.47387e-9,5.25858e-10
22,2200000,21894.7438434,137500.0,1.81636e-14,6.31086e-15,2.73443e-9,2.28153e-9,5.51408e-10
23,2300000,22889.9594726,143750.0,1.96938e-14,6.74347e-15,5.86277e-9,1.1692e-8,5.81675e-10
24,2400000,23885.1751018,150000.0,1.89303e-14,6.81344e-15,3.77281e-9,3.71932e-9,6.09957e-10
25,2500000,24880.3907311,156250.0,2.04362e-14,7.64954e-15,2.48542e-9,1.91948e-9,6.4057e-10
26,2600000,25875.6063603,162500.0,2.46435e-14,9.66775e-15,2.61581e-9,2.01917e-9,6.76436e-10
27,2700000,26870.8219896,168750.0,2.10587e-14,9.39068e-15,4.35532e-9,4.25592e-9,7.10343e-10
