sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,3.88938e-62,1.55498e-61,1.54868e-73
1,100000,995.215629244,6250.0,1.08188e-15,1.48896e-15,6.21145e-13,5.47521e-13,1.12002e-13
2,200000,1990.43125849,12500.0,7.23799e-15,6.85294e-16,9.02405e-12,6.95572e-12,2.42572e-12
3,300000,2985.64688773,18750.0,9.08258e-15,4.37858e-16,6.4594e-11,5.02895e-11,1.58043e-11
4,400000,3980.86251697,25000.0,1.17639e-14,3.54958e-16,2.28289e-10,2.57612e-10,3.26142e-11
5,500000,4976.07814622,31250.0,1.3796e-14,3.21311e-15,4.49158e-10,6.97964e-10,5.13219e-11
6,600000,5971.29377546,37500.0,1.66509e-14,2.89012e-15,3.36734e-10,2.70398e-10,7.38765e-11
7,700000,6966.50940471,43750.0,2.06947e-14,1.4694e-15,3.71945e-10,2.86311e-10,1.02579e-10
8,800000,7961.72503395,50000.0,2.07138e-14,1.40404e-15,6.33986e-10,5.17881e-10,1.33582e-10
9,900000,8956.94066319,56250.0,1.99551e-14,1.85515e-15,1.55748e-9,2.74444e-9,1.65341e-10
10,1000000,9952.15629244,62500.0,2.17181e-14,2.38326e-15,1.301e-9,1.36409e-9,1.98049e-10
11,1100000,10947.3719217,68750.0,2.51904e-14,4.22197e-15,9.34512e-10,7.24133e-10,2.3507e-10
12,1200000,11942.5875509,75000.0,2.45221e-14,3.4314e-15,1.03484e-9,7.97874e-10,2.73281e-10
13,1300000,12937.8031802,81250.0,2.66337e-14,3.65063e-15,1.79706e-9,1.67027e-9,3.10045e-10
14,1400000,13933.0188094,87500.0,2.68987e-14,3.9759e-15,3.75392e-9,8.364e-9,3.51567e-10
15,1500000,14928.2344387,93750.0,3.20899e-14,4.99025e-15,2.06958e-9,1.78266e-9,3.95556e-10
16,1600000,15923.4500679,100000.0,4.17166e-14,6.90131e-15,1.65554e-9,1.27459e-9,4.50232e-10
17,1700000,16918.6656971,106250.0,3.99074e-14,6.5112e-15,2.1693e-9,1.7005e-9,5.14402e-10
18,1800000,17913.8813264,112500.0,3.67008e-14,6.61564e-15,4.29916e-9,5.2897e-9,5.74212e-10
19,1900000,18909.0969556,118750.0,3.61592e-14,6.5067e-15,5.10696e-9,7.06502e-9,6.28265e-10
20,2000000,19904.3125849,125000.0,3.75143e-14,6.53444e-15,2.99002e-9,2.36977e-9,6.81226e-10
21,2100000,20899.5282141,131250.0,3.95143e-14,7.21499e-15,2.67058e-9,2.05579e-9,7.33481e-10
22,2200000,21894.7438434,137500.0,4.86521e-14,8.90055e-15,3.94547e-9,3.29301e-9,7.95872e-10
23,2300000,22889.9594726,143750.0,4.56145e-14,7.00569e-15,8.75027e-9,1.7449e-8,8.6808e-10
24,2400000,23885.1751018,150000.0,5.42332e-14,8.00555e-15,5.82663e-9,5.7433e-9,9.4188e-10
25,2500000,24880.3907311,156250.0,4.87846e-14,6.71372e-15,3.96006e-9,3.05914e-9,1.02089e-9
26,2600000,25875.6063603,162500.0,4.72756e-14,6.87813e-15,4.2211e-9,3.25971e-9,1.09203e-9
27,2700000,26870.8219896,168750.0,5.20837e-14,8.73922e-15,7.12731e-9,6.96535e-9,1.16257e-9
28,2800000,27866.0376188,175000.0,4.80797e-14,7.45365e-15,1.25916e-8,2.55565e-8,1.2375e-9
29,2900000,28861.2532481,181250.0,5.58445e-14,9.46045e-15,6.56981e-9,5.50394e-9,1.31594e-9
30,3000000,29856.4688773,187500.0,5.02323e-14,7.8422e-15,5.0905e-9,3.91868e-9,1.39672e-9
31,3100000,30851.6845066,193750.0,4.52009e-14,6.94276e-15,6.39768e-9,5.06222e-9,1.46589e-9
32,3200000,31846.9001358,200000.0,4.4367e-14,5.78339e-15,1.22832e-8,1.67102e-8,1.52824e-9
33,3300000,32842.115765,206250.0,4.47183e-14,6.97658e-15,1.20694e-8,1.50676e-8,1.59469e-9
34,3400000,33837.3313943,212500.0,4.16441e-14,7.41586e-15,7.01389e-9,5.50476e-9,1.6546e-9
35,3500000,34832.5470235,218750.0,4.57731e-14,8.54741e-15,6.29775e-9,4.84874e-9,1.71564e-9
36,3600000,35827.7626528,225000.0,3.80189e-14,5.82335e-15,9.24756e-9,7.92909e-9,1.78089e-9
37,3700000,36822.978282,231250.0,4.11049e-14,6.81391e-15,1.95126e-8,4.29851e-8,1.83801e-9
38,3800000,37818.1939113,237500.0,3.76282e-14,4.34044e-15,1.10769e-8,1.03683e-8,1.89475e-9
39,3900000,38813.4095405,243750.0,3.98642e-14,5.15053e-15,7.4271e-9,5.72709e-9,1.95545e-9
40,4000000,39808.6251697,250000.0,4.13726e-14,5.25686e-15,7.98487e-9,6.18437e-9,2.01687e-9
41,4100000,40803.840799,256250.0,3.48577e-14,4.56834e-15,1.35124e-8,1.40245e-8,2.0769e-9
42,4200000,41799.0564282,262500.0,3.25691e-14,4.92584e-15,2.02708e-8,3.64266e-8,2.12811e-9
43,4300000,42794.2720575,268750.0,3.214e-14,4.96555e-15,1.0396e-8,8.51703e-9,2.1759e-9
44,4400000,43789.4876867,275000.0,3.00505e-14,6.18744e-15,8.07184e-9,6.21411e-9,2.22551e-9
45,4500000,44784.703316,281250.0,3.74283e-14,7.77256e-15,1.0329e-8,8.27664e-9,2.28021e-9
46,4600000,45779.9189452,287500.0,3.91411e-14,8.39114e-15,2.02162e-8,3.08319e-8,2.33677e-9
47,4700000,46775.1345745,293750.0,3.48072e-14,8.15708e-15,1.69211e-8,1.93339e-8,2.39279e-9
48,4800000,47770.3502037,300000.0,4.03898e-14,8.51039e-15,1.00458e-8,7.82848e-9,2.4462e-9
49,4900000,48765.5658329,306250.0,4.24967e-14,8.35281e-15,9.3224e-9,7.18064e-9,2.50898e-9
50,5000000,49760.7814622,312500.0,4.06146e-14,9.28453e-15,1.40102e-8,1.24184e-8,2.56836e-9
51,5100000,50755.9970914,318750.0,4.53659e-14,8.69608e-15,2.86077e-8,6.60056e-8,2.63242e-9
52,5200000,51751.2127207,325000.0,4.75708e-14,8.75064e-15,1.49883e-8,1.34402e-8,2.70417e-9
53,5300000,52746.4283499,331250.0,4.6064e-14,8.26976e-15,1.03668e-8,7.9864e-9,2.77725e-9
54,5400000,53741.6439792,337500.0,4.77744e-14,1.05914e-14,1.15938e-8,9.01994e-9,2.84941e-9
55,5500000,54736.8596084,343750.0,4.4333e-14,1.02853e-14,2.0231e-8,2.25545e-8,2.91957e-9
56,5600000,55732.0752376,350000.0,5.11379e-14,1.11825e-14,2.64708e-8,4.19214e-8,2.98997e-9
57,5700000,56727.2908669,356250.0,5.43415e-14,1.04078e-14,1.40756e-8,1.13304e-8,3.06968e-9
58,5800000,57722.5064961,362500.0,5.91382e-14,1.08481e-14,1.14425e-8,8.8098e-9,3.15715e-9
59,5900000,58717.7221254,368750.0,6.79608e-14,1.27777e-14,1.53328e-8,1.24887e-8,3.25156e-9
60,6000000,59712.9377546,375000.0,6.58406e-14,1.24171e-14,3.12246e-8,5.39437e-8,3.35183e-9
61,6100000,60708.1533839,381250.0,6.77095e-14,1.36451e-14,2.28839e-8,2.42498e-8,3.45056e-9
62,6200000,61703.3690131,387500.0,7.26873e-14,1.37134e-14,1.41873e-8,1.10017e-8,3.55466e-9
63,6300000,62698.5846424,393750.0,7.53983e-14,1.38757e-14,1.38471e-8,1.0675e-8,3.66731e-9
64,6400000,63693.8002716,400000.0,6.90588e-14,1.32866e-14,2.16985e-8,2.00262e-8,3.77484e-9
65,6500000,64689.0159008,406250.0,6.8582e-14,1.22873e-14,4.16415e-8,9.37038e-8,3.88011e-9
66,6600000,65684.2315301,412500.0,5.97238e-14,1.18788e-14,2.09692e-8,1.81519e-8,3.97834e-9
67,6700000,66679.4471593,418750.0,7.41074e-14,1.48937e-14,1.50227e-8,1.15687e-8,4.07932e-9
68,6800000,67674.6627886,425000.0,7.60009e-14,1.47556e-14,1.75864e-8,1.37702e-8,4.1915e-9
69,6900000,68669.8784178,431250.0,7.56562e-14,1.50816e-14,3.18759e-8,3.86618e-8,4.30274e-9
70,7000000,69665.0940471,437500.0,7.4408e-14,1.66602e-14,3.62826e-8,5.10607e-8,4.41334e-9
71,7100000,70660.3096763,443750.0,7.68819e-14,1.71658e-14,1.99724e-8,1.58603e-8,4.52555e-9
72,7200000,71655.5253055,450000.0,7.21078e-14,1.6259e-14,1.68671e-8,1.29868e-8,4.63779e-9
73,7300000,72650.7409348,456250.0,7.77799e-14,1.75244e-14,2.337e-8,1.94345e-8,4.74694e-9
74,7400000,73645.956564,462500.0,7.65438e-14,1.71149e-14,4.85464e-8,9.50485e-8,4.86279e-9
75,7500000,74641.1721933,468750.0,6.95611e-14,1.70277e-14,3.10295e-8,3.08591e-8,4.97099e-9
76,7600000,75636.3878225,475000.0,7.61969e-14,1.71472e-14,1.97726e-8,1.52835e-8,5.08028e-9
77,7700000,76631.6034518,481250.0,7.61855e-14,1.78717e-14,2.00055e-8,1.54467e-8,5.19407e-9
78,7800000,77626.819081,487500.0,7.58571e-14,1.70608e-14,3.22498e-8,3.12531e-8,5.3072e-9
79,7900000,78622.0347103,493750.0,7.69478e-14,1.82915e-14,5.56989e-8,1.14983e-7,5.42501e-9
80,8000000,79617.2503395,500000.0,8.06904e-14,1.93644e-14,2.78414e-8,2.34186e-8,5.53811e-9
81,8100000,80612.4659687,506250.0,8.17176e-14,1.94833e-14,2.06303e-8,1.58852e-8,5.65562e-9
