sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,3.88938e-62,1.55498e-61,1.54868e-73
1,100000,995.215629244,6250.0,1.17272e-15,9.40117e-16,1.75245e-11,1.56237e-11,3.18762e-12
2,200000,1990.43125849,12500.0,3.71601e-16,8.66007e-16,4.68039e-12,3.60524e-12,1.25868e-12
3,300000,2985.64688773,18750.0,9.33129e-15,1.54149e-16,1.8459e-11,1.43442e-11,4.50752e-12
4,400000,3980.86251698,25000.0,1.71804e-15,1.87984e-15,6.28669e-11,7.09207e-11,8.97866e-12
5,500000,4976.07814622,31250.0,7.12751e-15,2.16018e-15,4.67733e-13,7.93573e-13,5.87645e-14
6,600000,5971.29377546,37500.0,6.67602e-15,1.90363e-15,6.21704e-11,4.99556e-11,1.36493e-11
7,700000,6966.50940471,43750.0,1.1141e-14,3.95086e-15,1.1247e-10,8.6637e-11,3.10445e-11
8,800000,7961.72503395,50000.0,1.08254e-14,6.50107e-15,2.25643e-10,1.84317e-10,4.75427e-11
9,900000,8956.94066319,56250.0,8.46886e-15,4.72461e-15,5.69766e-10,1.00371e-9,6.04681e-11
10,1000000,9952.15629244,62500.0,1.78376e-15,3.30127e-15,4.28354e-10,4.49239e-10,6.52248e-11
11,1100000,10947.3719217,68750.0,4.9976e-15,4.09968e-15,2.82198e-10,2.18848e-10,7.10509e-11
12,1200000,11942.5875509,75000.0,2.33347e-15,4.75285e-15,3.05376e-10,2.35559e-10,8.06899e-11
13,1300000,12937.8031802,81250.0,2.38666e-15,3.64019e-15,4.67255e-10,4.3415e-10,8.05879e-11
14,1400000,13933.0188094,87500.0,1.01715e-15,2.81426e-15,8.68871e-10,1.9352e-9,8.13418e-11
15,1500000,14928.2344387,93750.0,6.84849e-15,4.64618e-15,4.41894e-10,3.80937e-10,8.45298e-11
16,1600000,15923.4500679,100000.0,2.11029e-15,2.36653e-15,3.1361e-10,2.41814e-10,8.54318e-11
17,1700000,16918.6656971,106250.0,6.42165e-15,2.64902e-15,3.2983e-10,2.58694e-10,7.82585e-11
18,1800000,17913.8813264,112500.0,7.62749e-15,2.74431e-15,5.01324e-10,6.16394e-10,6.69088e-11
