sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,1.68371e-72,1.55498e-61,1.54868e-73
1,100000,995.215629244,6250.0,3.62615e-15,1.24684e-16,1.64194e-11,1.4644e-11,2.98677e-12
2,200000,1990.43125849,12500.0,2.7348e-15,6.9534e-16,4.33737e-11,3.3409e-11,1.16454e-11
3,300000,2985.64688773,18750.0,3.346e-16,2.47448e-15,4.92852e-11,3.83454e-11,1.20491e-11
4,400000,3980.86251697,25000.0,7.78398e-15,3.18739e-15,3.44199e-11,3.87737e-11,4.9082e-12
5,500000,4976.07814622,31250.0,7.48187e-15,3.25981e-15,5.5388e-11,8.59484e-11,6.31991e-12
6,600000,5971.29377546,37500.0,5.52306e-15,3.40533e-15,7.50527e-11,6.01889e-11,1.64446e-11
7,700000,6966.50940471,43750.0,1.14614e-14,4.53432e-15,1.10945e-10,8.54153e-11,3.06012e-11
8,800000,7961.72503395,50000.0,5.50734e-15,2.613e-15,1.95807e-10,1.6007e-10,4.12868e-11
9,900000,8956.94066319,56250.0,5.43264e-15,1.58417e-15,4.62133e-10,8.14574e-10,4.90748e-11
10,1000000,9952.15629244,62500.0,8.40792e-15,2.46767e-15,3.92679e-10,4.11518e-10,5.97473e-11
11,1100000,10947.3719217,68750.0,1.54222e-14,6.04588e-15,3.11163e-10,2.40989e-10,7.82291e-11
12,1200000,11942.5875509,75000.0,1.11854e-14,4.08158e-15,3.79727e-10,2.92774e-10,1.00277e-10
13,1300000,12937.8031802,81250.0,1.90264e-14,5.32789e-15,7.13787e-10,6.63573e-10,1.23177e-10
14,1400000,13933.0188094,87500.0,2.13358e-14,6.63214e-15,1.5938e-9,3.55125e-9,1.49271e-10
15,1500000,14928.2344387,93750.0,2.72543e-14,6.38584e-15,9.74938e-10,8.39644e-10,1.86306e-10
16,1600000,15923.4500679,100000.0,3.20934e-14,6.60281e-15,8.55101e-10,6.58222e-10,2.32505e-10
17,1700000,16918.6656971,106250.0,3.02044e-14,8.0032e-15,1.17226e-9,9.18881e-10,2.77962e-10
18,1800000,17913.8813264,112500.0,2.42834e-14,7.56279e-15,2.38221e-9,2.9312e-9,3.1819e-10
19,1900000,18909.0969556,118750.0,2.88171e-14,8.82624e-15,2.90015e-9,4.01217e-9,3.56787e-10
20,2000000,19904.3125849,125000.0,3.34796e-14,9.6204e-15,1.76381e-9,1.39781e-9,4.0182e-10
21,2100000,20899.5282141,131250.0,4.2729e-14,1.15541e-14,1.6665e-9,1.2827e-9,4.57648e-10
22,2200000,21894.7438434,137500.0,3.7499e-14,1.08635e-14,2.57636e-9,2.15023e-9,5.19678e-10
23,2300000,22889.9594726,143750.0,3.61047e-14,9.96489e-15,5.76641e-9,1.14993e-8,5.72084e-10
24,2400000,23885.1751018,150000.0,3.80376e-14,1.07045e-14,3.9022e-9,3.84639e-9,6.30795e-10
25,2500000,24880.3907311,156250.0,3.72198e-14,1.09222e-14,2.65642e-9,2.05191e-9,6.8476e-10
26,2600000,25875.6063603,162500.0,4.73489e-14,1.26515e-14,2.8892e-9,2.231e-9,7.47401e-10
27,2700000,26870.8219896,168750.0,4.66584e-14,1.31248e-14,5.02543e-9,4.91126e-9,8.19727e-10
28,2800000,27866.0376188,175000.0,3.68124e-14,1.22752e-14,9.01864e-9,1.83051e-8,8.86368e-10
29,2900000,28861.2532481,181250.0,3.15881e-14,1.16782e-14,4.67786e-9,3.9188e-9,9.36953e-10
30,3000000,29856.4688773,187500.0,3.06388e-14,1.22568e-14,3.58169e-9,2.75702e-9,9.82672e-10
31,3100000,30851.6845066,193750.0,3.27049e-14,1.2224e-14,4.49571e-9,3.5572e-9,1.03007e-9
32,3200000,31846.9001358,200000.0,2.91884e-14,1.11354e-14,8.65311e-9,1.1772e-8,1.07662e-9
33,3300000,32842.115765,206250.0,3.0868e-14,1.26708e-14,8.47044e-9,1.05747e-8,1.11918e-9
34,3400000,33837.3313943,212500.0,3.87696e-14,1.31709e-14,4.95572e-9,3.88923e-9,1.169e-9
35,3500000,34832.5470235,218750.0,3.60614e-14,1.27884e-14,4.50474e-9,3.46802e-9,1.22708e-9
36,3600000,35827.7626528,225000.0,3.10483e-14,1.13382e-14,6.62291e-9,5.67856e-9,1.27541e-9
37,3700000,36822.978282,231250.0,3.30025e-14,1.24843e-14,1.40227e-8,3.08921e-8,1.32092e-9
38,3800000,37818.1939113,237500.0,3.84232e-14,1.35375e-14,8.04003e-9,7.52565e-9,1.37527e-9
39,3900000,38813.4095405,243750.0,3.11886e-14,1.32146e-14,5.42852e-9,4.1856e-9,1.42912e-9
40,4000000,39808.6251697,250000.0,2.45428e-14,1.29401e-14,5.83699e-9,4.52046e-9,1.47422e-9
41,4100000,40803.840799,256250.0,2.54961e-14,1.37556e-14,9.83842e-9,1.02113e-8,1.5122e-9
42,4200000,41799.0564282,262500.0,3.11403e-14,1.4117e-14,1.477e-8,2.65426e-8,1.55067e-9
43,4300000,42794.2720575,268750.0,3.19411e-14,1.47346e-14,7.63466e-9,6.25452e-9,1.59788e-9
44,4400000,43789.4876867,275000.0,3.84822e-14,1.43539e-14,5.96851e-9,4.59431e-9,1.64539e-9
45,4500000,44784.703316,281250.0,3.53756e-14,1.45917e-14,7.71846e-9,6.18443e-9,1.7038e-9
46,4600000,45779.9189452,287500.0,3.13962e-14,1.34062e-14,1.51423e-8,2.30944e-8,1.75034e-9
47,4700000,46775.1345745,293750.0,2.66103e-14,1.16538e-14,1.26937e-8,1.4504e-8,1.79503e-9
48,4800000,47770.3502037,300000.0,2.53275e-14,1.12562e-14,7.51801e-9,5.85805e-9,1.83049e-9
49,4900000,48765.5658329,306250.0,2.42314e-14,1.21011e-14,6.94055e-9,5.34528e-9,1.86768e-9
50,5000000,49760.7814622,312500.0,2.62865e-14,1.25652e-14,1.03807e-8,9.20106e-9,1.90295e-9
51,5100000,50755.9970914,318750.0,2.30614e-14,1.05651e-14,2.11055e-8,4.86986e-8,1.94218e-9
52,5200000,51751.2127207,325000.0,1.91596e-14,9.63226e-15,1.09535e-8,9.82177e-9,1.97615e-9
