sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,1.68371e-72,1.55498e-61,1.54868e-73
1,100000,995.215629244,6250.0,9.81572e-16,1.04401e-16,8.63502e-12,7.6916e-12,1.56912e-12
2,200000,1990.43125849,12500.0,1.94929e-15,8.83908e-17,9.04777e-12,6.96142e-12,2.4259e-12
3,300000,2985.64688773,18750.0,1.20952e-14,1.83531e-15,6.53969e-11,5.08816e-11,1.5989e-11
4,400000,3980.86251697,25000.0,1.21296e-14,1.5433e-15,2.35777e-10,2.66045e-10,3.36818e-11
5,500000,4976.07814622,31250.0,8.37009e-15,1.37194e-15,4.4721e-10,6.95091e-10,5.11112e-11
6,600000,5971.29377546,37500.0,7.06892e-15,1.03688e-15,2.9679e-10,2.3836e-10,6.51236e-11
7,700000,6966.50940471,43750.0,7.33243e-15,2.1662e-15,2.72558e-10,2.09755e-10,7.51454e-11
8,800000,7961.72503395,50000.0,8.00573e-15,2.27993e-15,4.13098e-10,3.37251e-10,8.69869e-11
9,900000,8956.94066319,56250.0,4.22919e-15,1.81165e-15,9.23599e-10,1.62718e-9,9.80307e-11
10,1000000,9952.15629244,62500.0,2.71393e-15,1.11292e-15,6.69479e-10,7.02339e-10,1.01972e-10
11,1100000,10947.3719217,68750.0,2.42296e-15,1.62161e-16,4.22166e-10,3.27301e-10,1.0625e-10
12,1200000,11942.5875509,75000.0,7.60421e-15,8.94607e-16,4.33887e-10,3.34375e-10,1.14528e-10
13,1300000,12937.8031802,81250.0,1.74431e-15,1.80569e-15,6.91737e-10,6.42416e-10,1.19248e-10
14,1400000,13933.0188094,87500.0,5.37739e-15,1.25302e-15,1.31489e-9,2.92975e-9,1.23148e-10
15,1500000,14928.2344387,93750.0,1.08993e-14,1.47679e-15,7.14678e-10,6.16237e-10,1.36737e-10
16,1600000,15923.4500679,100000.0,9.20419e-15,1.43672e-15,5.56123e-10,4.28508e-10,1.51365e-10
17,1700000,16918.6656971,106250.0,6.94083e-15,2.60986e-15,6.74472e-10,5.28441e-10,1.59853e-10
18,1800000,17913.8813264,112500.0,3.27116e-15,4.95176e-16,1.26148e-9,1.5509e-9,1.68354e-10
19,1900000,18909.0969556,118750.0,2.42809e-15,1.0381e-15,1.36343e-9,1.88708e-9,1.67812e-10
20,2000000,19904.3125849,125000.0,1.21845e-15,9.65646e-16,7.35716e-10,5.84048e-10,1.67894e-10
21,2100000,20899.5282141,131250.0,6.23671e-15,3.5257e-16,6.2353e-10,4.80362e-10,1.71384e-10
22,2200000,21894.7438434,137500.0,5.60263e-15,6.50534e-18,9.02639e-10,7.52635e-10,1.819e-10
23,2300000,22889.9594726,143750.0,7.77533e-15,2.53447e-16,1.90329e-9,3.79256e-9,1.88679e-10
24,2400000,23885.1751018,150000.0,1.38419e-14,1.67328e-16,1.25679e-9,1.24034e-9,2.03411e-10
25,2500000,24880.3907311,156250.0,1.83665e-14,2.00037e-16,8.85184e-10,6.85067e-10,2.28616e-10
26,2600000,25875.6063603,162500.0,1.96012e-14,1.26627e-15,9.94481e-10,7.67953e-10,2.57268e-10
27,2700000,26870.8219896,168750.0,2.59583e-14,2.02064e-15,1.78469e-9,1.74223e-9,2.90794e-10
28,2800000,27866.0376188,175000.0,2.15633e-14,1.48136e-15,3.31938e-9,6.7374e-9,3.26238e-10
29,2900000,28861.2532481,181250.0,2.02005e-14,3.40227e-16,1.78683e-9,1.49911e-9,3.5842e-10
30,3000000,29856.4688773,187500.0,1.83445e-14,6.31158e-16,1.39834e-9,1.07768e-9,3.84112e-10
31,3100000,30851.6845066,193750.0,2.16585e-14,2.19771e-15,1.79786e-9,1.42164e-9,4.11671e-10
32,3200000,31846.9001358,200000.0,2.29123e-14,2.46988e-15,3.57314e-9,4.85665e-9,4.4417e-10
33,3300000,32842.115765,206250.0,2.57493e-14,3.09372e-15,3.61549e-9,4.5166e-9,4.78014e-10
34,3400000,33837.3313943,212500.0,2.64078e-14,1.38866e-15,2.18838e-9,1.72018e-9,5.17041e-10
35,3500000,34832.5470235,218750.0,2.44489e-14,2.55352e-16,2.04582e-9,1.57574e-9,5.57551e-10
36,3600000,35827.7626528,225000.0,1.74765e-14,4.8536e-16,3.0661e-9,2.62658e-9,5.89936e-10
37,3700000,36822.978282,231250.0,1.38627e-14,2.67634e-16,6.51249e-9,1.43404e-8,6.13184e-10
38,3800000,37818.1939113,237500.0,1.17221e-14,7.98562e-16,3.70396e-9,3.47079e-9,6.34269e-10
39,3900000,38813.4095405,243750.0,1.78924e-14,1.34669e-15,2.48768e-9,1.92092e-9,6.55875e-10
40,4000000,39808.6251697,250000.0,2.10122e-14,1.29077e-15,2.72063e-9,2.10668e-9,6.87041e-10
41,4100000,40803.840799,256250.0,1.49767e-14,4.35311e-16,4.62748e-9,4.79833e-9,7.10592e-10
42,4200000,41799.0564282,262500.0,1.52716e-14,7.65927e-16,6.9889e-9,1.25613e-8,7.33856e-10
43,4300000,42794.2720575,268750.0,1.67872e-14,1.78914e-15,3.61772e-9,2.96798e-9,7.58247e-10
44,4400000,43789.4876867,275000.0,1.22291e-14,1.27469e-15,2.82132e-9,2.17399e-9,7.78593e-10
45,4500000,44784.703316,281250.0,1.39957e-14,1.13371e-15,3.60768e-9,2.8888e-9,7.95864e-10
46,4600000,45779.9189452,287500.0,1.31923e-14,1.12341e-15,7.04196e-9,1.07315e-8,8.13344e-10
47,4700000,46775.1345745,293750.0,1.32844e-14,1.233e-15,5.90753e-9,6.75496e-9,8.36002e-10
48,4800000,47770.3502037,300000.0,7.13545e-15,2.53958e-16,3.48543e-9,2.7203e-9,8.50027e-10
49,4900000,48765.5658329,306250.0,2.18193e-15,1.44645e-15,3.19686e-9,2.46308e-9,8.60623e-10
50,5000000,49760.7814622,312500.0,6.11243e-15,3.16626e-15,4.67202e-9,4.13706e-9,8.55621e-10
51,5100000,50755.9970914,318750.0,9.36474e-15,3.19306e-15,9.16272e-9,2.11337e-8,8.42847e-10
52,5200000,51751.2127207,325000.0,1.18898e-14,3.9547e-15,4.57332e-9,4.10657e-9,8.26249e-10
53,5300000,52746.4283499,331250.0,8.18912e-15,4.40982e-15,3.01934e-9,2.32981e-9,8.10186e-10
54,5400000,53741.6439792,337500.0,7.42653e-15,5.2412e-15,3.24096e-9,2.5204e-9,7.96194e-10
55,5500000,54736.8596084,343750.0,9.2771e-15,5.41621e-15,5.43334e-9,6.05003e-9,7.83147e-10
56,5600000,55732.0752376,350000.0,1.14455e-14,7.44591e-15,6.7821e-9,1.07453e-8,7.66391e-10
57,5700000,56727.2908669,356250.0,1.32283e-14,6.81019e-15,3.41641e-9,2.75583e-9,7.46627e-10
58,5800000,57722.5064961,362500.0,1.67457e-14,8.22749e-15,2.63165e-9,2.02872e-9,7.27027e-10
59,5900000,58717.7221254,368750.0,1.41173e-14,7.83378e-15,3.3176e-9,2.69918e-9,7.02756e-10
60,6000000,59712.9377546,375000.0,1.58304e-14,8.54084e-15,6.30671e-9,1.0883e-8,6.76222e-10
61,6100000,60708.1533839,381250.0,1.3969e-14,7.60109e-15,4.33267e-9,4.59783e-9,6.54236e-10
62,6200000,61703.3690131,387500.0,9.0966e-15,6.33174e-15,2.53283e-9,1.96958e-9,6.36375e-10
63,6300000,62698.5846424,393750.0,3.66109e-15,3.9872e-15,2.36633e-9,1.825e-9,6.26964e-10
64,6400000,63693.8002716,400000.0,1.06979e-14,6.57166e-15,3.55823e-9,3.27835e-9,6.1795e-10
65,6500000,64689.0159008,406250.0,1.07603e-14,5.96639e-15,6.48397e-9,1.45849e-8,6.03937e-10
66,6600000,65684.2315301,412500.0,1.08407e-14,6.12859e-15,3.09102e-9,2.68264e-9,5.87953e-10
67,6700000,66679.4471593,418750.0,1.30905e-14,7.33967e-15,2.07127e-9,1.59971e-9,5.64086e-10
68,6800000,67674.6627886,425000.0,9.40706e-15,5.72024e-15,2.29732e-9,1.79741e-9,5.4711e-10
69,6900000,68669.8784178,431250.0,3.01298e-15,4.9683e-15,4.01101e-9,4.8548e-9,5.40299e-10
70,7000000,69665.0940471,437500.0,3.09825e-15,3.89821e-15,4.38789e-9,6.1811e-9,5.34251e-10
71,7100000,70660.3096763,443750.0,4.06477e-15,4.47005e-15,2.3204e-9,1.84971e-9,5.27793e-10
72,7200000,71655.5253055,450000.0,1.72763e-15,3.60284e-15,1.89684e-9,1.46352e-9,5.22642e-10
73,7300000,72650.7409348,456250.0,1.69462e-15,2.74622e-15,2.56255e-9,2.12698e-9,5.19521e-10
74,7400000,73645.956564,462500.0,4.00547e-16,2.73331e-15,5.22072e-9,1.02048e-8,5.22091e-10
75,7500000,74641.1721933,468750.0,8.5423e-16,3.35588e-15,3.25301e-9,3.24305e-9,5.22412e-10
76,7600000,75636.3878225,475000.0,4.99555e-15,4.11277e-15,2.04822e-9,1.58983e-9,5.28462e-10
77,7700000,76631.6034518,481250.0,3.50472e-15,4.0932e-15,2.05833e-9,1.58988e-9,5.3461e-10
78,7800000,77626.819081,487500.0,1.87401e-15,2.9119e-15,3.28816e-9,3.17892e-9,5.39824e-10
79,7900000,78622.0347103,493750.0,7.3405e-16,2.29004e-15,5.54676e-9,1.14486e-8,5.40154e-10
80,8000000,79617.2503395,500000.0,7.6502e-15,1.19253e-15,2.73162e-9,2.30594e-9,5.45315e-10
81,8100000,80612.4659687,506250.0,3.49038e-15,3.0731e-15,2.00823e-9,1.55153e-9,5.52393e-10
82,8200000,81607.681598,512500.0,2.45286e-15,2.04451e-15,2.41138e-9,1.90275e-9,5.54933e-10
83,8300000,82602.8972272,518750.0,2.12369e-15,1.15839e-15,4.40599e-9,5.88193e-9,5.53014e-10
84,8400000,83598.1128565,525000.0,3.58995e-16,5.98248e-16,4.20532e-9,5.33702e-9,5.50475e-10
85,8500000,84593.3284857,531250.0,4.76372e-15,8.46116e-16,2.30195e-9,1.81756e-9,5.42777e-10
86,8600000,85588.544115,537500.0,2.32606e-15,2.07995e-16,1.97875e-9,1.52663e-9,5.41017e-10
87,8700000,86583.7597442,543750.0,2.66785e-15,1.12169e-15,2.81234e-9,2.39484e-9,5.44328e-10
88,8800000,87578.9753734,550000.0,9.17347e-15,3.37415e-15,5.62633e-9,1.22186e-8,5.32537e-10
89,8900000,88574.1910027,556250.0,5.03074e-15,2.24454e-15,3.04732e-9,2.88308e-9,5.18551e-10
90,9000000,89569.4066319,562500.0,6.30008e-15,2.60928e-15,1.93194e-9,1.49779e-9,5.09758e-10
91,9100000,90564.6222612,568750.0,8.16392e-15,2.65435e-15,1.9616e-9,1.51857e-9,4.9746e-10
92,9200000,91559.8378904,575000.0,2.18011e-15,1.46459e-15,3.17802e-9,3.25522e-9,4.91528e-10
93,9300000,92555.0535197,581250.0,4.0845e-15,2.00503e-15,4.67696e-9,8.57304e-9,4.85815e-10
94,9400000,93550.2691489,587500.0,4.15935e-15,1.52342e-15,2.29636e-9,1.89709e-9,4.79969e-10
95,9500000,94545.4847782,593750.0,2.42633e-15,5.51003e-16,1.71552e-9,1.32648e-9,4.74848e-10
96,9600000,95540.7004074,600000.0,3.35592e-15,2.06923e-15,2.1462e-9,1.71261e-9,4.75675e-10
97,9700000,96535.9160366,606250.0,4.40933e-15,5.79718e-16,4.05103e-9,6.04643e-9,4.72209e-10
98,9800000,97531.1316659,612500.0,9.77759e-15,2.2325e-15,3.29595e-9,3.82429e-9,4.62512e-10
99,9900000,98526.3472951,618750.0,2.96769e-15,1.36654e-15,1.86667e-9,1.46565e-9,4.55405e-10
100,10000000,99521.5629244,625000.0,2.64818e-15,1.47532e-16,1.68359e-9,1.29957e-9,4.55097e-10
