sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,1.68371e-72,1.55498e-61,1.54868e-73
1,100000,995.215629244,6250.0,8.97674e-15,8.26547e-16,3.89944e-11,3.47708e-11,7.09217e-12
2,200000,1990.43125849,12500.0,2.16714e-14,2.5135e-15,1.13384e-10,8.73322e-11,3.04404e-11
3,300000,2985.64688773,18750.0,2.68646e-14,3.53983e-15,2.74449e-10,2.13623e-10,6.71246e-11
4,400000,3980.86251698,25000.0,3.1139e-14,4.79396e-15,7.80335e-10,8.80523e-10,1.11475e-10
5,500000,4976.07814622,31250.0,3.21965e-14,5.90366e-15,1.38189e-9,2.1476e-9,1.57916e-10
6,600000,5971.29377546,37500.0,4.4414e-14,8.72011e-15,9.80597e-10,7.87507e-10,2.15157e-10
7,700000,6966.50940471,43750.0,5.2541e-14,1.0734e-14,1.04762e-9,8.06331e-10,2.88885e-10
8,800000,7961.72503395,50000.0,6.12681e-14,1.21422e-14,1.77274e-9,1.44777e-9,3.73434e-10
9,900000,8956.94066319,56250.0,5.96448e-14,1.32502e-14,4.3482e-9,7.66173e-9,4.61586e-10
10,1000000,9952.15629244,62500.0,6.72301e-14,1.5217e-14,3.65206e-9,3.82977e-9,5.56035e-10
11,1100000,10947.3719217,68750.0,7.20544e-14,1.69452e-14,2.61716e-9,2.02802e-9,6.58341e-10
12,1200000,11942.5875509,75000.0,6.74297e-14,1.6345e-14,2.87612e-9,2.217e-9,7.59348e-10
13,1300000,12937.8031802,81250.0,6.40446e-14,1.49e-14,4.96879e-9,4.61745e-9,8.57117e-10
14,1400000,13933.0188094,87500.0,6.53664e-14,1.51867e-14,1.01431e-8,2.26008e-8,9.4999e-10
15,1500000,14928.2344387,93750.0,6.25888e-14,1.55785e-14,5.4676e-9,4.71021e-9,1.04516e-9
16,1600000,15923.4500679,100000.0,6.7186e-14,1.63826e-14,4.20825e-9,3.23982e-9,1.14444e-9
17,1700000,16918.6656971,106250.0,6.48133e-14,1.40833e-14,5.2493e-9,4.11415e-9,1.24453e-9
