sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,1.68371e-72,1.55498e-61,1.54868e-73
1,100000,995.215629244,6250.0,2.55403e-15,5.00646e-16,2.01477e-11,1.7959e-11,3.66354e-12
2,200000,1990.43125849,12500.0,3.70129e-15,5.70361e-16,1.50474e-11,1.15714e-11,4.03313e-12
3,300000,2985.64688773,18750.0,3.59864e-15,4.86245e-16,4.84051e-12,3.74183e-12,1.17497e-12
4,400000,3980.86251698,25000.0,2.98103e-15,1.49696e-15,3.5943e-11,4.05415e-11,5.13264e-12
5,500000,4976.07814622,31250.0,1.60212e-15,1.04316e-15,5.82455e-11,9.0407e-11,6.6482e-12
6,600000,5971.29377546,37500.0,6.73744e-16,6.79951e-16,4.2999e-11,3.45967e-11,9.45193e-12
7,700000,6966.50940471,43750.0,1.41245e-15,3.4868e-16,4.03657e-11,3.12233e-11,1.11851e-11
8,800000,7961.72503395,50000.0,5.96907e-16,6.75288e-16,6.29837e-11,5.15163e-11,1.32871e-11
9,900000,8956.94066319,56250.0,1.83305e-15,4.0662e-16,1.5184e-10,2.67074e-10,1.60904e-11
10,1000000,9952.15629244,62500.0,1.27446e-14,2.33077e-15,1.7639e-10,1.85113e-10,2.68752e-11
11,1100000,10947.3719217,68750.0,1.87602e-14,2.74163e-15,2.19425e-10,1.70367e-10,5.53005e-11
12,1200000,11942.5875509,75000.0,1.8797e-14,1.88323e-15,3.15279e-10,2.4322e-10,8.3306e-11
13,1300000,12937.8031802,81250.0,2.10568e-14,1.19015e-15,6.73318e-10,6.25484e-10,1.16108e-10
14,1400000,13933.0188094,87500.0,2.24121e-14,8.38133e-16,1.60685e-9,3.57958e-9,1.50462e-10
15,1500000,14928.2344387,93750.0,2.19343e-14,1.45244e-15,9.58267e-10,8.25935e-10,1.83264e-10
16,1600000,15923.4500679,100000.0,2.35983e-14,1.2179e-15,7.90515e-10,6.09041e-10,2.15133e-10
17,1700000,16918.6656971,106250.0,2.18466e-14,7.0279e-16,1.03941e-9,8.1473e-10,2.46457e-10
18,1800000,17913.8813264,112500.0,2.9363e-14,1.65814e-15,2.13741e-9,2.62898e-9,2.85385e-10
19,1900000,18909.0969556,118750.0,3.07157e-14,1.57634e-15,2.69445e-9,3.72803e-9,3.31519e-10
20,2000000,19904.3125849,125000.0,2.80077e-14,8.44914e-16,1.64387e-9,1.30352e-9,3.74715e-10
21,2100000,20899.5282141,131250.0,3.4546e-14,1.17025e-15,1.52298e-9,1.17265e-9,4.18386e-10
22,2200000,21894.7438434,137500.0,3.7715e-14,2.77181e-15,2.33407e-9,1.94763e-9,4.70715e-10
23,2300000,22889.9594726,143750.0,4.25179e-14,2.73407e-15,5.35188e-9,1.06706e-8,5.30859e-10
24,2400000,23885.1751019,150000.0,4.64445e-14,3.92807e-15,3.69215e-9,3.64023e-9,5.96982e-10
25,2500000,24880.3907311,156250.0,4.48913e-14,4.20171e-15,2.57837e-9,1.99242e-9,6.64903e-10
26,2600000,25875.6063603,162500.0,5.01085e-14,4.83798e-15,2.84513e-9,2.19704e-9,7.36024e-10
27,2700000,26870.8219896,168750.0,4.28436e-14,3.61676e-15,4.9208e-9,4.808e-9,8.02494e-10
28,2800000,27866.0376188,175000.0,4.17746e-14,5.12321e-15,8.80683e-9,1.78753e-8,8.65555e-10
29,2900000,28861.2532481,181250.0,4.13968e-14,5.09358e-15,4.63968e-9,3.88794e-9,9.2957e-10
30,3000000,29856.4688773,187500.0,4.20499e-14,5.68487e-15,3.61852e-9,2.78595e-9,9.92982e-10
31,3100000,30851.6845066,193750.0,3.49838e-14,5.4943e-15,4.58761e-9,3.62936e-9,1.05097e-9
32,3200000,31846.9001358,200000.0,3.58594e-14,4.5202e-15,8.87086e-9,1.20661e-8,1.10352e-9
33,3300000,32842.115765,206250.0,4.05621e-14,5.04686e-15,8.78647e-9,1.09709e-8,1.1611e-9
34,3400000,33837.3313943,212500.0,4.55251e-14,5.32885e-15,5.20098e-9,4.08297e-9,1.22723e-9
35,3500000,34832.5470235,218750.0,4.9227e-14,6.33767e-15,4.76515e-9,3.66861e-9,1.29807e-9
36,3600000,35827.7626528,225000.0,4.6941e-14,6.90991e-15,7.12835e-9,6.11056e-9,1.37244e-9
37,3700000,36822.978282,231250.0,3.82189e-14,6.81591e-15,1.52443e-8,3.35808e-8,1.43589e-9
38,3800000,37818.1939113,237500.0,3.61672e-14,5.19464e-15,8.73492e-9,8.17806e-9,1.4945e-9
39,3900000,38813.4095405,243750.0,3.89082e-14,5.14984e-15,5.89909e-9,4.54949e-9,1.55337e-9
40,4000000,39808.6251698,250000.0,2.98222e-14,2.66991e-15,6.35182e-9,4.91848e-9,1.60403e-9
41,4100000,40803.840799,256250.0,2.73317e-14,1.26188e-15,1.07203e-8,1.11241e-8,1.64738e-9
42,4200000,41799.0564282,262500.0,4.33859e-14,3.44301e-15,1.61857e-8,2.90891e-8,1.69944e-9
43,4300000,42794.2720575,268750.0,4.33302e-14,5.21824e-15,8.42856e-9,6.90702e-9,1.76457e-9
44,4400000,43789.4876867,275000.0,3.68283e-14,3.89594e-15,6.60443e-9,5.08418e-9,1.82084e-9
45,4500000,44784.703316,281250.0,4.66909e-14,6.68218e-15,8.53223e-9,6.83457e-9,1.88292e-9
46,4600000,45779.9189452,287500.0,4.39546e-14,7.26894e-15,1.68743e-8,2.57317e-8,1.95022e-9
47,4700000,46775.1345745,293750.0,3.91384e-14,4.41352e-15,1.42061e-8,1.62359e-8,2.00937e-9
48,4800000,47770.3502037,300000.0,4.10776e-14,4.80837e-15,8.49121e-9,6.61823e-9,2.06802e-9
49,4900000,48765.5658329,306250.0,4.48882e-14,4.74634e-15,7.92945e-9,6.10599e-9,2.13349e-9
