sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,1.68371e-72,1.55498e-61,1.54868e-73
1,100000,995.215629244,6250.0,2.21276e-15,1.24229e-15,1.79684e-11,1.60149e-11,3.26724e-12
2,200000,1990.43125849,12500.0,5.64015e-15,3.16142e-16,5.10877e-12,3.93191e-12,1.37096e-12
3,300000,2985.64688773,18750.0,8.74224e-15,2.72582e-15,2.9435e-11,2.28894e-11,7.19315e-12
4,400000,3980.86251697,25000.0,1.01046e-14,3.15372e-15,1.37949e-10,1.55617e-10,1.97011e-11
5,500000,4976.07814622,31250.0,2.30696e-15,1.81703e-16,2.37606e-10,3.6937e-10,2.71601e-11
6,600000,5971.29377546,37500.0,3.57192e-15,1.40711e-15,1.34878e-10,1.0832e-10,2.95962e-11
7,700000,6966.50940471,43750.0,5.63861e-15,2.11012e-15,1.36374e-10,1.04881e-10,3.75791e-11
8,800000,7961.72503395,50000.0,5.96281e-15,1.55287e-15,2.04295e-10,1.66752e-10,4.30127e-11
9,900000,8956.94066319,56250.0,1.36249e-15,5.36557e-16,4.56152e-10,8.03889e-10,4.84303e-11
10,1000000,9952.15629244,62500.0,2.86225e-15,9.36258e-16,3.55498e-10,3.72816e-10,5.4128e-11
11,1100000,10947.3719217,68750.0,5.54075e-15,3.45242e-16,2.27739e-10,1.76366e-10,5.72535e-11
12,1200000,11942.5875509,75000.0,6.63333e-15,4.03986e-16,2.58769e-10,1.99373e-10,6.82897e-11
13,1300000,12937.8031802,81250.0,8.39956e-15,1.00481e-15,4.47613e-10,4.16007e-10,7.72229e-11
14,1400000,13933.0188094,87500.0,5.00584e-15,3.36182e-15,9.74551e-10,2.17187e-9,9.12908e-11
15,1500000,14928.2344387,93750.0,1.08893e-15,2.64206e-15,4.9975e-10,4.3035e-10,9.54911e-11
16,1600000,15923.4500679,100000.0,3.89399e-15,1.63826e-15,3.73281e-10,2.87139e-10,1.01431e-10
17,1700000,16918.6656971,106250.0,2.17903e-15,1.66694e-15,4.24772e-10,3.32812e-10,1.00677e-10
18,1800000,17913.8813264,112500.0,2.71816e-15,1.97749e-15,7.29522e-10,8.97844e-10,9.74634e-11
19,1900000,18909.0969556,118750.0,4.36275e-15,2.79088e-15,8.4117e-10,1.1639e-9,1.035e-10
20,2000000,19904.3125849,125000.0,4.11295e-15,4.31291e-15,4.45337e-10,3.52641e-10,1.01374e-10
21,2100000,20899.5282141,131250.0,3.99142e-15,5.52465e-15,3.46686e-10,2.66404e-10,9.50524e-11
22,2200000,21894.7438434,137500.0,3.5305e-15,6.3418e-15,4.58859e-10,3.82756e-10,9.25099e-11
23,2300000,22889.9594726,143750.0,6.76719e-16,7.07807e-15,9.47983e-10,1.89176e-9,9.41139e-11
24,2400000,23885.1751018,150000.0,4.32284e-15,8.39997e-15,5.66987e-10,5.58857e-10,9.16499e-11
25,2500000,24880.3907311,156250.0,2.19305e-15,8.0668e-15,3.35398e-10,2.58438e-10,8.62476e-11
26,2600000,25875.6063603,162500.0,6.64362e-15,8.20163e-15,3.5415e-10,2.72704e-10,9.13652e-11
27,2700000,26870.8219896,168750.0,1.12643e-14,8.40466e-15,6.49248e-10,6.3432e-10,1.05876e-10
28,2800000,27866.0376188,175000.0,1.64618e-14,6.61054e-15,1.29293e-9,2.62676e-9,1.27191e-10
29,2900000,28861.2532481,181250.0,1.7455e-14,7.71295e-15,7.67522e-10,6.42694e-10,1.53659e-10
30,3000000,29856.4688773,187500.0,2.55462e-14,6.34605e-15,6.7144e-10,5.1569e-10,1.83813e-10
31,3100000,30851.6845066,193750.0,3.08141e-14,5.22689e-15,9.81449e-10,7.75448e-10,2.24562e-10
32,3200000,31846.9001358,200000.0,3.01596e-14,3.87226e-15,2.20727e-9,3.00331e-9,2.74672e-10
33,3300000,32842.115765,206250.0,3.61105e-14,4.15969e-15,2.45114e-9,3.06149e-9,3.2401e-10
34,3400000,33837.3313943,212500.0,4.39797e-14,2.72855e-15,1.63024e-9,1.2787e-9,3.84338e-10
35,3500000,34832.5470235,218750.0,3.83652e-14,4.48956e-15,1.62946e-9,1.25275e-9,4.43272e-10
36,3600000,35827.7626528,225000.0,4.23009e-14,4.88533e-15,2.6253e-9,2.24967e-9,5.0529e-10
37,3700000,36822.978282,231250.0,5.13515e-14,2.56113e-15,6.09684e-9,1.34356e-8,5.74497e-10
38,3800000,37818.1939113,237500.0,4.79879e-14,3.95287e-15,3.7907e-9,3.5488e-9,6.48517e-10
39,3900000,38813.4095405,243750.0,4.29542e-14,4.78348e-15,2.72908e-9,2.1028e-9,7.17975e-10
40,4000000,39808.6251697,250000.0,4.25739e-14,4.70655e-15,3.08739e-9,2.38886e-9,7.79076e-10
41,4100000,40803.840799,256250.0,3.46703e-14,7.32361e-15,5.46375e-9,5.66981e-9,8.39654e-10
42,4200000,41799.0564282,262500.0,3.22337e-14,6.57928e-15,8.51294e-9,1.53035e-8,8.94058e-10
43,4300000,42794.2720575,268750.0,3.16204e-14,5.88853e-15,4.50519e-9,3.69053e-9,9.42837e-10
44,4400000,43789.4876867,275000.0,3.27336e-14,5.0045e-15,3.59523e-9,2.76508e-9,9.9029e-10
45,4500000,44784.703316,281250.0,3.24417e-14,3.48338e-15,4.69762e-9,3.76149e-9,1.0363e-9
46,4600000,45779.9189452,287500.0,3.40419e-14,2.64397e-15,9.41493e-9,1.43602e-8,1.08837e-9
47,4700000,46775.1345745,293750.0,2.69032e-14,4.24353e-15,8.0257e-9,9.1729e-9,1.13525e-9
48,4800000,47770.3502037,300000.0,2.48989e-14,3.86163e-15,4.83241e-9,3.76412e-9,1.17619e-9
49,4900000,48765.5658329,306250.0,2.2117e-14,4.01046e-15,4.50054e-9,3.4629e-9,1.20998e-9
50,5000000,49760.7814622,312500.0,2.21386e-14,4.45442e-15,6.79005e-9,6.01604e-9,1.24424e-9
51,5100000,50755.9970914,318750.0,2.06597e-14,4.33614e-15,1.38675e-8,3.20067e-8,1.27648e-9
52,5200000,51751.2127207,325000.0,1.68387e-14,4.31993e-15,7.23404e-9,6.48749e-9,1.30529e-9
53,5300000,52746.4283499,331250.0,1.94852e-14,2.56359e-15,4.96463e-9,3.82146e-9,1.32891e-9
54,5400000,53741.6439792,337500.0,2.06154e-14,2.72922e-15,5.53188e-9,4.29967e-9,1.35828e-9
55,5500000,54736.8596084,343750.0,1.42486e-14,4.55916e-15,9.57238e-9,1.06707e-8,1.38127e-9
56,5600000,55732.0752376,350000.0,1.61078e-14,5.19038e-15,1.24462e-8,1.97187e-8,1.4064e-9
57,5700000,56727.2908669,356250.0,2.33146e-14,2.28918e-15,6.58955e-9,5.30315e-9,1.43676e-9
58,5800000,57722.5064961,362500.0,3.24344e-14,6.98425e-16,5.36585e-9,4.12664e-9,1.47887e-9
59,5900000,58717.7221254,368750.0,3.22929e-14,1.56853e-16,7.21933e-9,5.87624e-9,1.52995e-9
60,6000000,59712.9377546,375000.0,3.32556e-14,9.33547e-16,1.46931e-8,2.53888e-8,1.57755e-9
61,6100000,60708.1533839,381250.0,2.74014e-14,6.33105e-16,1.07341e-8,1.13777e-8,1.61896e-9
62,6200000,61703.3690131,387500.0,2.71467e-14,1.7684e-15,6.62542e-9,5.13458e-9,1.65899e-9
63,6300000,62698.5846424,393750.0,3.81989e-14,7.64105e-16,6.46856e-9,4.98122e-9,1.71128e-9
64,6400000,63693.8002716,400000.0,3.48334e-14,1.76546e-15,1.01494e-8,9.36417e-9,1.7651e-9
65,6500000,64689.0159008,406250.0,3.44955e-14,2.45894e-15,1.95057e-8,4.39095e-8,1.81822e-9
66,6600000,65684.2315301,412500.0,3.78847e-14,1.25224e-15,9.85877e-9,8.53415e-9,1.87042e-9
67,6700000,66679.4471593,418750.0,4.599e-14,1.50156e-15,7.12578e-9,5.48231e-9,1.93317e-9
68,6800000,67674.6627886,425000.0,4.92986e-14,4.52467e-15,8.40625e-9,6.57654e-9,2.00184e-9
69,6900000,68669.8784178,431250.0,4.37171e-14,4.48308e-15,1.53319e-8,1.85958e-8,2.06956e-9
70,7000000,69665.0940471,437500.0,3.84839e-14,2.4734e-15,1.74852e-8,2.46152e-8,2.12757e-9
71,7100000,70660.3096763,443750.0,4.22219e-14,3.07623e-15,9.66557e-9,7.67307e-9,2.18942e-9
72,7200000,71655.5253055,450000.0,3.98238e-14,3.48283e-15,8.20377e-9,6.30995e-9,2.25339e-9
73,7300000,72650.7409348,456250.0,4.41759e-14,2.9823e-15,1.14174e-8,9.48985e-9,2.31794e-9
74,7400000,73645.956564,462500.0,4.55301e-14,4.03696e-15,2.37939e-8,4.65972e-8,2.38397e-9
75,7500000,74641.1721933,468750.0,4.20355e-14,2.4185e-15,1.52963e-8,1.52148e-8,2.4509e-9
76,7600000,75636.3878225,475000.0,4.37681e-14,3.544e-15,9.78518e-9,7.55866e-9,2.51253e-9
77,7700000,76631.6034518,481250.0,4.06158e-14,1.7593e-15,9.9376e-9,7.66582e-9,2.5777e-9
78,7800000,77626.819081,487500.0,3.92914e-14,1.31616e-17,1.60215e-8,1.55231e-8,2.63605e-9
79,7900000,78622.0347103,493750.0,3.99001e-14,6.18008e-16,2.76318e-8,5.70623e-8,2.69226e-9
80,8000000,79617.2503395,500000.0,3.54032e-14,1.24572e-15,1.38416e-8,1.16419e-8,2.7531e-9
81,8100000,80612.4659687,506250.0,3.76046e-14,1.17002e-15,1.02536e-8,7.88813e-9,2.80842e-9
82,8200000,81607.681598,512500.0,2.75105e-14,3.89277e-15,1.24223e-8,9.80698e-9,2.8602e-9
83,8300000,82602.8972272,518750.0,2.71281e-14,4.54896e-15,2.30521e-8,3.08477e-8,2.90028e-9
84,8400000,83598.1128565,525000.0,3.64947e-14,3.65204e-15,2.25445e-8,2.8577e-8,2.94751e-9
85,8500000,84593.3284857,531250.0,2.6648e-14,6.03846e-15,1.27592e-8,1.00251e-8,2.99378e-9
86,8600000,85588.544115,537500.0,2.74563e-14,4.76266e-15,1.11345e-8,8.56538e-9,3.03544e-9
87,8700000,86583.7597442,543750.0,4.04292e-14,3.16569e-15,1.59218e-8,1.35838e-8,3.08749e-9
88,8800000,87578.9753734,550000.0,4.7958e-14,1.24213e-15,3.32365e-8,7.23126e-8,3.15167e-9
89,8900000,88574.1910027,556250.0,5.01982e-14,2.62435e-15,1.90165e-8,1.79354e-8,3.22585e-9
90,9000000,89569.4066319,562500.0,5.03251e-14,2.44409e-15,1.25821e-8,9.69941e-9,3.30107e-9
91,9100000,90564.6222612,568750.0,4.28711e-14,6.34036e-15,1.32898e-8,1.02795e-8,3.36741e-9
92,9200000,91559.8378904,575000.0,3.93261e-14,5.61032e-15,2.21025e-8,2.27069e-8,3.42868e-9
93,9300000,92555.0535197,581250.0,4.25044e-14,4.14083e-15,3.35625e-8,6.15247e-8,3.48647e-9
94,9400000,93550.2691489,587500.0,3.85514e-14,4.64852e-15,1.70634e-8,1.40231e-8,3.54787e-9
95,9500000,94545.4847782,593750.0,3.85316e-14,5.67542e-15,1.30902e-8,1.00698e-8,3.60471e-9
96,9600000,95540.7004074,600000.0,3.50637e-14,6.49694e-15,1.64813e-8,1.31691e-8,3.65769e-9
97,9700000,96535.9160366,606250.0,3.56492e-14,5.80967e-15,3.17041e-8,4.74675e-8,3.70709e-9
98,9800000,97531.1316659,612500.0,3.46015e-14,6.54546e-15,2.6862e-8,3.10974e-8,3.76093e-9
99,9900000,98526.3472951,618750.0,3.95225e-14,5.29037e-15,1.57462e-8,1.2279e-8,3.8153e-9
100,10000000,99521.5629244,625000.0,3.33427e-14,6.0814e-15,1.43666e-8,1.10552e-8,3.87141e-9
