sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,3.88938e-62,1.55498e-61,1.54868e-73
1,100000,995.215629244,6250.0,5.57169e-15,1.24548e-15,2.47143e-11,2.20387e-11,4.49556e-12
2,200000,1990.43125849,12500.0,1.18671e-15,5.49794e-16,1.77054e-11,1.36358e-11,4.75488e-12
3,300000,2985.64688773,18750.0,2.05453e-15,7.90748e-17,1.92952e-11,1.50167e-11,4.7186e-12
4,400000,3980.86251697,25000.0,8.70934e-17,8.6881e-16,5.68242e-11,6.40894e-11,8.11321e-12
5,500000,4976.07814622,31250.0,4.40548e-15,7.62029e-16,1.00633e-10,1.56405e-10,1.15005e-11
6,600000,5971.29377546,37500.0,4.39864e-15,2.92222e-15,4.80653e-11,3.86174e-11,1.05519e-11
7,700000,6966.50940471,43750.0,8.10223e-15,4.12066e-15,9.42116e-12,7.25007e-12,2.59592e-12
8,800000,7961.72503395,50000.0,5.30637e-15,3.98223e-15,7.29638e-11,5.95942e-11,1.53711e-11
9,900000,8956.94066319,56250.0,7.09468e-15,4.06428e-15,2.07813e-10,3.66189e-10,2.20612e-11
10,1000000,9952.15629244,62500.0,1.10163e-14,5.81596e-15,2.27323e-10,2.384e-10,3.46128e-11
11,1100000,10947.3719217,68750.0,1.6427e-14,7.74758e-15,2.1878e-10,1.69516e-10,5.50294e-11
12,1200000,11942.5875509,75000.0,1.15599e-14,6.645e-15,2.87174e-10,2.21311e-10,7.58023e-11
13,1300000,12937.8031802,81250.0,1.15097e-14,6.61335e-15,5.63164e-10,5.23305e-10,9.71382e-11
14,1400000,13933.0188094,87500.0,7.00402e-15,5.10855e-15,1.16268e-9,2.59102e-9,1.08909e-10
15,1500000,14928.2344387,93750.0,1.44849e-15,4.07015e-15,6.08844e-10,5.24456e-10,1.16375e-10
16,1600000,15923.4500679,100000.0,3.37822e-15,4.95333e-15,4.42134e-10,3.40186e-10,1.20171e-10
17,1700000,16918.6656971,106250.0,1.10182e-14,6.31829e-15,5.66781e-10,4.44042e-10,1.34323e-10
18,1800000,17913.8813264,112500.0,3.4422e-15,6.83613e-15,1.09935e-9,1.35263e-9,1.4683e-10
19,1900000,18909.0969556,118750.0,3.29366e-15,4.46875e-15,1.21949e-9,1.6875e-9,1.50064e-10
20,2000000,19904.3125849,125000.0,4.37824e-15,5.36428e-15,6.58727e-10,5.21969e-10,1.50052e-10
21,2100000,20899.5282141,131250.0,2.18009e-15,5.01263e-15,5.69388e-10,4.37925e-10,1.56251e-10
22,2200000,21894.7438434,137500.0,4.83813e-15,4.46305e-15,8.06981e-10,6.73164e-10,1.62693e-10
23,2300000,22889.9594726,143750.0,1.65688e-14,5.76286e-15,1.76042e-9,3.51113e-9,1.74677e-10
24,2400000,23885.1751018,150000.0,1.77583e-14,7.09195e-15,1.25101e-9,1.23347e-9,2.02285e-10
25,2500000,24880.3907311,156250.0,1.48057e-14,7.08343e-15,8.74168e-10,6.74977e-10,2.25257e-10
26,2600000,25875.6063603,162500.0,1.94289e-14,8.90727e-15,9.6482e-10,7.44373e-10,2.49375e-10
27,2700000,26870.8219896,168750.0,1.41534e-14,7.74291e-15,1.67127e-9,1.63276e-9,2.72519e-10
28,2800000,27866.0376188,175000.0,1.48269e-14,8.87862e-15,2.98929e-9,6.06931e-9,2.93888e-10
29,2900000,28861.2532481,181250.0,1.09218e-14,7.37434e-15,1.58368e-9,1.32688e-9,3.17248e-10
30,3000000,29856.4688773,187500.0,1.64426e-14,7.48027e-15,1.23085e-9,9.46819e-10,3.37475e-10
31,3100000,30851.6845066,193750.0,2.11401e-14,1.08679e-14,1.59378e-9,1.26012e-9,3.64898e-10
32,3200000,31846.9001358,200000.0,1.30999e-14,1.09963e-14,3.15757e-9,4.29537e-9,3.92836e-10
33,3300000,32842.115765,206250.0,2.48943e-14,1.38955e-14,3.18095e-9,3.97264e-9,4.20446e-10
34,3400000,33837.3313943,212500.0,2.36173e-14,1.41868e-14,1.91933e-9,1.50612e-9,4.52704e-10
35,3500000,34832.5470235,218750.0,2.43628e-14,1.46624e-14,1.79318e-9,1.37936e-9,4.88063e-10
36,3600000,35827.7626528,225000.0,3.8232e-14,1.72415e-14,2.77536e-9,2.37839e-9,5.34192e-10
37,3700000,36822.978282,231250.0,4.09392e-14,1.78374e-14,6.28449e-9,1.3847e-8,5.92085e-10
38,3800000,37818.1939113,237500.0,4.11979e-14,1.7984e-14,3.81679e-9,3.57354e-9,6.53045e-10
39,3900000,38813.4095405,243750.0,4.62196e-14,1.91047e-14,2.73088e-9,2.10495e-9,7.18714e-10
40,4000000,39808.6251697,250000.0,5.26049e-14,2.04742e-14,3.13219e-9,2.42409e-9,7.90558e-10
41,4100000,40803.840799,256250.0,5.44509e-14,2.154e-14,5.68955e-9,5.90375e-9,8.74295e-10
42,4200000,41799.0564282,262500.0,5.36802e-14,2.28697e-14,9.13111e-9,1.64134e-8,9.589e-10
43,4300000,42794.2720575,268750.0,5.37782e-14,2.28682e-14,4.97964e-9,4.07999e-9,1.04234e-9
