sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,1.68371e-72,1.55498e-61,1.54868e-73
1,100000,995.215629244,6250.0,4.51096e-15,8.00589e-16,2.7192e-11,2.42362e-11,4.94341e-12
2,200000,1990.43125849,12500.0,8.16723e-15,1.08628e-15,4.9416e-11,3.80487e-11,1.32625e-11
3,300000,2985.64688773,18750.0,1.86803e-14,2.13321e-15,1.2841e-10,9.99734e-11,3.14155e-11
4,400000,3980.86251697,25000.0,2.40146e-14,2.92916e-15,4.22744e-10,4.77126e-10,6.04051e-11
5,500000,4976.07814622,31250.0,2.21971e-14,6.07207e-16,8.398e-10,1.30503e-9,9.59605e-11
6,600000,5971.29377546,37500.0,2.30107e-14,2.59084e-16,5.9908e-10,4.80992e-10,1.31412e-10
7,700000,6966.50940471,43750.0,2.62807e-14,1.1568e-15,6.14547e-10,4.72912e-10,1.69428e-10
8,800000,7961.72503395,50000.0,2.25123e-14,3.2086e-16,9.84522e-10,8.04077e-10,2.074e-10
9,900000,8956.94066319,56250.0,2.52619e-14,2.18166e-15,2.34152e-9,4.12644e-9,2.48601e-10
10,1000000,9952.15629244,62500.0,3.2147e-14,3.31656e-15,1.8909e-9,1.98275e-9,2.87871e-10
11,1100000,10947.3719217,68750.0,3.69807e-14,4.6513e-15,1.35197e-9,1.04725e-9,3.39958e-10
12,1200000,11942.5875509,75000.0,4.4213e-14,4.74202e-15,1.51629e-9,1.1685e-9,4.00225e-10
13,1300000,12937.8031802,81250.0,4.43189e-14,5.1797e-15,2.69286e-9,2.50263e-9,4.64554e-10
14,1400000,13933.0188094,87500.0,5.27164e-14,7.64081e-15,5.7236e-9,1.27546e-8,5.36119e-10
15,1500000,14928.2344387,93750.0,4.98908e-14,6.75803e-15,3.2101e-9,2.76489e-9,6.135e-10
16,1600000,15923.4500679,100000.0,4.92855e-14,7.39816e-15,2.52101e-9,1.94011e-9,6.8532e-10
17,1700000,16918.6656971,106250.0,5.6321e-14,9.38471e-15,3.22674e-9,2.52871e-9,7.64938e-10
18,1800000,17913.8813264,112500.0,5.2083e-14,8.46009e-15,6.32269e-9,7.77988e-9,8.44528e-10
19,1900000,18909.0969556,118750.0,5.11136e-14,9.29194e-15,7.487e-9,1.03585e-8,9.21139e-10
20,2000000,19904.3125849,125000.0,5.24343e-14,8.84584e-15,4.37301e-9,3.46513e-9,9.96104e-10
21,2100000,20899.5282141,131250.0,5.44602e-14,9.13895e-15,3.92364e-9,3.01918e-9,1.07721e-9
22,2200000,21894.7438434,137500.0,5.83875e-14,1.0426e-14,5.75053e-9,4.79901e-9,1.15985e-9
23,2300000,22889.9594726,143750.0,5.68965e-14,7.9973e-15,1.25464e-8,2.5022e-8,1.24483e-9
24,2400000,23885.1751018,150000.0,5.87527e-14,9.20319e-15,8.23074e-9,8.11289e-9,1.33049e-9
25,2500000,24880.3907311,156250.0,6.0546e-14,1.13735e-14,5.51237e-9,4.25688e-9,1.4206e-9
26,2600000,25875.6063603,162500.0,5.49267e-14,1.01347e-14,5.82827e-9,4.49944e-9,1.50734e-9
27,2700000,26870.8219896,168750.0,5.05031e-14,9.17924e-15,9.72288e-9,9.50201e-9,1.58596e-9
28,2800000,27866.0376188,175000.0,4.76006e-14,7.25356e-15,1.68845e-8,3.42738e-8,1.65961e-9
29,2900000,28861.2532481,181250.0,4.2459e-14,6.81851e-15,8.6153e-9,7.21656e-9,1.72542e-9
30,3000000,29856.4688773,187500.0,3.95284e-14,6.85832e-15,6.51768e-9,5.0152e-9,1.78754e-9
31,3100000,30851.6845066,193750.0,4.21461e-14,5.99826e-15,8.08684e-9,6.39735e-9,1.8525e-9
32,3200000,31846.9001358,200000.0,4.43022e-14,6.00511e-15,1.54142e-8,2.09716e-8,1.91798e-9
33,3300000,32842.115765,206250.0,3.6888e-14,3.5055e-15,1.49725e-8,1.86932e-8,1.9784e-9
34,3400000,33837.3313943,212500.0,3.4341e-14,3.54044e-15,8.60496e-9,6.75154e-9,2.02935e-9
35,3500000,34832.5470235,218750.0,3.30391e-14,3.05772e-15,7.63453e-9,5.87519e-9,2.07882e-9
36,3600000,35827.7626528,225000.0,3.82595e-14,3.16811e-15,1.10588e-8,9.48096e-9,2.12944e-9
37,3700000,36822.978282,231250.0,3.36033e-14,2.06468e-15,2.31684e-8,5.10471e-8,2.18274e-9
